日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,16789235,648963151,0,54700,503787,649466938
2017-07-13,31665082,649567500,46800,101500,949025,650516525
2017-07-14,11787941,648422902,0,15368,142000,648564902
2017-07-17,28052887,645977847,165400,180768,1540143,647517990
2017-07-18,10803966,646479767,0,132468,1157770,647637537
2017-07-19,25128143,647505128,10000,142468,1303582,648808710
2017-07-20,16326552,645641522,16800,109868,1006391,646647913
2017-07-21,16944323,647379180,200,110068,1011525,648390705
2017-07-24,15907819,646199415,18673,111941,1033215,647232630
2017-07-25,26695429,647521487,67200,160441,1500123,649021610
2017-07-26,45552778,644066597,18700,32941,322163,644388760
2017-07-27,42279147,657405763,36400,41771,401002,657806765
2017-07-28,43797143,652332514,47200,52571,519927,652852441
2017-07-31,45964876,652415152,36400,53171,541812,652956964
2017-08-01,32598807,664053618,46900,88871,881600,664935218
2017-08-02,44319574,674375804,10700,16271,158480,674534284
2017-08-03,35153958,671090663,36500,52771,529821,671620484
2017-08-04,48337906,678526846,14600,20171,196667,678723513
2017-08-07,25277029,668808693,20000,25571,257756,669066449
2017-08-08,48584161,664636556,74400,79971,802109,665438665
2017-08-09,76482201,681948377,70674,76245,795998,682744375
2017-08-10,205884153,727247549,76700,102271,1146458,728394007
2017-08-11,165561132,774971519,0,33271,346684,775318203
2017-08-14,114234714,802069809,66700,99971,1062692,803132501
2017-08-15,69978493,793044297,0,48471,500221,793544518
2017-08-16,70797835,793825235,4400,18071,181794,794007029
2017-08-17,41118632,778985087,35200,41171,418297,779403384
2017-08-18,35656628,778187346,22800,50371,503710,778691056
2017-08-21,38768154,785088529,20500,61771,628829,785717358
2017-08-22,34439949,781347775,19600,68670,700434,782048209
2017-08-23,56926400,786966068,11500,61470,609782,787575850
2017-08-24,36964937,794225938,33500,81170,790596,795016534
2017-08-25,18657599,787601061,0,55570,549032,788150093
2017-08-28,24514480,777017751,500,39670,400270,777418021
2017-08-29,22258912,778147820,200,39370,393306,778541126
2017-08-30,21943609,777090443,500,35470,357538,777447981
2017-08-31,17867607,773685327,0,35270,351642,774036969
2017-09-01,45980330,764358237,700,35970,364376,764722613
2017-09-04,41617232,725351263,1100,37070,387752,725739015
2017-09-05,42553953,730929157,0,36070,374407,731303564
2017-09-06,47678577,737356181,15300,51370,538871,737895052
2017-09-07,40135561,743997588,0,36370,372429,744370017
2017-09-08,42055561,750493155,51000,86670,909168,751402323
2017-09-11,109517087,768185034,12700,52270,563471,768748505
2017-09-12,139851145,799941392,47100,98870,1077683,801019075
2017-09-13,62985622,797480652,600,52170,577000,798057652
2017-09-14,78955679,817521657,2000,48670,531476,818053133
2017-09-15,99287525,830734548,52600,100770,1127616,831862164
2017-09-18,92364416,856636781,1500,51670,583871,857220652
2017-09-19,65822365,850352836,9900,58070,645738,850998574
2017-09-20,69174733,859777762,2500,51470,575949,860353711
2017-09-21,82094046,862333027,47500,97970,1066893,863399920
2017-09-22,247782098,870078167,4800,54270,650155,870728322
2017-09-25,184932585,858464572,46800,97370,1073017,859537589
2017-09-26,83372041,871765043,800,57070,613503,872378546
2017-09-27,77057654,875440994,0,48570,524070,875965064
2017-09-28,85721716,859933818,400,48470,532201,860466019
2017-09-29,67874629,845731657,0,38070,410395,846142052
2017-10-09,59501822,865716546,47000,85070,923860,866640406
2017-10-10,42547922,865335879,5100,89370,958046,866293925
2017-10-11,45587397,874100018,5500,71370,746530,874846548
2017-10-12,31958288,867252542,17300,88670,920395,868172937
