日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,3798049,92277970,0,0,0,92277970
2017-07-13,4608927,91365434,0,0,0,91365434
2017-07-14,2327413,87333853,0,0,0,87333853
2017-07-17,3952143,86880024,0,0,0,86880024
2017-07-18,3711027,86249765,0,0,0,86249765
2017-07-19,6250964,86443495,0,0,0,86443495
2017-07-20,19417078,100530753,0,0,0,100530753
2017-07-21,5464933,102692208,0,0,0,102692208
2017-07-24,1838360,103085345,0,0,0,103085345
2017-07-25,14072210,113170363,0,0,0,113170363
2017-07-26,1237806,104264947,0,0,0,104264947
2017-07-27,5032256,106616846,0,0,0,106616846
2017-07-28,620930,106138380,0,0,0,106138380
2017-07-31,8009069,112581536,0,0,0,112581536
2017-08-01,3683761,113096023,0,0,0,113096023
2017-08-02,9740309,121035748,0,0,0,121035748
2017-08-03,1910770,118918309,0,0,0,118918309
2017-08-04,2778387,119830662,0,0,0,119830662
2017-08-07,1019042,117468094,0,0,0,117468094
2017-08-08,5097652,112747375,0,0,0,112747375
2017-08-09,3605134,112245990,0,0,0,112245990
2017-08-10,2776879,113517685,0,0,0,113517685
2017-08-11,3245106,113627853,0,0,0,113627853
2017-08-14,2520620,113481704,0,0,0,113481704
2017-08-15,4228662,115022388,0,0,0,115022388
2017-08-16,4619536,116834224,5900,5900,109091,116943315
2017-08-17,5772036,116842792,200,200,3596,116846388
2017-08-18,8009409,119852194,1100,1300,23335,119875529
2017-08-21,3442440,116212854,0,600,11004,116223858
2017-08-22,4423912,117011066,0,600,11190,117022256
2017-08-23,9746658,120837114,0,600,10938,120848052
2017-08-24,6000139,99690552,0,600,11100,99701652
2017-08-25,7995794,100782525,0,600,11214,100793739
2017-08-28,12288278,105640365,0,0,0,105640365
2017-08-29,4945604,107253733,0,0,0,107253733
2017-08-30,12098228,112076545,0,0,0,112076545
2017-08-31,26471468,132647035,0,0,0,132647035
2017-09-01,10521138,129695548,0,0,0,129695548
2017-09-04,6390497,128624486,0,0,0,128624486
2017-09-05,20253114,134253205,0,0,0,134253205
2017-09-06,11851826,138507461,0,0,0,138507461
2017-09-07,13220940,141456829,0,0,0,141456829
2017-09-08,5235908,104011340,0,0,0,104011340
2017-09-11,22982340,116447901,0,0,0,116447901
2017-09-12,11169755,112877480,300,300,5730,112883210
2017-09-13,4548146,111374164,0,0,0,111374164
2017-09-14,10159478,116917937,0,0,0,116917937
2017-09-15,8491994,118414272,2000,2000,37800,118452072
2017-09-18,3347597,112981854,0,0,0,112981854
2017-09-19,6069046,115937760,0,0,0,115937760
2017-09-20,5588249,117616042,0,0,0,117616042
2017-09-21,5244105,109820487,0,0,0,109820487
2017-09-22,2570315,105426178,0,0,0,105426178
2017-09-25,2867801,106274800,0,0,0,106274800
2017-09-26,2696985,103424593,0,0,0,103424593
2017-09-27,3323394,103323858,0,0,0,103323858
2017-09-28,6444341,104971138,0,0,0,104971138
2017-09-29,1997182,102381127,0,0,0,102381127
2017-10-09,4161169,101650770,0,0,0,101650770
2017-10-10,2359411,100102359,0,0,0,100102359
2017-10-11,2624022,98394155,0,0,0,98394155
2017-10-12,2901135,96105085,0,0,0,96105085
2017-10-13,4413120,93348151,0,0,0,93348151
2017-10-16,4174647,89078329,0,0,0,89078329
2017-10-17,1992279,86425152,0,0,0,86425152
2017-10-18,7168659,86715459,3000,3000,57840,86773299
2017-10-19,1859323,84120955,0,3000,57750,84178705
2017-10-20,6240908,88488518,0,3000,57870,88546388
2017-10-23,14372000,94479595,0,0,0,94479595
2017-10-24,6374312,93194234,0,0,0,93194234
2017-10-25,6988612,88568111,0,0,0,88568111
2017-10-26,10714628,89146000,0,0,0,89146000
2017-10-27,5747266,88677505,0,0,0,88677505
2017-10-30,7022968,90376662,0,0,0,90376662
2017-10-31,11033064,94781264,0,0,0,94781264
2017-11-01,6127349,92485154,0,0,0,92485154
2017-11-02,5339524,92598160,0,0,0,92598160
2017-11-03,7655223,93434289,0,0,0,93434289
2017-11-06,7456279,94332898,0,0,0,94332898
2017-11-07,3761484,91272054,0,0,0,91272054
2017-11-08,3007866,91444001,0,0,0,91444001
2017-11-09,2859296,89547286,0,0,0,89547286
2017-11-10,11542606,90631015,18500,18500,372405,91003420
2017-11-13,15204807,95833207,0,18500,367225,96200432
2017-11-14,23926093,98496513,7300,25800,546960,99043473
2017-11-15,23240695,108235596,12000,31900,656821,108892417
2017-11-16,19901510,107473502,11100,43000,924070,108397572
2017-11-17,13868578,104908261,0,18500,391645,105299906
2017-11-20,16241068,106572627,5900,24400,542168,107114795
2017-11-21,13941754,103169645,3000,23500,518645,103688290
2017-11-22,8437408,104780893,0,3000,66390,104847283
2017-11-23,37203251,127779773,4900,7900,164241,127944014
2017-11-24,13039577,118688466,0,7900,165584,118854050
2017-11-27,12035802,122145262,0,3200,63392,122208654
2017-11-28,5976287,104434344,4700,7700,157003,104591347
2017-11-29,4850843,101578869,1000,8700,179307,101758176
2017-11-30,4920131,97354269,0,3000,61350,97415619
2017-12-01,6013222,100607955,0,3000,61800,100669755
2017-12-04,6079614,101577523,500,3500,71890,101649413
2017-12-05,16473078,112706077,0,3000,59820,112765897
2017-12-06,8009025,109348192,4400,7400,156140,109504332
2017-12-07,9591214,112811991,0,3000,62460,112874451
2017-12-08,16234057,110266718,0,3000,62820,110329538
2017-12-11,10962065,111833287,0,3000,64230,111897517
2017-12-12,13686485,110764580,0,3000,64800,110829380
2017-12-13,6205006,104508868,0,3000,65700,104574568
2017-12-14,3754152,102729730,0,3000,65700,102795430
2017-12-15,5040862,101461987,0,3000,64680,101526667
2017-12-18,7546594,101961625,0,0,0,101961625
2017-12-19,18894069,104968202,0,0,0,104968202
2017-12-20,23053001,118053744,0,0,0,118053744
2017-12-21,10671632,112868871,0,0,0,112868871
2017-12-22,6021193,103438165,0,0,0,103438165
2017-12-25,10015509,104082519,600,600,13866,104096385
2017-12-26,6480705,98386692,300,300,6948,98393640
2017-12-27,3319724,94937675,600,800,18376,94956051
2017-12-28,5812268,92205633,0,400,9160,92214793
2017-12-29,4890182,91309813,0,400,9360,91319173
2018-01-02,18359592,104921848,0,400,9136,104930984
2018-01-03,7374001,100933779,2300,2700,61560,100995339
2018-01-04,6199383,99522222,0,2700,61074,99583296
2018-01-05,6175661,98295069,0,2700,60372,98355441
2018-01-08,8913482,101728495,300,2600,57460,101785955
2018-01-09,15322059,106454890,300,2900,66497,106521387
2018-01-10,7394186,109562849,0,2600,57980,109620829
2018-01-11,4229817,108797811,0,2300,50899,108848710
2018-01-12,3809477,105807764,0,0,0,105807764
2018-01-15,8348795,102615218,2000,2000,43780,102658998
2018-01-16,9890514,108173995,0,200,4458,108178453
2018-01-17,9135261,109545974,0,0,0,109545974
2018-01-18,6336883,112576063,0,0,0,112576063
2018-01-19,3739820,112572448,0,0,0,112572448
2018-01-22,10188179,114545697,0,0,0,114545697
2018-01-23,7441140,111328649,0,0,0,111328649
2018-01-24,5204087,112333319,0,0,0,112333319
2018-01-25,7386535,116008370,0,0,0,116008370
2018-01-26,16212643,111590878,900,900,20781,111611659
2018-01-29,6293781,105912292,0,900,20880,105933172
2018-01-30,10255811,105110576,0,0,0,105110576
2018-01-31,6671578,107058008,0,0,0,107058008
2018-02-01,6174739,104653374,900,900,19890,104673264
2018-02-02,3855014,103633512,0,900,19836,103653348
2018-02-05,4316758,101834181,0,0,0,101834181
2018-02-06,8966416,102380512,900,900,19287,102399799
2018-02-07,5361896,102373817,0,0,0,102373817
2018-02-08,1492075,99079770,0,0,0,99079770
2018-02-09,4534928,95596364,0,0,0,95596364
2018-02-12,3884772,95018427,0,0,0,95018427
2018-02-13,2189585,92087191,0,0,0,92087191
2018-02-14,2428859,88705058,0,0,0,88705058
2018-02-22,3524330,85511396,0,0,0,85511396
2018-02-23,1846096,82635796,2900,2900,64583,82700379
2018-02-26,3497589,79685739,1200,4100,92455,79778194
2018-02-27,6749339,83416450,0,0,0,83416450
2018-02-28,5088350,83993319,1900,1900,42465,84035784
2018-03-01,4736728,81117535,1000,1000,22700,81140235
2018-03-02,3527292,80754696,4900,4900,110740,80865436
2018-03-05,8481649,83623356,0,0,0,83623356
2018-03-06,12263929,84555175,5000,5000,113500,84668675
2018-03-07,8524667,83352873,0,0,0,83352873
2018-03-08,4966957,84768724,4600,4600,103040,84871764
2018-03-09,9947262,84485018,1000,5600,129416,84614434
2018-03-12,18230365,92489538,300,4700,108805,92598343
2018-03-13,8196501,88744798,0,4700,108899,88853697
2018-03-14,5787633,90580760,0,3400,77894,90658654
2018-03-15,4939924,91108764,0,3400,77180,91185944
2018-03-16,6654866,89556246,0,3400,78438,89634684
2018-03-19,7678875,91805974,0,3400,77928,91883902
2018-03-20,4677229,87627383,0,3400,78880,87706263
2018-03-21,11553451,93128056,0,3400,77520,93205576
2018-03-22,12737451,96019027,0,3400,80138,96099165
2018-03-23,14379012,92307967,0,3400,78234,92386201
2018-03-26,14833383,97263955,2500,5900,140715,97404670
2018-03-27,20614208,101469770,0,3400,83980,101553750
2018-03-28,13407826,98655751,0,3400,81634,98737385
2018-03-29,21300219,111039573,0,3400,80342,111119915
2018-03-30,10087098,104904814,200,3600,87048,104991862
2018-04-02,27080049,113908694,1300,4900,122010,114030704
2018-04-03,16151539,108714359,500,5400,137322,108851681
2018-04-04,12582107,103877084,0,5200,128700,104005784
2018-04-09,7799274,101589718,200,5400,133812,101723530
2018-04-10,9170242,101618689,500,5900,150332,101769021
2018-04-11,17182147,98775306,0,5900,156645,98931951
2018-04-12,5542857,94992254,0,5900,155229,95147483
2018-04-13,8586596,93224202,0,5900,153872,93378074
2018-04-16,14677423,100357683,0,5900,149801,100507484
2018-04-17,12458390,102692329,0,5400,131598,102823927
2018-04-18,6179466,100702548,0,5400,133272,100835820
2018-04-19,10684417,102145068,0,5400,131436,102276504
2018-04-20,9142180,103658799,0,5400,130680,103789479
2018-04-23,5435198,102212383,0,5400,129600,102341983
2018-04-24,9932914,106463084,0,5400,132786,106595870
2018-04-25,13988824,112076377,0,5400,129600,112205977
2018-04-26,4331560,106582446,0,5400,129492,106711938
2018-04-27,9278099,106761642,500,5900,145730,106907372
2018-05-02,7540900,107872170,0,5400,131976,108004146
2018-05-03,7661508,109440379,0,5400,129870,109570249
2018-05-04,4603277,105774000,0,5400,132030,105906030
2018-05-07,5992122,105806346,0,5400,133920,105940266
2018-05-08,7069414,104286329,0,5400,133596,104419925
2018-05-09,5617892,101367754,0,5400,137268,101505022
2018-05-10,5715302,102495930,0,5400,137970,102633900
2018-05-11,9586955,104869237,0,5400,136242,105005479
2018-05-14,5910467,102947631,400,5800,145406,103093037
2018-05-15,3278097,100780581,100,5900,147500,100928081
2018-05-16,5592617,100976151,0,5900,147854,101124005
2018-05-17,1516393,98420051,0,5900,147205,98567256
2018-05-18,3763212,100106783,0,3500,87990,100194773
2018-05-21,5667619,99659944,0,3500,87500,99747444
2018-05-22,7466434,104096108,400,3900,96330,104192438
2018-05-23,1642770,101961687,0,3900,95940,102057627
2018-05-24,2787171,102824920,400,4300,104619,102929539
2018-05-25,5949721,101342825,0,3500,82530,101425355
2018-05-28,3123741,99019711,0,3500,83860,99103571
2018-05-29,2496703,99507358,0,3500,84140,99591498
2018-05-30,2527066,99054474,0,3400,82518,99136992
2018-05-31,6682298,103376769,0,3400,83640,103460409
2018-06-01,2525519,103411897,0,3400,82620,103494517
2018-06-04,2268812,102983534,2000,5400,131220,103114754
2018-06-05,1272582,98530750,400,5800,142042,98672792
2018-06-06,3297319,95891073,0,5800,137866,96028939
2018-06-07,3367224,97390871,0,5800,138272,97529143
