日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2021-07-12,6322683,6352909,30226,0,0,0
2021-07-13,37032185,36442891,5733389,0,0,0
2021-07-14,50101668,35090229,22020746,0,0,0
2021-07-15,54975323,13982057,9108402,0,0,0
2021-07-16,55171109,17522990,17327204,0,0,0
2021-07-19,58649784,13727034,10248359,0,0,0
2021-07-20,56135674,4928139,7442249,0,0,0
2021-07-21,56459650,6623019,6229660,0,0,0
2021-07-22,57022563,16272680,15709767,0,0,0
2021-07-23,55120982,10362749,12264330,0,0,0
2021-07-26,53124583,5067041,7063440,0,0,0
2021-07-27,56162049,8450886,5413420,0,0,0
2021-07-28,55446273,3910487,4626263,0,0,0
2021-07-29,56028328,3140614,2558559,0,0,0
2021-07-30,52154747,2441830,6315411,0,0,0
2021-08-02,55649960,7025680,3530467,0,0,0
2021-08-03,55978989,7146068,6817039,0,0,0
2021-08-04,51120451,2318978,7139526,0,0,0
2021-08-05,52278343,6092448,4934556,0,0,0
2021-08-06,52616163,2994038,2656218,0,0,0
2021-08-09,51996913,2898686,3517936,0,0,0
2021-08-10,52382909,3874379,3488383,0,0,0
2021-08-11,57697371,10135579,4694063,0,0,0
2021-08-12,54711360,3456062,6442073,0,0,0
2021-08-13,55632359,4435971,3514972,0,0,0
2021-08-16,55787490,3922548,3767417,0,0,0
2021-08-17,55944315,6009007,5852182,0,0,0
2021-08-18,56748144,4907167,4103338,0,0,0
2021-08-19,56660709,3093013,3180448,0,0,0
2021-08-20,55817529,3013800,3856980,0,0,0
2021-08-23,57615331,10009433,8211631,0,0,0
2021-08-24,62751125,10295476,5159682,0,0,0
2021-08-25,62306094,6407011,6852042,0,0,0
2021-08-26,55635727,4816714,11487081,0,0,0
2021-08-27,55061660,5188160,5762227,0,0,0
2021-08-30,55646617,4632066,4047109,0,0,0
2021-08-31,65273897,22016191,12388911,0,0,0
2021-09-01,76794765,42374710,30853842,0,0,0
2021-09-02,93296476,47641086,31139375,0,0,0
2021-09-03,104708992,36310499,24897983,0,0,0
2021-09-06,112482926,29459169,21685235,0,0,0
2021-09-07,113981477,20707705,19209154,0,0,0
2021-09-08,112660635,22558992,23879834,0,0,0
2021-09-09,133107246,55490820,35044209,0,0,0
2021-09-10,123233911,34576792,44450127,0,0,0
2021-09-13,120400241,30157903,32991573,0,0,0
2021-09-14,115446287,23210686,28164640,0,0,0
2021-09-15,115413542,18942889,18802293,0,0,0
2021-09-16,109105956,14673121,20980707,0,0,0
2021-09-17,137033072,54767922,26840806,0,0,0
2021-09-22,179878621,87342376,44496827,0,0,0
2021-09-23,202520539,85110620,62468702,0,0,0
2021-09-24,196421700,41670896,47769735,0,0,0
2021-09-27,188428930,39118750,47111520,0,0,0
2021-09-28,223817942,89659761,54270749,0,0,0
2021-09-29,214885352,48182560,57115150,0,0,0
2021-09-30,209726989,44308990,49467353,0,0,0
2021-10-08,220835910,56150280,45041359,0,0,0
2021-10-11,190754618,36022839,66104131,0,0,0
2021-10-12,172091614,20568067,39231071,0,0,0
2021-10-13,172383351,15515017,15211316,0,0,0
2021-10-14,169351113,11528797,14561035,0,0,0
2021-10-15,160750925,10008873,18609061,0,0,0
2021-10-18,157066755,7263708,10947878,0,0,0
2021-10-19,150159147,9133499,16041107,0,0,0
2021-10-20,150102051,8122629,8179725,0,0,0
2021-10-21,144629975,12673853,18145929,0,0,0
2021-10-22,144696182,9208290,9142083,0,0,0
2021-10-25,152693641,27850946,19853487,0,0,0
2021-10-26,145241334,13395355,20847662,0,0,0
2021-10-27,143938189,10228477,11531622,0,0,0
2021-10-28,140524726,8054886,11468349,0,0,0
2021-10-29,137989523,5887354,8422557,0,0,0
2021-11-01,137622290,5541650,5908883,0,0,0
2021-11-02,134632700,10457871,13447461,0,0,0
2021-11-03,131644456,5869793,8858037,0,0,0
2021-11-04,133052392,7164987,5757051,0,0,0
2021-11-05,130801812,8318176,10568756,0,0,0
2021-11-08,135385697,14936052,10352167,0,0,0
2021-11-09,131973843,8043323,11455177,0,0,0
2021-11-10,132531184,9050519,8493178,0,0,0
2021-11-11,134536318,9446788,7441654,0,0,0
2021-11-12,129660593,6885730,11761455,0,0,0
2021-11-15,131005066,8013597,6669124,0,0,0
2021-11-16,129135239,5776004,7645831,0,0,0
2021-11-17,126467076,3733779,6401942,0,0,0
2021-11-18,127008219,7181996,6640853,0,0,0
2021-11-19,122925897,6208053,10290375,0,0,0
