日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,51152767,785257808,0,1800,9360,785267168
2017-07-13,75047419,793862329,763100,764900,4099864,797962193
2017-07-14,50427717,790177205,0,343100,1814999,791992204
2017-07-17,135668190,791762551,421800,664900,3563864,795326415
2017-07-18,160322293,793195447,150000,493600,2848072,796043519
2017-07-19,178549879,822951002,321300,664900,3916261,826867263
2017-07-20,177074465,858795290,130000,373900,2224705,861019995
2017-07-21,100782216,836383353,100000,342100,2018390,838401743
2017-07-24,153519924,834169045,421800,663900,4009956,838179001
2017-07-25,120469181,850712544,180000,422100,2452401,853164945
2017-07-26,71376904,867975572,180900,180900,1054647,869030219
2017-07-27,68281386,861373887,500,500,2850,861376737
2017-07-28,44568028,843902074,179975,180475,1025098,844927172
2017-07-31,73132037,842335281,131300,131300,756288,843091569
2017-08-01,69084755,832937338,282000,300900,1742211,834679549
2017-08-02,90728596,836542416,59000,162300,934848,837477264
2017-08-03,52254837,834973202,1200,106000,596780,835569982
2017-08-04,43212653,826646739,221400,227400,1273440,827920179
2017-08-07,28398232,801613815,800,228200,1277920,802891735
2017-08-08,36268769,806925172,2000,230200,1298328,808223500
2017-08-09,40199220,804937120,0,230200,1268402,806205522
2017-08-10,30291301,803887740,80000,80000,436000,804323740
2017-08-11,31382180,796873850,0,0,0,796873850
2017-08-14,32813963,801806651,2900,2900,15602,801822253
2017-08-15,39285325,818442739,310000,312900,1702176,820144915
2017-08-16,14813948,805536104,80000,132900,721647,806257751
2017-08-17,25845426,794865521,20000,72900,398034,795263555
2017-08-18,23022067,785522970,1000,53900,292677,785815647
2017-08-21,24428352,762440550,0,53900,294294,762734844
2017-08-22,26385417,760766245,0,53900,290521,761056766
2017-08-23,19613840,757245373,250000,303900,1634982,758880355
2017-08-24,16500995,747815668,0,132900,704370,748520038
2017-08-25,24801348,747875108,0,52900,286718,748161826
2017-08-28,104479758,776024671,150700,150700,848441,776873112
2017-08-29,55754458,787128085,0,2000,11120,787139205
2017-08-30,39078222,769278346,80000,82000,455920,769734266
2017-08-31,25583811,761852240,1000,1000,5550,761857790
2017-09-01,38447192,762356002,0,1000,5530,762361532
2017-09-04,38433148,759767503,19700,20700,115299,759882802
2017-09-05,27921601,761811770,0,1000,5530,761817300
2017-09-06,38182990,753674976,0,1000,5440,753680416
2017-09-07,32897488,764916396,0,1000,5430,764921826
2017-09-08,21936171,762730230,0,0,0,762730230
2017-09-11,23263689,759410142,0,0,0,759410142
2017-09-12,75550102,764684041,279700,279700,1546741,766230782
2017-09-13,30874600,761651434,0,80000,436800,762088234
2017-09-14,50107885,763033304,19700,19700,108350,763141654
2017-09-15,60402842,753011079,80000,80000,445600,753456679
2017-09-18,36650993,738528976,19600,19600,109368,738638344
2017-09-19,77859852,763893399,370000,370000,2083100,765976499
2017-09-20,51164556,772534087,0,0,0,772534087
2017-09-21,56500590,756460907,2000,2000,11160,756472067
2017-09-22,53216431,761783859,0,0,0,761783859
2017-09-25,27253206,752058393,0,0,0,752058393
2017-09-26,17914119,745738578,0,0,0,745738578
2017-09-27,11649546,740967412,0,0,0,740967412
2017-09-28,14851834,729327148,0,0,0,729327148
2017-09-29,13759783,709118214,0,0,0,709118214
2017-10-09,20470702,705041385,0,0,0,705041385
2017-10-10,25963531,713678803,99700,99700,532398,714211201
2017-10-11,22173809,713956575,0,0,0,713956575
2017-10-12,12415713,710869671,0,0,0,710869671
2017-10-13,15007142,708046286,19700,19700,104804,708151090
2017-10-16,27073098,717088543,0,0,0,717088543
2017-10-17,23764321,716695824,19000,19000,100320,716796144
2017-10-18,36608999,731305964,0,0,0,731305964
2017-10-19,23733873,734787452,0,0,0,734787452
2017-10-20,9537560,710792997,0,0,0,710792997
2017-10-23,7424085,711795203,0,0,0,711795203
2017-10-24,18665010,712076216,0,0,0,712076216
2017-10-25,9206379,711965531,0,0,0,711965531
2017-10-26,19615493,700576187,80100,80100,416520,700992707
2017-10-27,9834849,691346287,156800,156900,804897,692151184
2017-10-30,19419894,690999357,80000,80000,401600,691400957
2017-10-31,9578964,687866128,0,0,0,687866128
2017-11-01,8571965,685822458,0,0,0,685822458
2017-11-02,6551292,684749349,80000,80000,405600,685154949
2017-11-03,8483836,685420448,1000,1000,5050,685425498
2017-11-06,17370573,693491148,19700,19700,99879,693591027
2017-11-07,22415201,700744132,0,0,0,700744132
2017-11-08,24321155,704209936,0,0,0,704209936
2017-11-09,19950936,708382067,50000,50000,255500,708637567
2017-11-10,16258532,700014849,19600,69600,356352,700371201
2017-11-13,22955609,702119371,0,69600,361224,702480595
2017-11-14,13267356,700049144,0,69600,360528,700409672
