日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,41644486,807542268,9169,64369,1683893,809226161
2017-07-13,21859642,807185163,2600,61269,1591769,808776932
2017-07-14,25000024,805164617,4800,51025,1320017,806484634
2017-07-17,30271622,792074986,27600,73825,1771800,793846786
2017-07-18,12674576,785824971,4800,51025,1237356,787062327
2017-07-19,19644065,777080033,27600,73825,1841196,778921229
2017-07-20,0,768829442,0,41125,1025658,769855100
2017-07-21,0,762485065,0,41125,1025658,763510723
2017-07-24,32113203,754763254,35700,74225,1927623,756690877
2017-07-25,22314388,760010637,5400,47325,1200635,761211272
2017-07-26,13303122,757999801,18800,63025,1613440,759613241
2017-07-27,30797441,767647748,3200,54625,1406048,769053796
2017-07-28,21803720,768511745,0,54625,1409325,769921070
2017-07-31,22930435,767241308,0,54600,1391754,768633062
2017-08-01,39263503,767593388,25000,79600,2106216,769699604
2017-08-02,39598621,775798398,0,54600,1422876,777221274
2017-08-03,41870842,773121262,25000,79600,2129300,775250562
2017-08-04,38033740,775399412,0,54600,1433796,776833208
2017-08-07,18938322,778397663,5600,60200,1573628,779971291
2017-08-08,17731437,772373209,19400,71200,1869000,774242209
2017-08-09,23258608,776938318,0,42400,1110456,778048774
2017-08-10,33930723,781743434,42800,79200,2003760,783747194
2017-08-11,20835371,775668522,2000,37500,959625,776628147
2017-08-14,20290728,776330740,25100,62600,1628852,777959592
2017-08-15,31450965,775745194,100,37700,997165,776742359
2017-08-16,31486531,775993146,35100,72800,1936480,777929626
2017-08-17,53747324,784167380,7100,51800,1391348,785558728
2017-08-18,49345542,784598770,2000,46700,1236616,785835386
2017-08-21,26855631,784290899,7100,50800,1346708,785637607
2017-08-22,31865036,792709153,900,46200,1198890,793908043
2017-08-23,12569146,781671499,8000,46200,1215060,782886559
2017-08-24,17446675,772800785,9300,55500,1423575,774224360
2017-08-25,12543707,763123038,400,39900,1038198,764161236
2017-08-28,25644020,762967294,30800,70700,1872843,764840137
2017-08-29,21928646,757645970,6300,48000,1280640,758926610
2017-08-30,45222241,750088305,32800,72500,1988675,752076980
2017-08-31,55265465,761013257,0,66800,1860380,762873637
2017-09-01,45268504,769176926,7400,49200,1370220,770547146
2017-09-04,33149273,770043272,2000,23700,653646,770696918
2017-09-05,57825329,763212714,30600,53900,1529682,764742396
2017-09-06,43147158,772789401,2400,48700,1372853,774162254
2017-09-07,50153586,763213508,7700,56000,1573040,764786548
2017-09-08,98115504,784446372,39200,62600,1779092,786225464
2017-09-11,62527105,797630098,7600,57900,1599198,799229296
2017-09-12,53105894,804635612,25000,59600,1630060,806265672
2017-09-13,30761258,811541762,6700,44300,1214263,812756025
2017-09-14,40770598,809463076,1400,17300,465889,809928965
2017-09-15,16377144,799652158,13000,24700,666653,800318811
2017-09-18,16936773,796407072,5600,15900,429618,796836690
2017-09-19,17714257,799106534,33800,44100,1203048,800309582
2017-09-20,27863003,801093839,1100,42800,1179996,802273835
2017-09-21,59150353,795899749,43100,85700,2418454,798318203
2017-09-22,35946491,799348453,200,55000,1506450,800854903
2017-09-25,18670392,789693906,7800,59800,1593072,791286978
2017-09-26,9128221,785600231,0,24800,668608,786268839
2017-09-27,12512340,784831688,900,5700,155154,784986842
2017-09-28,16672445,779832318,44200,47300,1284195,781116513
2017-09-29,40875041,787475986,0,21700,588504,788064490
