日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,634039597,57720279,39219198,187744,28544,35900
2017-07-13,631153118,21663592,24550071,176644,0,11100
2017-07-14,615358427,15140393,30935084,191200,22000,7444
2017-07-17,586066474,34622419,63914372,334200,163300,20300
2017-07-18,597730714,37014747,25342884,215300,52300,171200
2017-07-19,657780721,81735989,21685982,190000,27000,52300
2017-07-20,670505397,40331563,27606887,173300,300,17000
2017-07-21,648260776,41532343,63776964,292600,119600,300
2017-07-24,666465648,83369149,65164277,339200,155200,108600
2017-07-25,672910314,29251379,22806713,311400,55300,83100
2017-07-26,668594064,26812649,31128899,199900,1400,112900
2017-07-27,660385965,24781226,32989325,212400,16900,4400
2017-07-28,661577225,16898186,15706926,209300,4300,7400
2017-07-31,677255449,43097017,27418793,207100,15000,17200
2017-08-01,677310543,22036441,21981347,207400,300,0
2017-08-02,667404442,15534234,25440335,182700,300,25000
2017-08-03,663382578,9333037,13354901,207100,24700,300
2017-08-04,666441909,17089581,14030250,193500,10400,24000
2017-08-07,659726461,12593401,19308849,212800,40400,21100
2017-08-08,661506763,16845280,15064978,229400,61200,44600
2017-08-09,654599398,9138207,16045572,171000,2000,60400
2017-08-10,630902353,15899588,39596633,214800,47000,3200
2017-08-11,622584988,19626748,27944113,258400,70600,27000
2017-08-14,624793764,13313861,11105085,240800,2800,20400
2017-08-15,628431140,16832211,13194835,219200,400,22000
2017-08-16,627236561,13466802,14661381,217800,0,1400
2017-08-17,626854598,8908672,9290635,218400,600,0
2017-08-18,625450627,10134321,11538292,221100,3300,600
2017-08-21,629711890,43033842,38772579,375700,205700,51100
2017-08-22,625230168,0,4481722,192300,0,183400
2017-08-23,612365146,24812384,37677406,221900,44500,14900
2017-08-24,605325648,12711553,19751051,182500,2000,41400
2017-08-25,597756857,9328238,16897029,190800,8900,600
2017-08-28,601357474,28143515,24542898,179200,7300,18900
2017-08-29,601397765,19640692,19600401,179200,0,0
2017-08-30,601982511,17975862,17391116,185900,15000,8300
2017-08-31,608005555,22656821,16633777,180400,3600,9100
2017-09-01,606410099,12401471,13996927,154400,0,26000
2017-09-04,558909866,19528071,67028304,216600,65800,3600
2017-09-05,544383422,11222087,25748531,167600,0,49000
2017-09-06,533998371,12056513,21382717,160600,11100,7000
2017-09-07,530347023,7642107,11293455,125100,0,35500
2017-09-08,519534207,8291358,19104174,177900,52800,0
2017-09-11,526082656,16002072,9453623,134100,4900,48700
2017-09-12,520752618,27388083,32718121,322200,192900,4800
2017-09-13,506596163,6985993,21142448,113300,2700,211600
2017-09-14,506589756,11188991,11195398,115100,1800,0
2017-09-15,506587949,11838591,11840398,114000,0,1100
2017-09-18,508119110,20225356,18694195,226600,114500,1900
2017-09-19,511889657,35990027,32219480,185200,50600,92000
2017-09-20,532759148,30806244,9936753,149100,37300,73400
2017-09-21,549890263,28791656,11660541,134600,22000,36500
2017-09-22,537531391,8709386,21068258,136800,4500,2300
2017-09-25,533234931,18406245,22702705,136800,25300,25300
2017-09-26,530587636,6589794,9237089,133000,22500,26300
2017-09-27,534358253,15466902,11696285,143900,32100,21200
2017-09-28,534892626,13627957,13093584,139700,0,4200
2017-09-29,525716596,0,9176030,112900,0,26800
2017-10-09,512792952,0,12923644,112900,0,0
2017-10-10,506286974,0,6505978,112900,0,0
2017-10-11,502053723,0,4233251,112900,0,0
2017-10-12,497098043,0,4952881,112900,0,0
2017-10-13,491385747,0,5712296,112900,0,0
2017-10-16,550392758,132065021,73058010,365500,255200,2600
2017-10-17,549297961,55510624,56605421,224700,32000,172800
2017-10-18,527243228,21081884,43136617,174600,5900,56000
2017-10-19,519249807,20842757,28836178,149400,22000,47200
