日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2020-07-13,44787620,46706887,1919267,0,0,0
2020-07-14,77749456,54225593,21263757,0,0,0
2020-07-15,154181148,108775753,32344061,0,0,0
2020-07-16,156432210,56783632,57625030,0,0,0
2020-07-17,163969523,29292518,21755205,0,0,0
2020-07-20,173075132,33393646,24288037,0,0,0
2020-07-21,203643418,81730008,51161722,0,0,0
2020-07-22,231814345,69044969,40874042,57000,57000,0
2020-07-23,318180315,138101121,51735151,138845,90845,9000
2020-07-24,297625808,49869427,70423934,113445,5900,31300
2020-07-27,279865375,28165569,45926002,137945,24500,0
2020-07-28,297683372,52811086,34993089,177945,51500,11500
2020-07-29,288130517,43629511,53200616,196945,50500,31500
2020-07-30,284107516,62917310,66940311,275445,115100,36600
2020-07-31,352863164,125336710,56581062,351145,79400,3700
2020-08-03,405258426,128423484,76028222,537029,250684,64800
2020-08-04,391469176,64210820,78000070,427587,30500,139942
2020-08-05,390222207,55353196,56561513,444778,24991,7800
2020-08-06,373167760,45564311,62618758,437387,30300,37691
2020-08-07,364784440,39728727,48112047,440287,75100,72200
2020-08-10,372446075,49238317,41693292,430833,22388,31842
2020-08-11,362620964,32800563,42625674,443274,21441,9000
2020-08-12,363637214,26587809,25571559,441674,16400,18000
2020-08-13,397561626,77005546,43081134,426674,3900,18900
2020-08-14,422865428,117868136,92564334,454374,75100,47400
2020-08-17,432801147,86098547,76216323,472374,61700,43700
2020-08-18,459020649,103462237,77425135,504133,49500,17741
2020-08-19,465945323,58429607,51504933,560733,57900,1300
2020-08-20,436740636,55752766,84461277,633985,82852,9600
2020-08-21,448253623,49124783,39850463,673585,63800,24200
2020-08-24,463261830,51224449,36216242,694185,104900,84300
2020-08-25,486413419,93346533,70194944,759669,103284,37800
2020-08-26,460540896,32532086,58404609,686217,21100,94552
2020-08-27,444286910,26500483,42754469,712935,65600,38882
2020-08-28,454429040,44468189,34326059,956682,279400,35653
2020-08-31,450931401,67199234,70696873,992604,60600,24678
2020-09-01,439333757,32241653,43989522,1005350,44700,31954
2020-09-02,444091253,48909732,44152236,988263,46413,63500
2020-09-03,433751954,39980532,50319831,1004144,33300,17419
2020-09-04,432419113,62846598,64179439,1019544,77500,62100
2020-09-07,446539040,62734483,48614556,743078,16500,292966
2020-09-08,399891784,63930028,110535005,746403,76325,73000
2020-09-09,403798282,41494317,37587819,676285,80482,150600
2020-09-10,407067473,22024947,18755756,664485,5200,17000
2020-09-11,410697678,15773088,12142883,652785,9000,20700
2020-09-14,414569129,15654702,11783251,677960,41700,16525
2020-09-15,384290268,80154515,110167152,718761,121601,80800
2020-09-16,394401357,67982296,57871207,729558,51497,40700
2020-09-17,380957812,23377315,36820860,690531,12900,51927
2020-09-18,379238449,29237776,30957139,721831,43400,12100
