日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,932116847,36657501,19136297,232825,118900,74513
2017-07-13,918653125,12563701,26027423,234968,121000,118857
2017-07-14,915443611,10566395,13775909,181568,55700,109100
2017-07-17,919632930,23920473,19731154,241768,126900,66700
2017-07-18,919059950,11674171,12247151,221368,72500,92900
2017-07-19,918145040,28648525,29563435,177045,20000,64323
2017-07-20,903332696,20818861,35631205,215145,71600,33500
2017-07-21,899223927,13071063,17179832,175345,10500,50300
2017-07-24,899736193,22569596,22057330,336645,208300,47000
2017-07-25,902812392,20424724,17348525,184545,52600,204700
2017-07-26,907082502,21316823,17046713,237145,104600,52000
2017-07-27,908302944,17489394,16268952,163462,25000,98683
2017-07-28,909018108,14318629,13603465,233562,90100,20000
2017-07-31,901334301,17967057,25650864,153462,0,80100
2017-08-01,903073188,17474834,15735947,262462,133200,24200
2017-08-02,909740734,18813970,12146424,151462,0,111000
2017-08-03,908821919,17017319,17936134,124112,0,27350
2017-08-04,938853851,124904049,94872117,444308,320196,0
2017-08-07,940910594,105890919,103834176,176267,0,268041
2017-08-08,931258841,80931566,90583319,277067,100800,0
2017-08-09,926172551,26435135,31521425,188067,1000,90000
2017-08-10,928184629,37161264,35149186,291367,152300,49000
2017-08-11,954179080,79802149,53807698,201667,69400,159100
2017-08-14,952536713,33922522,35564889,311697,171400,61370
2017-08-15,946036897,39660694,46160510,251967,67500,127230
2017-08-16,950672389,38736949,34101457,238067,86100,100000
2017-08-17,961766015,104311428,93217802,252767,103300,88600
2017-08-18,941314717,51401528,71852826,195967,42400,99200
2017-08-21,954668595,31901722,18547844,170867,12200,37300
2017-08-22,959740406,24717394,19645583,183343,33676,21200
2017-08-23,961359120,30056844,28438130,194943,57100,45500
2017-08-24,958411546,14700639,17648213,272943,85100,7100
2017-08-25,953319197,14644142,19736491,178643,1500,95800
2017-08-28,957959686,30556545,25916056,167743,9600,20500
2017-08-29,967563160,34766762,25163288,135043,0,32700
2017-08-30,970947756,20228442,16843846,130343,0,4700
2017-08-31,957277741,14482161,28152176,191132,60789,0
2017-09-01,953190166,15485599,19573174,131867,1200,60465
2017-09-04,962521743,40257590,30926013,179667,49000,1200
2017-09-05,962974548,21597789,21144984,145467,4800,39000
2017-09-06,952523040,30644823,40269268,179267,48600,14800
