日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,530701681,30821830,22512988,0,0,0
2017-07-13,515384894,23506125,38822912,0,0,0
2017-07-14,494737598,57103375,77750671,20000,20000,0
2017-07-17,485600108,0,9137490,20000,0,0
2017-07-18,481904919,0,3695189,20000,0,0
2017-07-19,469081492,0,12823427,20000,0,0
2017-07-20,462252082,0,6829410,20000,0,0
2017-07-21,457845279,0,4406803,20000,0,0
2017-07-24,454834137,0,3011142,20000,0,0
2017-07-25,452580051,0,2254086,20000,0,0
2017-07-26,449449588,0,3130463,0,0,20000
2017-07-27,460419909,60371283,49400962,0,0,0
2017-07-28,453217558,35415199,42617550,0,0,0
2017-07-31,451629809,55712875,57300624,0,0,0
2017-08-01,448211065,69084224,72502968,21700,21700,0
2017-08-02,448694192,80142877,79659750,36600,14900,0
2017-08-03,447314931,45943681,47239578,21700,0,14900
2017-08-04,450013927,77308866,74609870,0,0,21700
2017-08-07,455427417,43642466,38228976,0,0,0
2017-08-08,449905359,36446639,41968697,0,0,0
2017-08-09,443729446,53414791,59590704,0,0,0
2017-08-10,475211307,64253472,32771611,0,0,0
2017-08-11,468483016,62282704,69010995,0,0,0
2017-08-14,522621780,119656565,65517801,0,0,0
2017-08-15,524108431,82313260,80826609,5000,5000,0
2017-08-16,533437627,60583207,51254011,0,0,5000
2017-08-17,535473743,82311067,80274951,5000,5000,0
2017-08-18,547775608,157288369,144986504,20000,20000,5000
2017-08-21,550773757,122743533,119745384,3000,3000,20000
2017-08-22,578152467,149651392,122272682,3000,0,0
2017-08-23,594747345,95164177,78569299,0,0,3000
2017-08-24,589516620,48724144,53954869,0,0,0
2017-08-25,592126414,61047587,58437793,0,0,0
2017-08-28,602013104,69300899,59414209,0,0,0
2017-08-29,614571685,127423504,114864923,0,0,0
2017-08-30,628828122,64718351,50461914,0,0,0
2017-08-31,650704680,110132573,88256015,22500,22500,0
2017-09-01,652257821,47126650,45573509,22500,0,0
2017-09-04,606573491,28022554,73706884,22500,0,0
2017-09-05,610132428,40514958,36956021,22500,0,0
2017-09-06,623914635,66905720,54671366,22500,0,0
2017-09-07,625087526,34305015,33132124,22500,0,0
2017-09-08,618888755,40591360,46790131,22500,0,0
2017-09-11,626900186,29075454,21064023,22500,0,0
2017-09-12,645721923,82989673,64167936,0,0,22500
2017-09-13,630056370,26442515,42108068,0,0,0
2017-09-14,633243701,33774679,30587348,0,0,0
2017-09-15,635901934,34484656,31826423,0,0,0
2017-09-18,630909390,24313176,29305720,0,0,0
2017-09-19,623954802,16088377,23042965,0,0,0
2017-09-20,625913291,20009715,17981989,0,0,0
2017-09-21,610720151,26962466,42155606,0,0,0
2017-09-22,583120954,34392218,61991415,0,0,0
2017-09-25,578887814,36871572,41104712,0,0,0
2017-09-26,550621819,26550271,54816266,0,0,0
2017-09-27,545099304,15330780,20853295,0,0,0
2017-09-28,550841241,20079841,14337904,0,0,0
2017-09-29,528206195,16923993,39559039,0,0,0
2017-10-09,535416689,27791414,20580920,0,0,0
2017-10-10,531050098,13925337,18291928,0,0,0
2017-10-11,528928185,29814660,31936573,0,0,0
2017-10-12,529469723,14402741,13462349,0,0,0
2017-10-13,526071387,18658190,22056526,0,0,0
2017-10-16,530692040,24056564,19435911,0,0,0
2017-10-17,543476168,24771584,11987456,0,0,0
2017-10-18,536162696,21886361,29199833,0,0,0
2017-10-19,529830813,11801322,18133205,0,0,0
2017-10-20,523803643,6963640,12990810,0,0,0
2017-10-23,521541429,17351781,19613995,0,0,0
2017-10-24,529470911,26747528,18818046,0,0,0
2017-10-25,531924980,17446610,14992541,0,0,0
2017-10-26,532623357,27431737,26733360,0,0,0
2017-10-27,536406316,15224167,11441208,0,0,0
2017-10-30,525310032,39018344,51048711,0,0,0
2017-10-31,551191869,79253525,53371688,0,0,0
2017-11-01,552855838,49235795,47571826,0,0,0
2017-11-02,554012906,36046756,34889688,0,0,0
2017-11-03,548945395,34033172,39100683,0,0,0
2017-11-06,562197291,57074213,43955108,40000,40000,0
2017-11-07,542638574,33075801,52634518,0,0,40000
2017-11-08,542273546,43941743,44306771,0,0,0
2017-11-09,557390462,77769273,62652357,20000,20000,0
2017-11-10,555207011,64163247,66346698,0,0,20000
2017-11-13,547047951,41943363,50102423,0,0,0
2017-11-14,525324964,64680046,86403033,10000,10000,0
2017-11-15,527083220,37378394,35620138,10000,0,0
2017-11-16,531756643,33755659,29082236,0,0,10000
2017-11-17,525042117,32983049,39697575,0,0,0
2017-11-20,513720037,12041707,23363787,0,0,0
2017-11-21,514442828,30229653,29506862,0,0,0
2017-11-22,520815678,21912200,15487906,0,0,0
2017-11-23,510618538,24985771,35182911,0,0,0
2017-11-24,507812937,13823868,16629469,0,0,0
