日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,59544696,525243331,0,0,0,525243331
2017-07-13,51618340,512252866,186300,186300,1458729,513711595
2017-07-14,32411921,497402013,0,176300,1399822,498801835
2017-07-17,45506958,494332427,10000,186300,1443825,495776252
2017-07-18,66437593,518309711,0,186300,1475496,519785207
2017-07-19,81644546,493865528,0,176300,1461527,495327055
2017-07-20,73746826,474265983,10000,186300,1542564,475808547
2017-07-21,68629773,474091525,0,176300,1489735,475581260
2017-07-24,59583900,462204616,0,176300,1477394,463682010
2017-07-25,60202046,477291753,0,176300,1438608,478730361
2017-07-26,39437456,471843524,0,0,0,471843524
2017-07-27,68731971,487968748,0,0,0,487968748
2017-07-28,34697979,498095094,0,0,0,498095094
2017-07-31,72908982,474974163,0,0,0,474974163
2017-08-01,68440228,461747435,0,0,0,461747435
2017-08-02,68496446,481064543,50000,50000,427000,481491543
2017-08-03,76002286,512415896,0,50000,419000,512834896
2017-08-04,78903087,516357562,45500,95500,799335,517156897
2017-08-07,55676588,507258893,0,0,0,507258893
2017-08-08,46454072,475552607,0,0,0,475552607
2017-08-09,64779585,501595293,58200,58200,502266,502097559
2017-08-10,61285172,511000906,15800,74000,636400,511637306
2017-08-11,69713258,527487244,5700,5700,47025,527534269
2017-08-14,45000783,518320572,24200,24200,201586,518522158
2017-08-15,125324798,595794048,1900,1900,15428,595809476
2017-08-16,25429436,577902381,0,0,0,577902381
2017-08-17,34413300,583358476,98900,98900,800101,584158577
2017-08-18,24493644,573018192,0,96900,784890,573803082
2017-08-21,23682042,561674651,0,0,0,561674651
2017-08-22,34815783,546272620,0,0,0,546272620
2017-08-23,19658951,547952050,46000,46000,368920,548320970
2017-08-24,24252238,549021764,6700,25700,206371,549228135
2017-08-25,30445666,541031706,7800,26800,218956,541250662
2017-08-28,39805991,543028857,2500,21500,176300,543205157
2017-08-29,42126529,556563702,0,500,4065,556567767
2017-08-30,49606983,517869869,17000,17500,151375,518021244
2017-08-31,50072173,538244879,15100,20600,176954,538421833
2017-09-01,46898717,510613789,28700,49200,433944,511047733
2017-09-04,87824911,520827398,49800,65400,596448,521423846
2017-09-05,111481403,549241830,157900,215800,1965938,551207768
2017-09-06,65430380,552889482,110300,165500,1507705,554397187
2017-09-07,51356329,561798214,11600,42700,383019,562181233
2017-09-08,70068660,559334240,276000,306900,2878722,562212962
2017-09-11,85850381,557996410,31700,189600,1833432,559829842
2017-09-12,97471672,536818794,100000,157300,1524237,538343031
2017-09-13,62789464,524022557,22900,79400,777326,524799883
2017-09-14,66802161,546261021,50600,111000,1060050,547321071
2017-09-15,70638144,544471465,10000,71500,667810,545139275
2017-09-18,37337585,557308914,3300,74800,703868,558012782
2017-09-19,42961828,557411176,4200,48600,451494,557862670
2017-09-20,71566169,576063854,75600,119400,1127136,577190990
2017-09-21,80900414,596230364,29800,102100,949530,597179894
2017-09-22,50101332,590231847,4200,63800,597168,590829015
2017-09-25,61507229,604672173,27000,90800,830820,605502993
2017-09-26,59004152,624923660,24800,62600,577172,625500832
2017-09-27,95246290,630163980,31400,94000,900520,631064500
2017-09-28,82708659,647494413,0,59200,565360,648059773
2017-09-29,131762093,646821566,9000,68200,682000,647503566
2017-10-09,104634674,665417974,35700,101900,1010848,666428822
2017-10-10,122149226,717545401,58800,149000,1455730,719001131
2017-10-11,77563176,727873301,39500,151700,1418395,729291696
2017-10-12,42946098,720212604,6500,141700,1333397,721546001
2017-10-13,25991774,703039438,4100,50600,478170,703517608
2017-10-16,34906697,678966801,11400,62000,585900,679552701
2017-10-17,32094521,684835625,32000,89200,842048,685677673
2017-10-18,73028756,693008881,0,71500,649220,693658101
2017-10-19,23584135,663248725,27500,99000,891000,664139725
2017-10-20,26517433,660984191,0,56100,516120,661500311
2017-10-23,16605874,654644002,27100,83200,767936,655411938
2017-10-24,18708333,641455681,15800,97000,881730,642337411
2017-10-25,26906363,640281006,0,84700,789404,641070410
2017-10-26,71944440,657840809,14300,85200,773616,658614425
2017-10-27,31001744,657379210,0,85200,773616,658152826
2017-10-30,37689729,643338828,13800,90400,817216,644156044
2017-10-31,26153781,636270346,500,90900,842643,637112989
2017-11-01,29028749,614556787,5600,82200,768570,615325357
2017-11-02,37292669,589419114,47300,129500,1216005,590635119
2017-11-03,38131719,576561818,8500,79300,711321,577273139
