日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,1607353753,98294724,87856879,156600,3100,1500
2017-07-13,1623354925,248718428,232717256,251300,118700,24000
2017-07-14,1592752283,85565857,116168499,151500,100,99900
2017-07-17,1597766342,275466918,270452859,211500,60000,0
2017-07-18,1588962414,155809215,164499538,193500,41200,59200
2017-07-19,1579046202,232103735,242019947,240800,108900,61600
2017-07-20,1578366704,125279414,125958912,152500,500,88800
2017-07-21,1581909084,125557883,122015503,167500,15500,500
2017-07-24,1616891993,127526341,92543432,163400,16000,20100
2017-07-25,1652691177,120029961,84230777,196300,32900,0
2017-07-26,1654855269,83602585,81438493,213500,44300,27100
2017-07-27,1660348744,129706343,124212868,174000,15300,54800
2017-07-28,1638510384,84320148,106158508,198300,30900,6600
2017-07-31,1677790111,200866184,161586457,207800,43900,34400
2017-08-01,1664211191,195625033,209203953,249800,84100,42100
2017-08-02,1677712605,165242827,151741413,181900,20700,88600
2017-08-03,1669882779,94460204,102288862,202129,41429,21200
2017-08-04,1770831631,388064185,287115333,284900,142800,60029
2017-08-07,1761920945,179327832,188238518,247300,30000,67600
2017-08-08,1765606598,168911929,165226276,261500,44200,30000
2017-08-09,1790962646,173469125,148113077,273700,32200,20000
2017-08-10,1861310585,368868201,298520262,277800,71800,67700
2017-08-11,1882767548,517202817,495745854,320900,89300,46200
2017-08-14,1894048774,223729252,212448026,237900,5200,88200
2017-08-15,1901348163,201332096,194032707,267500,33900,4300
2017-08-16,1912025675,141258171,130580659,232800,2400,37100
2017-08-17,1875104419,158580599,195501855,289700,57800,900
2017-08-18,1819991263,132791415,187904571,256000,13600,47300
2017-08-21,1799209715,99607980,120389528,242200,7800,21600
2017-08-22,1807307998,91854759,83756476,269400,30000,2800
2017-08-23,1771401871,108541012,144447139,239900,500,30000
2017-08-24,1756607492,62670109,77464488,243500,6100,2500
2017-08-25,1747627346,61046028,70026174,221100,4500,26900
2017-08-28,1765933436,154427702,136121612,254200,64200,31100
2017-08-29,1819935089,246236159,192234506,219400,10800,45600
2017-08-30,1801635506,99609865,117909448,237800,22500,4100
2017-08-31,1773612911,71053083,99075678,237300,0,500
2017-09-01,1816619310,187601514,144595115,258800,78800,57300
2017-09-04,1847798334,308831958,277652934,272700,86700,72800
2017-09-05,1819476791,151872780,180194323,257400,0,15300
2017-09-06,1775127385,147111340,191408539,252700,35300,20000
