日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,554320949,28604761,17393098,4100,0,9100
2017-07-13,542710904,15248880,26858925,10100,6000,0
2017-07-14,539057690,18868110,22521324,11500,1400,0
2017-07-17,554290220,40214464,24981934,4100,0,7400
2017-07-18,557184917,15248073,12182313,7400,3800,500
2017-07-19,536802865,10666345,31048397,5400,0,2000
2017-07-20,529052897,15947762,23697730,5400,0,0
2017-07-21,531865360,65202463,62390000,10200,6600,1800
2017-07-24,505271398,65106887,91700849,5100,0,5100
2017-07-25,524998324,55493494,35766568,5100,0,0
2017-07-26,533231620,36145840,27912544,5100,0,0
2017-07-27,538449343,38688860,33471137,23300,18200,0
2017-07-28,529663536,18061889,26847696,23300,0,0
2017-07-31,524495571,32472991,37640956,5000,0,18300
2017-08-01,532747713,35660704,27408562,4500,0,500
2017-08-02,538968851,33845975,27624837,4500,0,0
2017-08-03,549940853,27903315,16931313,4500,0,0
2017-08-04,552475928,25160842,22625767,4500,0,0
2017-08-07,549570740,11244005,14149193,9300,4800,0
2017-08-08,544810313,15420431,20180858,8700,0,600
2017-08-09,540590829,16637077,20856561,8700,0,0
2017-08-10,545122204,21915816,17384441,8700,0,0
2017-08-11,542044033,14762425,17840596,13400,4700,0
2017-08-14,547096709,26579894,21527218,31000,18200,600
2017-08-15,549312909,18448094,16231894,12800,0,18200
2017-08-16,549125326,16612773,16800356,12800,0,0
2017-08-17,539715316,9984533,19394543,29740,16940,0
2017-08-18,550318762,31777237,21173791,13000,400,17140
2017-08-21,550057746,28517309,28778325,13000,0,0
2017-08-22,544410433,10835082,16482395,13000,0,0
2017-08-23,544050474,12435249,12795208,8900,0,4100
2017-08-24,545203302,19723341,18570513,13000,4100,0
2017-08-25,536065230,23915441,33053513,9000,0,4000
2017-08-28,550730169,33539959,18875020,9000,0,0
2017-08-29,553297304,31980245,29413110,9600,700,100
2017-08-30,552343284,23608181,24562201,8900,0,700
2017-08-31,561176292,29365084,20532076,8900,0,0
2017-09-01,545592923,39063926,54647295,15100,6200,0
2017-09-04,532157878,37512608,50947653,10900,0,4200
