日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2019-08-19,2503817,2510477,6660,0,0,0
2019-08-20,5720378,3280796,64235,0,0,0
2019-08-21,6667118,1461627,514887,0,0,0
2019-08-22,8220800,2284623,730941,0,0,0
2019-08-23,8556786,829368,493382,0,0,0
2019-08-26,9206124,1984694,1335356,0,0,0
2019-08-27,8995381,1910253,2120996,0,0,0
2019-08-28,8693623,747356,1049114,0,0,0
2019-08-29,11429157,4076209,1340675,0,0,0
2019-08-30,12068369,3922134,3282922,0,0,0
2019-09-02,13118178,2048686,998877,0,0,0
2019-09-03,15297791,3508521,1328908,0,0,0
2019-09-04,16252234,2837658,1883215,0,0,0
2019-09-05,17528389,4581137,3304982,0,0,0
2019-09-06,19264185,4380721,2644925,0,0,0
2019-09-09,26132529,21730976,14862632,0,0,0
2019-09-10,28711091,14756703,12178141,0,0,0
2019-09-11,29837766,5541316,4414641,0,0,0
2019-09-12,31335640,8025544,6527670,0,0,0
2019-09-16,34188033,6209285,3356892,0,0,0
2019-09-17,33938595,3987640,4237078,0,0,0
2019-09-18,33153216,1160958,1946337,0,0,0
2019-09-19,33174413,1371751,1350554,0,0,0
2019-09-20,31139791,2792739,4827361,0,0,0
2019-09-23,31428731,3447770,3158830,0,0,0
2019-09-24,35568502,6240986,2101215,0,0,0
2019-09-25,34868024,2809920,3510398,0,0,0
2019-09-26,32212778,948030,3603276,0,0,0
2019-09-27,28860359,850284,4202703,0,0,0
2019-09-30,27663132,2151950,3349177,0,0,0
2019-10-08,28536721,1192607,319018,0,0,0
2019-10-09,30143169,2112057,505609,0,0,0
2019-10-10,32041610,3780371,1881930,0,0,0
2019-10-11,31883779,2284788,2442619,0,0,0
2019-10-14,31287884,3410879,4006774,0,0,0
2019-10-15,30777327,1703094,2213651,0,0,0
2019-10-16,28602453,1189818,3364692,0,0,0
2019-10-17,28553222,1329479,1378710,0,0,0
2019-10-18,26628943,1311551,3235830,0,0,0
2019-10-21,26090286,1819607,2358264,0,0,0
2019-10-22,25997540,998569,1091315,0,0,0
2019-10-23,26693801,1485672,789411,0,0,0
