日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,1715317298,156918890,149960991,340280,17100,135000
2017-07-13,1682229691,108732809,141820416,456980,133800,17100
2017-07-14,1653267056,122435213,151397848,354680,26000,128300
2017-07-17,1770940330,311169769,193496495,382980,140300,112000
2017-07-18,1718887644,87672273,139719549,312812,5200,228560
2017-07-19,1788332292,217555770,148111122,292952,40000,59860
2017-07-20,1740570154,85199118,132961256,250152,0,42800
2017-07-21,1726079326,126161656,140652484,319352,72000,2800
2017-07-24,1750055512,101820146,77843960,485052,236700,71000
2017-07-25,1737858438,130859015,143056089,293552,45500,237000
2017-07-26,1756031538,120692210,102519110,406752,159400,46200
2017-07-27,1782420643,87707130,61318025,274572,20500,152680
2017-07-28,1784435500,44834753,42819896,257672,1400,18300
2017-07-31,1753867113,0,30568387,257672,0,0
2017-08-01,1710672132,0,43194981,257672,0,0
2017-08-02,1701772965,139017828,147916995,352272,96600,2000
2017-08-03,1699476431,79076599,81389073,328872,27000,50400
2017-08-04,1723440478,84341139,60377092,255472,6200,79600
2017-08-07,1729220922,42982405,37201961,271472,16000,0
2017-08-08,1772816033,99595084,55999973,253572,100,18000
2017-08-09,1760833421,36556520,48539132,266472,16000,3100
2017-08-10,1771527574,59689424,48995271,249772,0,16700
2017-08-11,1735865579,50885336,86547331,245572,0,4200
2017-08-14,1742955864,26481653,19391368,262272,16900,200
2017-08-15,1717135804,41530134,67350194,391972,146000,16300
2017-08-16,1713414259,16922443,20643988,262772,16800,146000
2017-08-17,1705043017,24921518,33292760,259072,0,3700
2017-08-18,1697502395,26349694,33890316,246872,0,12200
2017-08-21,1694743673,21547462,24306184,262872,16000,0
2017-08-22,1694680437,23974415,24037651,266872,20000,16000
2017-08-23,1707027532,77883223,65536128,382872,136000,20000
2017-08-24,1706675425,44144311,44496418,316972,70100,136000
2017-08-25,1677022816,182061521,211714130,490872,243900,70000
2017-08-28,1677794223,146605998,145834591,483572,105700,113000
2017-08-29,1678954434,74225286,73065075,397572,6000,92000
2017-08-30,1701051241,70110118,48013311,342172,22200,77600
2017-08-31,1744552054,87905990,44405177,325272,300,17200
2017-09-01,1719188647,66166988,91530395,332972,7700,0
