日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,359319902,13491978,9722097,0,0,0
2017-07-13,359649297,6358200,6028805,0,0,0
2017-07-14,359635793,3664974,3678478,0,0,0
2017-07-17,357659175,12142905,14119523,0,0,0
2017-07-18,358031529,4366815,3994461,5900,5900,0
2017-07-19,359130983,8910262,7810808,8900,3000,0
2017-07-20,355436963,9277289,12971309,8900,0,0
2017-07-21,351755283,4593235,8274915,8900,0,0
2017-07-24,352160248,6256366,5851401,8900,0,0
2017-07-25,351617655,7643802,8186395,6000,2000,4900
2017-07-26,348746704,3695926,6566877,0,0,6000
2017-07-27,344939385,3684150,7491469,0,0,0
2017-07-28,347998100,7832167,4773452,0,0,0
2017-07-31,346425487,8334160,9906773,2000,2000,0
2017-08-01,347518046,7331569,6239010,2000,0,0
2017-08-02,349481095,13361285,11398236,0,0,2000
2017-08-03,348328268,3896762,5049589,0,0,0
2017-08-04,344990511,4194202,7531959,0,0,0
2017-08-07,345286465,3843587,3547633,0,0,0
2017-08-08,345090917,6885917,7081465,0,0,0
2017-08-09,342051218,5491506,8531205,0,0,0
2017-08-10,345353189,12446499,9144528,0,0,0
2017-08-11,347409270,7658852,5602771,0,0,0
2017-08-14,344762907,3031103,5677466,10000,10000,0
2017-08-15,345874067,4630472,3519312,10000,0,0
2017-08-16,343760849,2847390,4960608,10000,0,0
2017-08-17,343553053,6405563,6613359,10000,0,0
2017-08-18,339035349,6524847,11042551,13000,3000,0
2017-08-21,336913321,5470041,7592069,13000,0,0
2017-08-22,340542874,7892630,4263077,10000,0,3000
2017-08-23,341769094,5348134,4121914,10000,0,0
2017-08-24,341112162,3987949,4644881,10000,0,0
2017-08-25,338059318,5557938,8610782,11500,1500,0
2017-08-28,337696368,7597649,7960599,18500,7000,0
2017-08-29,339361656,5475162,3809874,17000,0,1500
2017-08-30,335654552,11010358,14717462,15000,0,2000
2017-08-31,330151527,12518853,18021878,10323,0,4677
2017-09-01,327786508,4778152,7143171,0,0,10323
