日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2019-08-19,840968,843788,2820,0,0,0
2019-08-20,1402407,742520,181081,0,0,0
2019-08-21,1558766,776798,620439,0,0,0
2019-08-22,1522327,7812,44251,0,0,0
2019-08-23,1762625,404481,164183,0,0,0
2019-08-26,1728093,171718,206250,0,0,0
2019-08-27,2135923,775538,367708,0,0,0
2019-08-28,1943267,92401,285057,0,0,0
2019-08-29,2473287,718777,188757,0,0,0
2019-08-30,2504215,301823,270895,0,0,0
2019-09-02,2864314,537658,177559,300,300,0
2019-09-03,2865242,87376,86448,4300,4000,0
2019-09-04,4056441,1278606,87407,0,0,4300
2019-09-05,7106635,5178991,2128797,1200,1200,0
2019-09-06,8435970,3193196,1863861,1200,0,0
2019-09-09,8047898,990321,1378393,7000,5800,0
2019-09-10,8626826,1188687,609759,7000,0,0
2019-09-11,8959498,719897,387225,7000,0,0
2019-09-12,8118051,697232,1538679,7000,0,0
2019-09-16,8103128,1460564,1475487,7000,0,0
2019-09-17,20390404,15744604,3457328,2000,2000,7000
2019-09-18,18078598,5567938,7879744,2000,0,0
2019-09-19,14549304,1786666,5315960,0,0,2000
2019-09-20,15526250,1887068,910122,0,0,0
2019-09-23,18227016,5974687,3273921,2000,2000,0
2019-09-24,16439636,1829935,3617315,3100,1100,0
2019-09-25,18181863,4029617,2287390,3100,0,0
2019-09-26,20245971,4060428,1996320,0,0,3100
2019-09-27,18013766,2415582,4647787,1000,1000,0
2019-09-30,19326107,4626500,3314159,0,0,1000
2019-10-08,20156710,5846268,5015665,15800,15800,0
2019-10-09,20226419,4110068,4040359,1200,1200,15800
2019-10-10,20595196,5416386,5047609,9200,8000,0
2019-10-11,31875872,18345909,7065233,0,0,9200
2019-10-14,34979667,15576094,12472299,22900,22900,0
2019-10-15,35643294,11945041,11281414,34900,20000,8000
2019-10-16,31929206,6491620,10205708,8100,100,26900
2019-10-17,31923748,5940471,5945929,10100,2000,0
2019-10-18,34019221,7670514,5575041,36000,28000,2100
2019-10-21,32229135,3997148,5787234,36000,8000,8000
2019-10-22,32979089,3659652,2909698,36000,0,0
2019-10-23,30920900,1139562,3197751,16000,1000,21000
2019-10-24,35634592,12532873,7819181,52000,38600,2600
2019-10-25,35981877,9666077,8982783,40200,1600,13400
2019-10-28,37347274,6661833,5296436,58200,18000,0
2019-10-29,46934259,21080491,11493506,67200,27000,18000
2019-10-30,50170441,14376534,11140352,45200,0,22000
2019-10-31,53283846,17268281,14154876,83800,40200,1600
2019-11-01,54116063,9965100,9132883,52800,9000,40000
2019-11-04,59940229,25903655,20079489,121200,77600,9200
2019-11-05,58940388,17593173,18593014,66000,14000,69200
2019-11-06,57305280,8444345,10079453,139000,73000,0
2019-11-07,54219440,6472209,9558049,139200,25600,25400
2019-11-08,51617155,9185554,11787839,264200,150000,25000
2019-11-11,47803470,6393287,10206972,233700,54500,85000
2019-11-12,44461786,7112525,10454209,310500,165400,88600
2019-11-13,40620014,3607120,7448892,201600,0,108900
2019-11-14,40506277,4646748,4760485,231100,55500,26000
2019-11-15,38303237,4723304,6926344,243000,55400,43500
2019-11-18,37084154,3444288,4663371,312000,69000,0
2019-11-19,33655201,2482823,5911776,225100,0,86900
2019-11-20,34584663,3723637,2794175,246800,65700,44000
2019-11-21,34886196,2266996,1965463,112300,0,134500
2019-11-22,32922083,1807468,3771581,105500,1000,7800
2019-11-25,31922774,1818922,2818231,185500,80000,0
2019-11-26,31257473,1280048,1945349,105300,0,80200
2019-11-27,30349166,1170149,2078456,105300,0,0
2019-11-28,31947785,3575426,1976807,205300,100000,0
2019-11-29,30291483,973163,2629465,125300,0,80000
2019-12-02,29810118,1686391,2167756,51320,17000,90980
2019-12-03,29605669,1227256,1431705,59720,32900,24500
2019-12-04,31471113,5620369,3754925,65020,35300,30000
2019-12-05,31693313,3136302,2914102,14720,0,50300
2019-12-06,31854457,2248131,2086987,13820,0,900
2019-12-09,32909214,4167516,3112759,167720,155900,2000
2019-12-10,32304479,2877563,3482298,152720,0,15000
2019-12-11,32405988,1661730,1560221,152720,0,0
2019-12-12,32352139,1498648,1552497,175720,23000,0
2019-12-13,33316385,3757345,2793099,152420,600,23900
2019-12-16,34497907,4370151,3188629,151520,9100,10000
2019-12-17,32342737,3453364,5608534,142420,0,9100
2019-12-18,33286643,3502665,2558759,213420,71000,0
2019-12-19,34477695,8779789,7588737,284420,71000,0
2019-12-20,34584998,6256417,6149114,220220,6800,71000
2019-12-23,33846533,5285672,6024137,274520,56300,2000
2019-12-24,33404297,2402712,2844948,225520,0,49000
