日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,1111554939,19948463,38042922,500200,12000,33600
2017-07-13,1155334000,82163635,38384574,488200,0,12000
2017-07-14,1144052856,28400577,39681721,632995,144795,0
2017-07-17,1116153211,29276293,57175938,483100,4000,153895
2017-07-18,1080646178,24083094,59610077,517000,33900,0
2017-07-19,1145315516,157786904,93117566,549120,390020,357900
2017-07-20,1174223519,75132519,46224516,403000,33900,180020
2017-07-21,1212451536,152342074,114114057,614000,361000,150000
2017-07-24,1245317898,138035567,105169205,494000,0,120000
2017-07-25,1211685612,87469254,121101540,453000,0,41000
2017-07-26,1174976640,61578448,98287420,419200,100,33900
2017-07-27,1161731173,24516754,37762221,479200,120000,60000
2017-07-28,1134401552,41466413,68796034,359200,0,120000
2017-07-31,1131880846,34096772,36617478,479200,120000,0
2017-08-01,1161815155,104034871,74100562,361400,2200,120000
2017-08-02,1155168473,66833893,73480575,513020,151620,0
2017-08-03,1160298061,63487728,58358140,511400,150000,151620
2017-08-04,1150441032,46142284,55999313,511400,0,0
2017-08-07,1135780265,26944086,41604853,368400,7000,150000
2017-08-08,1135911420,53489794,53358639,361400,0,7000
2017-08-09,1140175775,29027929,24763574,570400,209000,0
2017-08-10,1207663665,167387071,99899181,815200,370800,126000
2017-08-11,1187427316,64654528,84890877,717200,7000,105000
2017-08-14,1173927941,31005772,44505147,717200,0,0
2017-08-15,1175778956,37575052,35724037,837200,120000,0
2017-08-16,1165575412,61254581,71458125,843900,126700,120000
2017-08-17,1256109080,315098603,224564935,757000,333800,420700
2017-08-18,1282899854,263945296,237154522,709500,286300,333800
2017-08-21,1299893778,257004952,240011028,833600,126500,2400
2017-08-22,1257689926,145898840,188102692,777900,17800,73500
2017-08-23,1279610978,121569459,99648407,746900,30000,61000
2017-08-24,1301734719,104895380,82771639,716900,0,30000
2017-08-25,1269876555,63980056,95838220,790000,170000,96900
2017-08-28,1291202232,113927321,92601644,916900,126900,0
2017-08-29,1320127144,183298900,154373988,702000,29000,243900
2017-08-30,1413143356,359548528,266532316,1087700,644700,259000
2017-08-31,1392421360,130705666,151427662,757800,700,330600
2017-09-01,1358893575,100066519,133594304,754600,0,3200
2017-09-04,1367636685,143565059,134821949,851000,221400,125000
2017-09-05,1371630336,132152446,128158795,957900,183300,76400
2017-09-06,1377761959,115190225,105133366,777300,105700,166300
2017-09-07,1350145964,66859253,94475248,783300,6000,0
2017-09-08,1414483666,250230086,185892384,1273700,697900,207500
2017-09-11,1446316778,149835919,118002807,1006600,100200,367300
2017-09-12,1451103821,147011037,142223994,1008600,2000,0
2017-09-13,1454202270,46216387,43117938,891200,13200,130600
2017-09-14,1429637329,48877528,73442469,877900,0,13300
2017-09-15,1371929868,45035570,102743031,726200,0,151700
2017-09-18,1373709095,39998011,38218784,726200,0,0
2017-09-19,1377156248,48300971,44853818,715300,0,10900
2017-09-20,1358392734,34905942,53669456,741100,25800,0
2017-09-21,1344668575,46737981,60462140,715300,0,25800
2017-09-22,1324186119,39502447,59984903,720300,5000,0
2017-09-25,1303138848,41449807,62497078,745300,30000,5000
2017-09-26,1300049675,27640251,30729424,455100,5000,295200
2017-09-27,1287900480,30550348,42699543,430300,0,24800
2017-09-28,1290758332,38849222,35991370,430300,0,0
2017-09-29,1274560446,29676486,45874372,430300,0,0
2017-10-09,1280630418,45398561,39328589,420500,9000,18800
2017-10-10,1277049274,25952505,29533649,416500,0,4000
2017-10-11,1277274478,36263849,36038645,416200,4700,5000
2017-10-12,1255761067,28276356,47939589,413900,2400,4700
2017-10-13,1231851726,16079217,39988558,474700,60800,0
2017-10-16,1228842816,46797210,49806120,432300,60000,102400
2017-10-17,1221828172,12976671,19991315,431500,0,800
2017-10-18,1195971421,10143344,36000095,323700,12200,120000
2017-10-19,1174134235,22476806,44313992,341700,18000,0
2017-10-20,1173985646,30257862,30406451,662500,338800,18000
2017-10-23,1171560935,20597001,23021712,401600,77900,338800
2017-10-24,1164253031,20587368,27895272,349400,0,52200
2017-10-25,1161630758,20824063,23446336,412400,88700,25700
2017-10-26,1159305675,35281512,37606595,385000,140000,167400
2017-10-27,1160327930,79709047,78686792,879600,814600,320000
2017-10-30,1142515063,56180353,75675482,583200,178600,475000
2017-10-31,1203573143,117838961,56780881,728400,370000,224800
2017-11-01,1262918230,198235636,138890549,842600,639400,525200
2017-11-02,1236828779,102435578,128525029,574300,83200,351500
2017-11-03,1201243565,55165197,90750411,553600,145700,166400
2017-11-06,1190217531,40956625,49671961,605100,112900,101000
2017-11-07,1195172610,52996815,48041736,417500,42500,230100
2017-11-08,1190327309,45111862,49957163,459900,84900,42500
2017-11-09,1201805522,53030695,41552482,477500,102500,84900
2017-11-10,1226471934,72123989,47457577,618899,284899,143500
2017-11-13,1208218905,42812699,61065728,518499,33500,133900
2017-11-14,1253254415,126542644,81507134,815700,610700,313499
2017-11-15,1251277427,127573004,129549992,601100,228800,443400
2017-11-16,1240154002,135160377,146283802,796900,271900,76100
2017-11-17,1226173001,241519433,255500434,637600,358400,517700
2017-11-20,1167076416,88700751,147797336,666800,214300,185100
2017-11-21,1207504634,137765212,97336994,798200,360100,228700
2017-11-22,1229261947,269771321,247360007,502500,274100,569800
2017-11-23,1209451278,189827491,209638160,743700,388000,146800
2017-11-24,1168745727,184402892,225108443,660300,359600,443000
2017-11-27,1137704817,144290630,175331540,655700,150000,154600
2017-11-28,1116767486,84035765,104973096,491800,75200,239100
2017-11-29,1112928134,122415072,126254424,987500,801600,305900
2017-11-30,1076169322,86902641,123661453,429300,15000,573200
2017-12-01,1073622016,83272736,85820042,456700,141700,114300
2017-12-04,1096483440,140577422,117715998,1120300,888600,225000
2017-12-05,994678435,69569833,171374838,729300,0,391000
2017-12-06,987100109,57673358,65251684,795500,298800,232600
2017-12-07,1021738341,143580739,108942507,714500,139000,220000
2017-12-08,1014083519,76359675,84014497,597000,40500,158000
2017-12-11,998784294,73190987,88490212,779200,192200,10000
2017-12-12,1004346557,118815476,113253213,911100,362100,230200
2017-12-13,988194263,86950047,103102341,896000,456900,472000
2017-12-14,958839918,64063830,93418175,614700,47400,328700
2017-12-15,937179804,40610868,62270982,709400,150000,55300
2017-12-18,935116536,39966220,41756098,657154,229754,278100
2017-12-19,974629340,126931919,87419115,857500,516000,315654
2017-12-20,942950910,204652194,236326974,1074380,580780,363900
2017-12-21,946293717,120141201,116798394,1093406,126126,107100
2017-12-22,948259370,103864096,101898443,985080,53400,161726
2017-12-25,1014246706,157795739,91861038,1034578,239498,190000
2017-12-26,1014132906,162679321,162793121,1109080,259500,184998
2017-12-27,1029682611,145146938,127572223,668900,1900,442080
2017-12-28,1018199855,108921039,120403795,686800,92400,74500
2017-12-29,972847998,97704755,143056612,703200,98800,82400
2018-01-02,1025410512,151738726,99176212,930400,324000,96800
2018-01-03,1149305812,344109490,220213697,1090600,593800,433600
2018-01-04,1224743803,249018173,173580182,824600,87300,353300
2018-01-05,1207075164,221643436,239312075,644200,75900,256300
2018-01-08,1148921027,255413978,313568114,919500,600400,325100
2018-01-09,1142368700,155461766,162014093,713300,378000,584200
2018-01-10,1179072301,177297930,140594329,748100,107100,72300
2018-01-11,1177781852,99840349,101130798,908100,288100,128100
2018-01-12,1210532589,124074137,91323400,816400,214600,306300
2018-01-15,1189404377,127095995,148224207,911417,289017,194000
2018-01-16,1223778659,168959169,134584887,899117,355700,368000
2018-01-17,1222723160,126882531,127938030,1002217,279700,176600
2018-01-18,1250963893,128401301,100160568,867700,140900,275417
2018-01-19,1222882508,99399378,127480763,734500,107700,240900
2018-01-22,1232864816,118848674,108866366,779700,146900,101700
2018-01-23,1237331240,113950838,109484414,622200,65400,222900
2018-01-24,1290728649,148579662,95182253,569700,67700,120200
2018-01-25,1235459278,209661871,264931242,1193000,787000,163700
2018-01-26,1361035967,396299003,270722314,649500,223800,767300
2018-01-29,1310830025,175537682,225743624,774700,280100,154900
2018-01-30,1254756444,119453620,175527201,696100,192100,270700
2018-01-31,1248125648,116857541,123488337,720700,186700,162100
2018-02-01,1195829018,150331351,202627981,882500,385800,224000
2018-02-02,1209655003,158394151,142170024,577000,85300,480800
2018-02-05,1166941671,202142094,244855426,881700,594700,290000
2018-02-06,1095537516,204899563,276303718,1001336,530036,410400
2018-02-07,1108147839,159501328,146891005,825900,258365,433801
2018-02-08,1074257111,105687490,139578218,700000,330300,456200
2018-02-09,993207600,77860640,158910151,763200,595800,532600
2018-02-12,966880112,41961932,69109987,726100,314500,351600
2018-02-13,988272616,82803802,61411298,638600,159400,246900
2018-02-14,960961088,31661562,58973090,543300,69000,164300
2018-02-22,992265830,152496375,121191633,1194900,936800,285200
2018-02-23,966178823,66921225,93008232,767400,27200,454700
2018-02-26,1008074020,119899723,78004526,913000,269200,123600
2018-02-27,997496587,85002018,95579451,889200,74200,98000
2018-02-28,1005750345,76496216,68242458,781300,40000,147900
2018-03-01,1018197219,61948975,49502101,722100,97300,156500
2018-03-02,1054091409,75552194,39658004,481700,10000,250400
2018-03-05,1051811960,48879916,51159365,595165,118465,5000
2018-03-06,1074256548,64306391,41861803,517200,52200,130165
2018-03-07,1074569024,60412102,60099626,580800,132200,68600
2018-03-08,1077253819,39005457,36320662,466500,23000,137300
2018-03-09,1061925326,67340049,82668542,766200,310000,10300
2018-03-12,1065955822,130263738,126233242,719800,363600,410000
2018-03-13,1065767977,57365725,57553570,727700,105200,97300
2018-03-14,1110779607,81739910,36728280,574500,83000,236200
2018-03-15,1129105837,51367702,33041472,529200,56800,102100
2018-03-16,1131208098,45168054,43065793,535400,59000,52800
2018-03-19,1124692685,57518753,64034166,657600,175000,52800
2018-03-20,1131697324,47542455,40537816,758700,120000,18900
2018-03-21,1103223575,20055870,48529619,628200,45600,176100
2018-03-22,1096931229,30819395,37111741,632500,50700,46400
2018-03-23,1024290336,33008930,105649823,908900,307400,31000
2018-03-26,1043788002,55829817,36332151,660946,89146,337100
2018-03-27,1061116786,50740333,33411549,711800,140000,89146
