日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,283024062,20555784,18157934,127900,80000,1000
2017-07-13,298675620,29597089,13945531,64000,16100,80000
2017-07-14,330754301,55821824,23743143,185100,137200,16100
2017-07-17,346616420,30600318,14738199,204700,179300,159700
2017-07-18,345294784,7873570,9180566,41200,15800,179300
2017-07-19,360281763,44098922,29111943,129900,103700,15000
2017-07-20,352665214,21660298,29276847,195500,170100,104500
2017-07-21,342079802,6466915,17052327,27600,2200,170100
2017-07-24,344961088,13678761,10797475,105400,80000,2200
2017-07-25,342997658,9319907,11283337,113500,8100,0
2017-07-26,360598453,26288663,8687868,25400,0,88100
2017-07-27,368033475,14385235,6950213,25400,0,0
2017-07-28,359428196,9845904,18451183,162400,137000,0
2017-07-31,360260521,7485245,6652920,63900,38500,137000
2017-08-01,349383369,6324059,17201211,65400,40000,38500
2017-08-02,357599627,22628662,14412404,133200,107800,40000
2017-08-03,357197941,7994609,8396295,28000,0,105200
2017-08-04,365476699,19111866,10833108,28000,0,0
2017-08-07,381119945,22544292,6901046,168600,142000,1400
2017-08-08,384972881,17577814,13724878,25400,0,143200
2017-08-09,382743831,11773761,14002811,25400,0,0
2017-08-10,378524904,10010851,14229778,15800,400,10000
2017-08-11,374706527,8376334,12194711,53100,50000,12700
2017-08-14,378939748,8517959,4284738,2700,0,50400
2017-08-15,381296165,5129917,2773500,2700,0,0
2017-08-16,383786451,6560728,4070442,112700,110000,0
2017-08-17,375960401,11635188,19461238,82700,80000,110000
2017-08-18,372044155,11699282,15615528,6700,4000,80000
2017-08-21,387451644,25993963,10586474,48700,46000,4000
2017-08-22,386407826,7228807,8272625,55600,52900,46000
2017-08-23,388192295,6210277,4425808,2700,0,52900
2017-08-24,389328109,11046385,9910571,45900,43200,0
2017-08-25,389431824,12086249,11982534,45900,0,0
2017-08-28,388789194,16266938,16909568,52400,6500,0
2017-08-29,392026253,12371135,9134076,45900,0,6500
2017-08-30,393575139,8079336,6530450,3700,1000,43200
2017-08-31,393484223,5871435,5962351,5200,1500,0
2017-09-01,400520194,17553885,10517914,115200,110000,0
2017-09-04,409703874,18468293,9284613,4200,0,111000
2017-09-05,405386699,12744397,17061572,5900,1700,0
2017-09-06,408027801,7952611,5578001,4400,0,100000
2017-09-07,408861671,9266336,8432466,4000,800,1200
2017-09-08,419177620,19544435,9228486,4000,0,0
2017-09-11,415593321,6689846,10274145,84000,80000,0
2017-09-12,429922024,22181072,7852369,84500,1800,1300
2017-09-13,431376281,6589739,5135482,20500,16000,80000
2017-09-14,430174057,4397921,5600145,8300,5600,17800
2017-09-15,443200456,17919665,4893266,15500,12800,5600
2017-09-18,437060131,8273710,14414035,95500,80000,0
2017-09-19,436989421,4522547,4593257,3400,700,92800
2017-09-20,440626996,9186036,5548461,1400,0,2000
2017-09-21,440109170,4193074,4710900,1400,0,0
2017-09-22,436564625,3113590,6658135,1400,0,0
2017-09-25,432048704,1750484,6266405,1400,0,0
2017-09-26,438276667,8077202,1849239,1400,0,0
2017-09-27,426735519,3381821,14922969,1400,0,0
2017-09-28,423751213,1407058,4391364,1400,0,0
2017-09-29,420480061,1074085,4345237,1400,0,0
