日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,69937000,1544587574,47100,153368,2840375,1547427949
2017-07-13,51815388,1551610351,300,153668,2855151,1554465502
2017-07-14,32445596,1541258505,2200,110868,2071014,1543329519
2017-07-17,70167304,1530272426,47500,153468,2685690,1532958116
2017-07-18,35727299,1523292199,200,47568,835294,1524127493
2017-07-19,48564524,1526455397,51424,98492,1751188,1528206585
2017-07-20,43200830,1527228116,10700,57392,1021578,1528249694
2017-07-21,28437638,1515980514,6800,53892,958739,1516939253
2017-07-24,35830209,1514538150,46200,94892,1701414,1516239564
2017-07-25,43582471,1514556350,4400,54192,980333,1515536683
2017-07-26,28955485,1511767025,44700,95892,1695371,1513462396
2017-07-27,109864574,1524274597,30000,47752,886755,1525161352
2017-07-28,61110440,1498598887,46759,78711,1442773,1500041660
2017-07-31,134634126,1496876724,41700,74511,1433592,1498310316
2017-08-01,66666259,1487995065,88200,152511,2938887,1490933952
2017-08-02,74459797,1498742754,10400,116411,2196676,1500939430
2017-08-03,50443252,1496234747,46600,161411,3068423,1499303170
2017-08-04,78232700,1481670013,1400,117493,2238242,1483908255
2017-08-07,48474369,1490109507,5000,121093,2295923,1492405430
2017-08-08,125364590,1511436412,53800,124893,2451650,1513888062
2017-08-09,71611359,1501981115,4900,77100,1495740,1503476855
2017-08-10,63188429,1486286956,40300,112600,2160794,1488447750
2017-08-11,95303169,1491093355,50200,69141,1270812,1492364167
2017-08-14,245138313,1523896346,74120,123061,2488293,1526384639
2017-08-15,239835546,1562947470,13600,69741,1426901,1564374371
2017-08-16,246889321,1587979213,100600,156741,3289994,1591269207
2017-08-17,342883837,1671292847,33600,152941,3531408,1674824255
2017-08-18,620586705,1824558313,79400,182941,4418025,1828976338
2017-08-21,676612148,1990779987,49400,193741,5147698,1995927685
2017-08-22,815325842,2247861304,38600,197641,5215746,2253077050
2017-08-23,622626354,2400390062,27400,178241,4562970,2404953032
2017-08-24,586682136,2512100965,23500,159341,3970778,2516071743
2017-08-25,606274060,2498064741,30500,156641,3926990,2501991731
2017-08-28,965105075,2441365618,85700,206841,5408892,2446774510
2017-08-29,672296056,2529613048,0,141141,3544051,2533157099
2017-08-30,379748370,2552033733,73100,210241,5306483,2557340216
2017-08-31,426825944,2477253205,6600,159741,4092564,2481345769
