日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,1913812019,58562439,64882052,3118920,795300,1324006
2017-07-13,1838382815,136857121,212286325,4581420,1855900,393400
2017-07-14,1785104371,87663961,140942405,5326170,1368500,623750
2017-07-17,1791199777,133462141,127366735,5577470,1648900,1397600
2017-07-18,1809092942,117881309,99825461,5216701,927500,1288269
2017-07-19,1905148269,197304058,101248731,4657501,515900,1075100
2017-07-20,1852081769,143771165,196837665,5281401,1113800,489900
2017-07-21,1786408883,33801023,99473909,4596501,314600,999500
2017-07-24,1808181266,123773346,102000963,4248440,460300,808361
2017-07-25,1818752322,67951748,57380692,4048040,297600,498000
2017-07-26,1797435681,99675464,120992105,4461740,604500,190800
2017-07-27,1788575953,93416619,102276347,4417248,580708,625200
2017-07-28,1797209948,66885268,58251273,3925640,99200,590808
2017-07-31,1860328723,131263614,68144839,4174040,400500,152100
2017-08-01,1837311132,127118753,150136344,4378709,590669,386000
2017-08-02,1799008175,100031043,138334000,3796040,262300,844969
2017-08-03,1816737403,86626494,68897266,3547740,96800,345100
2017-08-04,1846210686,88893939,59420656,3711640,262900,99000
2017-08-07,1947579403,173081590,71712873,3349640,148100,510100
2017-08-08,1981474323,95255741,61360821,3233269,57329,173700
2017-08-09,1968055897,31481646,44900072,3327369,180900,86800
2017-08-10,1976132373,69393715,61317239,4241169,1046400,132600
2017-08-11,1973369151,71615976,74379198,4711640,1358800,888329
2017-08-14,2005767844,51328816,18930123,2943540,567400,2335500
2017-08-15,2029430238,59487048,35824654,2790240,425100,578400
2017-08-16,2090106441,108489777,47813574,2291840,11500,509900
2017-08-17,2122992153,80204702,47318990,2435040,210200,67000
2017-08-18,2132164519,55463794,46291428,2179240,124500,380300
2017-08-21,2107394062,69306201,94076658,3620440,1566800,125600
2017-08-22,2098064676,31110370,40439755,2227940,45200,1437700
2017-08-23,2168387425,96547154,26224405,2169940,112200,170200
2017-08-24,2181513595,55686652,42560482,2362140,293400,101200
2017-08-25,2219057908,117769814,80225501,2199140,94000,257000
2017-08-28,2254159372,177886117,142784653,2476240,363000,85900
2017-08-29,2250926573,86193325,89426124,2163540,25200,337900
2017-08-30,2324212802,136744748,63458519,2313340,168700,18900
2017-08-31,2338918858,90169429,75463373,2866640,675300,122000
2017-09-01,2367778153,124609786,95750491,2136440,98100,828300
2017-09-04,2469757432,171583245,69603966,2253240,220800,104000
2017-09-05,2470190343,89236187,88803276,2103640,68800,218400
2017-09-06,2486506855,113072393,97600061,3291040,1503300,315900
2017-09-07,2462823046,91422223,115106032,1967040,196300,1520300
2017-09-08,2442814313,47892102,67900835,1886240,115700,196500
2017-09-11,2415726495,36204882,63292700,1894240,71000,63000
2017-09-12,2392171157,48860713,72416051,2059640,237100,71700
2017-09-13,2387365233,34528566,39334490,1955740,123100,227000
2017-09-14,2371272929,45198096,61290400,1987440,143100,111400
2017-09-15,2376492298,55889989,50670620,2268740,480000,198700
2017-09-18,2348147727,39237247,67581818,1856040,37500,450200
2017-09-19,2338104046,30327935,40371616,1848940,0,7100
2017-09-20,2322406751,31605729,47303024,1850040,40100,39000
2017-09-21,2273418209,16380248,65368790,1790440,100,59700
2017-09-22,2259305748,74954654,89067115,1995640,213600,8400
2017-09-25,2227118218,42459145,74646675,2721940,760000,33700
2017-09-26,2188490261,50717649,89345606,2621340,99400,200000
2017-09-27,2201345649,41858755,29003367,2110640,65500,576200
2017-09-28,2201579961,32524904,32290592,2074040,32000,68600
2017-09-29,2182840313,21588446,40328094,1950340,10000,133700
2017-10-09,2208260249,55321512,29901576,2144040,221700,28000
2017-10-10,2235551003,50513490,23222736,1899340,0,244700
2017-10-11,2250093983,56187939,41644959,890140,102000,1111200
2017-10-12,2290961033,57403517,18330955,1126140,505400,269400
2017-10-13,2314035176,54950638,31876495,609640,0,516500
2017-10-16,2339858745,65237708,39414139,786540,234600,57700
2017-10-17,2312180391,42154047,69832401,3706240,3152200,232500
2017-10-18,2248869929,63312125,126622587,4497340,2868700,2077600
2017-10-19,2207780544,52281719,93371104,4232340,942900,1207900
2017-10-20,2215645504,39584689,31696214,3239440,15000,1007900
2017-10-23,2225972209,37906741,27580036,3749140,533700,24000
2017-10-24,2233038698,115890135,108823646,4513040,1336500,572600
2017-10-25,2204993215,50312208,78357691,3862605,302590,953025
2017-10-26,2279871961,106016819,31138073,3555441,270136,577300
2017-10-27,2307475886,78316008,50712083,3370151,216900,402190
2017-10-30,2360437237,248905647,195037358,4920651,1708000,157500
2017-10-31,2300405283,110230826,170262780,3743451,87700,1264900
2017-11-01,2384928897,271531972,187008358,5758751,2149400,134100
2017-11-02,2408469532,200994043,177453408,4367751,562200,1953200
2017-11-03,2517139159,352438830,243769203,4434891,685140,618000
2017-11-06,2585091843,267137606,202476613,4711391,729400,452900
2017-11-07,2666065251,372789121,291815713,6453391,2469600,727600
2017-11-08,2672916990,194650892,187799153,5160831,616730,1909290
2017-11-09,2633982698,117417599,156351891,4704531,333000,789300
2017-11-10,2613654976,274398129,294725851,4497831,333600,540300
2017-11-13,2615876296,148289394,146068074,4411301,368300,454830
2017-11-14,2573225726,119726975,162377545,4193368,687500,905433
2017-11-15,2555772192,182719396,200172929,1654751,993300,3531917
2017-11-16,2564152633,94596424,86215983,866451,12000,800300
2017-11-17,2504005199,114915438,175062872,1253551,536300,149200
2017-11-20,2457976663,89359095,135387631,1575651,813800,491700
2017-11-21,2486895601,132374725,103455787,1944651,1231600,862600
2017-11-22,2536434712,385629524,333844963,2008851,682900,618700
2017-11-23,2503729654,297847021,330552079,2911651,1296900,394100
2017-11-24,2520213861,199373510,182889303,2040051,212800,1084400
2017-11-27,2490639365,158683294,188257790,2340851,612900,312100
2017-11-28,2496985723,187895163,181548805,1896151,1186000,1630700
2017-11-29,2510159231,141663211,128489703,2931151,1382400,347400
2017-11-30,2488349628,79356187,101165790,1980930,213300,1163521
2017-12-01,2470376929,52710377,70683076,1866630,110500,224800
2017-12-04,2460721731,55164297,64819495,1822930,39800,83500
2017-12-05,2309353726,92203412,243571417,2186430,397800,34300
2017-12-06,2278008601,67662005,99007130,2411830,381800,156400
2017-12-07,2272913883,63551258,68645976,2034030,111400,489200
2017-12-08,2255436731,39803500,57280652,2023230,135400,146200
2017-12-11,2294263301,82075592,43249022,2955530,1060100,127800
2017-12-12,2320330814,92141642,66074129,3210030,482700,228200
2017-12-13,2304823344,40591780,56099250,2261930,90900,1039000
2017-12-14,2292510966,59270664,71583042,2465830,284800,80900
2017-12-15,2266983131,49461988,74989823,2196730,43900,313000
2017-12-18,2257079761,23226608,33168847,2552630,359800,3900
2017-12-19,2268870112,31404310,19613959,1899130,9900,663400
2017-12-20,2148086406,46338813,167114830,2050330,182000,30800
2017-12-21,2144868195,31770991,34989202,2100330,176600,126600
2017-12-22,2130711636,64365265,78521824,2698030,792900,195200
2017-12-25,2129699343,60044624,61068712,2302830,198300,593500
2017-12-26,2135436214,69145931,63409060,2351930,49200,100
2017-12-27,2147114547,127210354,114036442,2670430,485600,220200
2017-12-28,2182880967,142867219,107100799,3594530,1220700,296600
2017-12-29,2195011516,76894829,64764280,3620230,606200,580500
2018-01-02,2260716554,340750432,275045394,4475640,1641600,786190
2018-01-03,2269195885,187995791,179497710,5557739,1718899,636800
2018-01-04,2222995526,402542601,448742960,11912666,7083926,728999
2018-01-05,2148279602,334239204,408955128,10666190,2765400,4011876
2018-01-08,2241280448,342567305,249566459,12309790,3727700,2084100
2018-01-09,2419073608,449593910,271800750,8891590,542900,3961100
2018-01-10,2270820942,331620059,479872725,12349890,4357600,899300
2018-01-11,2222886381,137288928,185223489,8579190,371500,4142200
2018-01-12,2231328435,195168062,186726008,9760937,2403637,1221890
2018-01-15,2248449789,361018415,343897061,12309987,3712600,1163550
2018-01-16,2479633786,488837404,257653407,8278241,845100,4876846
2018-01-17,2796016222,726668809,410286373,7349661,1715520,2644100
2018-01-18,2924863639,423493058,294645641,6652441,861800,1559020
