日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,14404633,749938293,7000,42500,239275,750177568
2017-07-13,10338164,753028071,11000,53500,302275,753330346
2017-07-14,33229006,761611081,0,24900,144420,761755501
2017-07-17,25750767,770499560,16100,41000,230420,770729980
2017-07-18,20030175,784512389,4000,33900,193230,784705619
2017-07-19,20588125,770869571,0,28900,169065,771038636
2017-07-20,38886354,772448015,2400,31300,187800,772635815
2017-07-21,33392505,770555496,400,31700,191785,770747281
2017-07-24,14016132,762777466,0,29800,180290,762957756
2017-07-25,19346619,763435501,1500,21300,129504,763565005
2017-07-26,64144445,764943994,58700,80000,520000,765463994
2017-07-27,55192250,765525827,0,70500,449790,765975617
2017-07-28,30172756,755465147,3000,16800,106512,755571659
2017-07-31,35580571,736153701,0,16800,108864,736262565
2017-08-01,31096546,725995770,0,16800,107520,726103290
2017-08-02,28520945,592473982,200,17000,110500,592584482
2017-08-03,31339413,593817619,3000,20000,131000,593948619
2017-08-04,23185106,594042746,1200,21200,141616,594184362
2017-08-07,61758829,597846230,58900,80100,560700,598406930
2017-08-08,27319092,597574915,0,21200,148400,597723315
2017-08-09,58338782,585755189,50000,71200,519760,586274949
2017-08-10,49709150,600475863,3500,74700,537093,601012956
2017-08-11,45657833,591065074,2200,23400,162396,591227470
2017-08-14,14422725,584293559,56400,79800,557802,584851361
2017-08-15,30938090,580162223,4900,82500,597300,580759523
2017-08-16,23682491,578457439,2000,84500,616005,579073444
2017-08-17,24528947,573355447,0,82500,599775,573955222
2017-08-18,24600727,573529161,2200,84700,607299,574136460
2017-08-21,25340106,579028900,2000,23900,168973,579197873
2017-08-22,21811152,584143346,9500,28800,203328,584346674
2017-08-23,18249963,591441487,3000,31800,224508,591665995
2017-08-24,31278048,611973158,600,30400,214928,612188086
2017-08-25,46646330,651484603,4100,34000,241740,651726343
2017-08-28,71843864,688445413,100,34100,251317,688696730
2017-08-29,61089948,695134192,16400,46300,355121,695489313
2017-08-30,79682483,731970474,24900,58600,459424,732429898
2017-08-31,82868374,714882923,8100,60100,474189,715357112
2017-09-01,65985374,702771870,900,55800,448632,703220502
2017-09-04,31227536,716283993,7900,63700,509600,716793593
2017-09-05,31361171,719156561,5400,61200,486540,719643101
2017-09-06,19106855,725820764,3000,64200,512316,726333080
2017-09-07,23174601,716492943,6400,70600,564094,717057037
2017-09-08,23970506,694070985,10300,78900,633567,694704552
2017-09-11,16393940,694520867,0,78900,631200,695152067
2017-09-12,55924225,702048666,6600,85500,713070,702761736
2017-09-13,17529014,698772994,1200,82800,693864,699466858
2017-09-14,37561316,708457349,0,82800,683928,709141277
2017-09-15,36507743,712694148,1200,78200,638112,713332260
2017-09-18,23194045,716126329,8500,86700,726546,716852875
2017-09-19,30164835,727348558,0,77400,633906,727982464
2017-09-20,14777686,725214615,0,77400,640872,725855487
2017-09-21,21655686,721207990,7900,85300,693489,721901479
2017-09-22,44321839,733538337,0,60700,480137,734018474
2017-09-25,43032291,743109204,18000,61400,474008,743583212
2017-09-26,15071753,717002758,21300,82700,659119,717661877
2017-09-27,16708749,721694260,0,75200,597088,722291348
2017-09-28,12307028,718590504,0,69000,544410,719134914
2017-09-29,13116199,708794745,0,69000,549240,709343985
2017-10-09,19724840,707147255,0,67000,544040,707691295
2017-10-10,18164278,712844609,5200,72200,589152,713433761
2017-10-11,19899330,716799452,8500,80700,645600,717445052
2017-10-12,41556420,737699892,5800,62600,491410,738191302
2017-10-13,18186398,735227669,14700,77300,611443,735839112
2017-10-16,32021934,747657306,3500,78800,629612,748286918
2017-10-17,19806009,756558488,0,60900,482328,757040816
2017-10-18,16131813,754957488,17300,78200,602140,755559628
2017-10-19,25022201,761453292,3400,55000,432850,761886142
