日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,17715871,15894979,0,0,0,15894979
2019-08-20,6142025,16995171,0,0,0,16995171
2019-08-21,10189527,18579968,0,0,0,18579968
2019-08-22,7520664,21551625,0,0,0,21551625
2019-08-23,5500691,20705157,0,0,0,20705157
2019-08-26,4411790,21265469,0,0,0,21265469
2019-08-27,18174001,30224838,0,0,0,30224838
2019-08-28,9430371,32348883,0,0,0,32348883
2019-08-29,24809679,43037726,0,0,0,43037726
2019-08-30,11717742,41417646,0,0,0,41417646
2019-09-02,13703558,38089985,0,0,0,38089985
2019-09-03,42226540,67143415,0,0,0,67143415
2019-09-04,43140148,79461814,0,0,0,79461814
2019-09-05,26043606,77275361,0,0,0,77275361
2019-09-06,16131560,78997055,0,0,0,78997055
2019-09-09,22670500,67638104,0,0,0,67638104
2019-09-10,27660397,77397558,0,0,0,77397558
2019-09-11,34923350,98568229,0,0,0,98568229
2019-09-12,36733781,108013281,0,0,0,108013281
2019-09-16,33133651,110764592,0,0,0,110764592
2019-09-17,34658575,117084774,0,0,0,117084774
2019-09-18,24211565,123174419,0,0,0,123174419
2019-09-19,28400202,128945658,0,0,0,128945658
2019-09-20,30461632,125564881,0,0,0,125564881
2019-09-23,82465260,163251651,0,0,0,163251651
2019-09-24,122745046,217900071,0,0,0,217900071
2019-09-25,62833644,206122036,0,0,0,206122036
2019-09-26,74770312,219237766,0,0,0,219237766
2019-09-27,32633792,182281153,0,0,0,182281153
2019-09-30,28770932,180850317,0,0,0,180850317
2019-10-08,35563746,191135087,0,0,0,191135087
2019-10-09,32028110,198250580,0,0,0,198250580
2019-10-10,42391138,204406253,0,0,0,204406253
2019-10-11,25493012,173707657,0,0,0,173707657
2019-10-14,35871088,174225875,0,0,0,174225875
2019-10-15,25444183,166094908,0,0,0,166094908
2019-10-16,12913636,161661374,0,0,0,161661374
2019-10-17,16651469,146726232,0,0,0,146726232
2019-10-18,10702203,141859042,0,0,0,141859042
2019-10-21,6589063,141431570,150000,150000,1497000,142928570
2019-10-22,9151437,141671400,0,150000,1548000,143219400
2019-10-23,6656784,139059482,0,150000,1555500,140614982
2019-10-24,3360199,137131815,0,150000,1548000,138679815
2019-10-25,10274542,142387891,0,150000,1566000,143953891
2019-10-28,18113695,131725528,0,150000,1639500,133365028
2019-10-29,11874640,124337994,10000,155500,1710500,126048494
2019-10-30,55374182,135349030,10000,20000,230200,135579230
2019-10-31,21152725,120763630,0,10000,113700,120877330
2019-11-01,12093517,116094397,56000,66000,767580,116861977
2019-11-04,14381577,115711674,16000,72000,830880,116542554
2019-11-05,24440436,111201090,115500,171500,2104305,113305395
2019-11-06,12058546,100607777,12300,92800,1138656,101746433
2019-11-07,21601620,108552933,12200,45200,548728,109101661
2019-11-08,21436809,110686390,22500,55500,662115,111348505
2019-11-11,7631556,102969544,39400,92400,1085700,104055244
2019-11-12,12225853,101309488,33400,109400,1292014,102601502
2019-11-13,31253144,118819491,43000,129000,1548000,120367491
2019-11-14,54722609,141015120,146770,189770,2444238,143459358
2019-11-15,32930626,121991579,23020,112020,1402490,123394069
2019-11-18,36097698,139197545,41200,118120,1452876,140650421
2019-11-19,28503052,141948983,43300,105420,1317750,143266733
2019-11-20,26224610,124944756,112000,129720,1678577,126623333
2019-11-21,15520983,125576275,61200,101020,1282954,126859229
2019-11-22,29994465,122218934,116300,146820,1782395,124001329
2019-11-25,17818590,117004172,9400,45420,523238,117527410
2019-11-26,16898548,114834084,21100,63220,721340,115555424
2019-11-27,15644926,107538775,121456,179876,2257444,109796219
2019-11-28,32150098,112507482,862200,988220,12629452,125136934
2019-11-29,40388610,122377037,178100,894320,11563558,133940595
2019-12-02,46592552,143177821,42200,803520,10389514,153567335
2019-12-03,55849599,158352049,82500,793000,10348650,168700699
2019-12-04,67880306,181569742,120300,798800,10304520,191874262
2019-12-05,84131406,184723493,330851,1018551,13322647,198046140
2019-12-06,90546728,210066293,146800,857600,11508992,221575285
2019-12-09,198733628,255642285,330050,1163650,16710014,272352299
2019-12-10,229776709,348246251,81900,441900,6982020,355228271
2019-12-11,169921997,366116334,235860,555860,8476865,374593199
2019-12-12,188997562,366561917,286030,616030,9979686,376541603
2019-12-13,147217512,361507154,384530,715080,11827423,373334577
2019-12-16,142796942,342037203,299460,708010,12312294,354349497
2019-12-17,101920676,344627273,207600,614450,10562396,355189669
2019-12-18,114889701,336982801,238200,653550,11541693,348524494
2019-12-19,115319743,362055259,265600,688850,11572680,373627939
2019-12-20,85856341,375329172,135160,542710,9052403,384381575
2019-12-23,104985718,398327124,180600,570910,8894778,407221902
2019-12-24,81867960,371931899,134820,298730,4917096,376848995
2019-12-25,89561044,358257982,108900,208050,3657519,361915501
2019-12-26,72647710,361442719,72900,212950,3709589,365152308
2019-12-27,98685738,334214153,96200,221250,3643988,337858141
2019-12-30,80642141,342191792,36900,106950,1795691,343987483
2019-12-31,45966629,341194547,25000,65000,1069250,342263797
2020-01-02,168753007,401658628,109700,139700,2528570,404187198
2020-01-03,176255528,414691092,85300,160000,3016000,417707092
2020-01-06,175165071,442945493,235000,265000,5170150,448115643
2020-01-07,198236389,512426987,107200,352200,6670668,519097655
2020-01-08,141504542,500742027,68700,231700,4135845,504877872
2020-01-09,81565217,483837361,82800,248000,4523520,488360881
2020-01-10,126507467,478772536,323800,445700,8321219,487093755
2020-01-13,135528436,475767278,292300,587400,11137104,486904382
2020-01-14,90177697,456336957,5000,397000,7372290,463709247
2020-01-15,113980230,453823759,346400,608186,11610271,465434030
2020-01-16,139717416,437530635,80200,433686,8500246,446030881
2020-01-17,108597256,416886456,129400,397086,7743177,424629633
2020-01-20,116521316,406518692,116247,365347,7478653,413997345
2020-01-21,121794151,420130159,88000,395400,8066160,428196319
2020-01-22,144876593,423378737,38000,177000,3971880,427350617
2020-01-23,284055671,489265487,89000,112000,2764160,492029647
2020-02-03,15764658,440457914,0,53000,1177130,441635044
2020-02-04,262708075,520672145,0,53000,1294790,521966935
2020-02-05,319665946,585957174,0,53000,1367930,587325104
2020-02-06,254035245,596375401,0,53000,1400790,597776191
2020-02-07,240627235,603647331,0,53000,1401320,605048651
2020-02-10,215560924,592225635,35000,63000,1603980,593829615
2020-02-11,220248242,622048555,35000,80500,2079315,624127870
2020-02-12,286432687,702672245,17500,83000,2202820,704875065
2020-02-13,301455597,735013860,15000,47600,1265684,736279544
2020-02-14,228121271,669561803,47400,81000,2187000,671748803
2020-02-17,283386279,728086096,71500,109500,3137175,731223271
2020-02-18,273727232,728742393,112800,197400,6018726,734761119
2020-02-19,231369701,699199389,24800,166800,4920600,704119989
2020-02-20,239462378,656548096,47600,204400,6031844,662579940
