日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,7500490,496548570,0,0,0,496548570
2017-07-13,7799770,496491644,0,0,0,496491644
2017-07-14,4278197,494285171,0,0,0,494285171
2017-07-17,11215998,489813913,0,0,0,489813913
2017-07-18,5891089,489958145,0,0,0,489958145
2017-07-19,10930064,478584316,0,0,0,478584316
2017-07-20,15617645,487302863,0,0,0,487302863
2017-07-21,13254907,489102031,0,0,0,489102031
2017-07-24,8632380,491049756,0,0,0,491049756
2017-07-25,10715261,497692462,0,0,0,497692462
2017-07-26,5316826,499765856,0,0,0,499765856
2017-07-27,12280200,500156474,0,0,0,500156474
2017-07-28,5351096,497282853,0,0,0,497282853
2017-07-31,10935690,493533484,0,0,0,493533484
2017-08-01,5179835,493005193,0,0,0,493005193
2017-08-02,6502938,490474259,0,0,0,490474259
2017-08-03,11675236,489767288,0,0,0,489767288
2017-08-04,4383666,488075852,0,0,0,488075852
2017-08-07,4038941,486954822,0,0,0,486954822
2017-08-08,8912671,483080788,0,0,0,483080788
2017-08-09,8029508,479309030,0,0,0,479309030
2017-08-10,11362019,479208191,0,0,0,479208191
2017-08-11,6769584,475341058,0,0,0,475341058
2017-08-14,6666385,475239584,0,0,0,475239584
2017-08-15,5291086,477212473,0,0,0,477212473
2017-08-16,8857426,478620104,0,0,0,478620104
2017-08-17,8970884,479185430,0,0,0,479185430
2017-08-18,8719130,482948971,0,0,0,482948971
2017-08-21,7637195,485283014,0,0,0,485283014
2017-08-22,16171987,487097091,0,0,0,487097091
2017-08-23,4125975,486619671,0,0,0,486619671
2017-08-24,1731909,484761414,0,0,0,484761414
2017-08-25,5775490,483600454,0,0,0,483600454
2017-08-28,8024165,484347599,0,0,0,484347599
2017-08-29,14504405,485434980,0,0,0,485434980
2017-08-30,4774208,485261249,0,0,0,485261249
2017-08-31,6632417,485591890,0,0,0,485591890
2017-09-01,9553660,479069150,0,0,0,479069150
2017-09-04,11634246,478831817,0,0,0,478831817
2017-09-05,7928555,472590979,0,0,0,472590979
2017-09-06,12459659,474830450,0,0,0,474830450
2017-09-07,16138591,476269557,0,0,0,476269557
2017-09-08,7043453,476407474,0,0,0,476407474
2017-09-11,5124910,466799254,0,0,0,466799254
2017-09-12,8337390,464638879,0,0,0,464638879
2017-09-13,12789317,469974790,0,0,0,469974790
2017-09-14,10193114,470553292,0,0,0,470553292
2017-09-15,13780392,474583192,0,0,0,474583192
2017-09-18,8750182,475419969,0,0,0,475419969
2017-09-19,8839402,470798420,0,0,0,470798420
2017-09-20,6559487,465565544,0,0,0,465565544
2017-09-21,10398910,466294474,0,0,0,466294474
2017-09-22,10497459,472392243,0,0,0,472392243
2017-09-25,4797546,474276284,0,0,0,474276284
2017-09-26,12347756,482223048,0,0,0,482223048
2017-09-27,8719859,485145623,0,0,0,485145623
2017-09-28,3990358,483804845,0,0,0,483804845
2017-09-29,2409742,477372616,0,0,0,477372616
2017-10-09,16035657,487806777,0,0,0,487806777
2017-10-10,19471086,496703308,0,0,0,496703308
2017-10-11,55825426,501911844,75000,75000,940500,502852344
2017-10-12,29947288,509800563,0,75000,934500,510735063
2017-10-13,23544790,509969595,0,0,0,509969595
2017-10-16,19028974,510993748,0,0,0,510993748
2017-10-17,43458145,526696641,76486,76486,976726,527673367
2017-10-18,15833271,525665415,0,26486,338226,526003641
2017-10-19,27508045,532372640,0,0,0,532372640
2017-10-20,33841113,528473249,30000,30000,390300,528863549
2017-10-23,45402509,549565096,0,0,0,549565096
2017-10-24,42362465,551337505,30000,30000,397500,551735005
2017-10-25,59751587,556633619,0,0,0,556633619
2017-10-26,61069401,576022617,0,0,0,576022617
2017-10-27,20058009,567510110,0,0,0,567510110
2017-10-30,31940080,578283371,0,0,0,578283371
2017-10-31,13450459,576364947,0,0,0,576364947
2017-11-01,19844409,575598963,0,0,0,575598963
2017-11-02,12934620,573821361,0,0,0,573821361
2017-11-03,11343758,575055405,0,0,0,575055405
2017-11-06,38439021,582506438,0,0,0,582506438
2017-11-07,36968019,592274511,0,0,0,592274511
2017-11-08,50271209,607564424,0,0,0,607564424
2017-11-09,13856386,600576949,0,0,0,600576949
2017-11-10,24118162,599065818,0,0,0,599065818
2017-11-13,40891058,612729216,0,0,0,612729216
2017-11-14,17653916,614703591,0,0,0,614703591
2017-11-15,17198645,615105191,0,0,0,615105191
2017-11-16,17725296,604842380,0,0,0,604842380
2017-11-17,26108325,598547928,0,0,0,598547928
2017-11-20,12842707,591808737,0,0,0,591808737
2017-11-21,16597375,592596546,0,0,0,592596546
2017-11-22,26056237,593462293,0,0,0,593462293
2017-11-23,10411050,577127690,0,0,0,577127690
2017-11-24,19672510,580911437,0,0,0,580911437
2017-11-27,12588939,579935452,0,0,0,579935452
2017-11-28,6451103,579314335,0,0,0,579314335
2017-11-29,8556440,583421121,0,0,0,583421121
2017-11-30,9317218,577227829,0,0,0,577227829
2017-12-01,26084926,555366167,0,0,0,555366167
2017-12-04,16265922,556677247,0,0,0,556677247
2017-12-05,22021820,552071073,0,0,0,552071073
2017-12-06,12338100,545855789,0,0,0,545855789
2017-12-07,10440126,545241511,0,0,0,545241511
2017-12-08,11906176,546951441,0,0,0,546951441
2017-12-11,20849792,548884439,0,0,0,548884439
2017-12-12,25404519,558192648,0,0,0,558192648
2017-12-13,9551913,554742405,0,0,0,554742405
2017-12-14,19544299,555692374,0,0,0,555692374
2017-12-15,22510819,556790781,0,0,0,556790781
2017-12-18,14949811,555524322,0,0,0,555524322
2017-12-19,30002656,559415752,0,0,0,559415752
2017-12-20,14281764,557947648,0,0,0,557947648
2017-12-21,30620872,558439791,0,0,0,558439791
2017-12-22,20468895,558334188,0,0,0,558334188
2017-12-25,11652450,558941336,0,0,0,558941336
2017-12-26,28641522,566950454,0,0,0,566950454
2017-12-27,19832588,565152498,0,0,0,565152498
2017-12-28,16345908,569231892,0,0,0,569231892
2017-12-29,17327918,569691237,0,0,0,569691237
2018-01-02,25134987,573233933,0,0,0,573233933
2018-01-03,34693883,577570291,0,0,0,577570291
2018-01-04,25599684,584864373,0,0,0,584864373
2018-01-05,15937595,582584889,0,0,0,582584889
2018-01-08,36637313,587624605,0,0,0,587624605
2018-01-09,13951895,590720548,0,0,0,590720548
2018-01-10,23332934,599693138,0,0,0,599693138
2018-01-11,17618187,604772207,0,0,0,604772207
2018-01-12,14642616,605378801,0,0,0,605378801
2018-01-15,15961556,604050932,0,0,0,604050932
2018-01-16,8347983,604393549,0,0,0,604393549
2018-01-17,8302954,597675543,0,0,0,597675543
2018-01-18,25087926,599421373,0,0,0,599421373
2018-01-19,16719025,586149085,0,0,0,586149085
2018-01-22,12243307,584244790,0,0,0,584244790
2018-01-23,11779001,584932644,0,0,0,584932644
2018-01-24,17600024,589588813,0,0,0,589588813
2018-01-25,18153197,596040467,0,0,0,596040467
2018-01-26,36182390,596138375,0,0,0,596138375
2018-01-29,16598459,586704772,0,0,0,586704772
2018-01-30,11208557,579603632,0,0,0,579603632
