日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,11382695,11291352,0,0,0,11291352
2019-08-20,6727692,14795522,0,0,0,14795522
2019-08-21,12732046,25682248,0,0,0,25682248
2019-08-22,7314632,26555749,0,0,0,26555749
2019-08-23,2321815,26797894,0,0,0,26797894
2019-08-26,2994904,25674721,0,0,0,25674721
2019-08-27,8111251,29907001,0,0,0,29907001
2019-08-28,3657602,30682087,0,0,0,30682087
2019-08-29,5464281,33176744,0,0,0,33176744
2019-08-30,6649131,36762134,0,0,0,36762134
2019-09-02,7049695,38525406,3000,3000,30060,38555466
2019-09-03,3736875,38960262,0,0,0,38960262
2019-09-04,8124645,41086962,3000,3000,29940,41116902
2019-09-05,29505776,59266245,0,3000,30060,59296305
2019-09-06,14887102,66716671,0,3000,29340,66746011
2019-09-09,8234111,67772099,0,3000,29640,67801739
2019-09-10,27412744,81739467,0,0,0,81739467
2019-09-11,12460341,79069629,0,0,0,79069629
2019-09-12,4961704,71701569,0,0,0,71701569
2019-09-16,8177601,71246807,0,0,0,71246807
2019-09-17,31819250,95964694,10000,10000,93700,96058394
2019-09-18,8032661,92857728,3000,3000,28380,92886108
2019-09-19,9513940,92977616,0,0,0,92977616
2019-09-20,32291391,87127030,13000,13000,132470,87259500
2019-09-23,16574816,90790219,0,9000,91620,90881839
2019-09-24,17691867,99106797,4000,4000,40480,99147277
2019-09-25,11514696,103723742,9000,9000,91980,103815722
2019-09-26,56728384,120088818,1000,1000,11030,120099848
2019-09-27,50522633,135386942,8900,8900,94785,135481727
2019-09-30,7684703,120807585,4100,4100,42271,120849856
2019-10-08,10948053,121818876,8900,8900,92827,121911703
2019-10-09,8796534,114033606,1100,1100,11451,114045057
2019-10-10,12617656,103019232,6400,7500,85575,103104807
2019-10-11,18130376,111557944,35500,38500,438130,111996074
2019-10-14,20330373,117371679,72450,102450,1149489,118521168
2019-10-15,17302530,91110924,88900,189150,2061735,93172659
2019-10-16,14087989,96527382,7500,187750,2022067,98549449
2019-10-17,30923821,102679215,11100,196250,2243137,104922352
2019-10-18,32180160,83478875,22100,170350,2035682,85514557
2019-10-21,16289869,68077387,119000,289350,3504028,71581415
2019-10-22,18605553,67206596,127300,399550,4718685,71925281
2019-10-23,20835426,78091872,56800,236900,2738564,80830436
2019-10-24,18058880,78838640,46200,267200,3054096,81892736
2019-10-25,31549203,89599855,10000,237100,2726650,92326505
2019-10-28,24931196,91640396,40900,213000,2485710,94126106
2019-10-29,14739775,90216452,28700,197800,2254920,92471372
2019-10-30,16250674,93507410,18700,216500,2435625,95943035
2019-10-31,24185905,98686077,5500,55500,606615,99292692
2019-11-01,21231136,94788788,10000,62300,718319,95507107
2019-11-04,13715823,88309009,53300,105400,1197344,89506353
2019-11-05,14458105,87740574,23000,124100,1445765,89186339
2019-11-06,17807760,99769776,5400,107000,1198400,100968176
2019-11-07,17689769,105969800,39900,134800,1520544,107490344
2019-11-08,29933445,119094373,15000,60800,671840,119766213
2019-11-11,16000248,100964017,5300,58200,617502,101581519
2019-11-12,11584864,101008091,2700,45900,475065,101483156
2019-11-13,14293399,106432518,52000,97900,1000538,107433056
2019-11-14,8898645,107015325,18500,104000,1066000,108081325
2019-11-15,14018407,111486884,10600,104200,1070134,112557018
2019-11-18,11955681,111040714,2600,105700,1109850,112150564
2019-11-19,11247252,110102449,7700,108400,1168552,111271001
2019-11-20,5351995,99664108,8000,96400,1019912,100684020
2019-11-21,3218850,100548672,5500,96600,1010436,101559108
2019-11-22,6674321,99199103,12600,103300,1055726,100254829
2019-11-25,6106569,86082176,16600,119000,1201900,87284076
2019-11-26,11243940,84883455,0,116900,1164324,86047779
2019-11-27,16332605,87887516,4000,120900,1256151,89143667
2019-11-28,3722217,89269475,139400,204800,2146304,91415779
2019-11-29,18707171,89030045,21500,212300,2354407,91384452
2019-12-02,10900156,90356855,0,200500,2169410,92526265
2019-12-03,12332391,93458316,13500,214000,2409640,95867956
2019-12-04,13629370,98445107,2200,212700,2377986,100823093
2019-12-05,11928860,99014671,48000,241900,2694766,101709437
2019-12-06,6218430,98914631,5300,247200,2763696,101678327
2019-12-09,9495159,99748434,0,247200,2763696,102512130
2019-12-10,11976015,104157545,45000,289200,3198552,107356097
2019-12-11,10485985,102176870,2200,266400,2898432,105075302
2019-12-12,9451856,100684887,9500,275900,2921781,103606668
2019-12-13,6992551,95926771,8800,281900,3047339,98974110
2019-12-16,17883798,102630425,4000,285900,3196362,105826787
2019-12-17,12443234,105409396,1500,272500,3046550,108455946
2019-12-18,15867779,111168284,11500,280300,3077694,114245978
2019-12-19,7961020,112222214,0,271800,2962620,115184834
2019-12-20,33740759,109752223,5500,274300,3127020,112879243
2019-12-23,35503145,127124781,0,274300,2995356,130120137
2019-12-24,26795876,125406269,6400,275800,2953818,128360087
2019-12-25,12987671,126015118,10400,282300,3009318,129024436
2019-12-26,11340682,131745657,32300,304600,3301864,135047521
2019-12-27,22528896,130974315,15800,314000,3397480,134371795
2019-12-30,12530745,124870862,22100,326100,3557751,128428613
2019-12-31,16075127,127001340,27600,353700,3858867,130860207
2020-01-02,69494028,145372007,0,353700,4244400,149616407
2020-01-03,64795522,162035418,0,333100,4030510,166065928
2020-01-06,24383554,136840316,52700,350000,4081000,140921316
2020-01-07,41678892,144525306,121600,453400,5667500,150192806
2020-01-08,20784028,150799623,66000,507300,6128184,156927807
2020-01-09,18497795,149101556,50900,535400,6467632,155569188
2020-01-10,19225305,151405689,0,532400,6346208,157751897
2020-01-13,24269099,157067115,0,489300,5803098,162870213
2020-01-14,14936838,136354748,3100,492400,5756156,142110904
2020-01-15,14049584,142526173,3100,488200,5648474,148174647
2020-01-16,24109005,153524200,600,228300,2593488,156117688
2020-01-17,17614923,145290357,10600,152200,1703118,146993475
2020-01-20,24190474,146939359,0,52200,598212,147537571
2020-01-21,12853796,141712922,0,51600,572760,142285682
2020-01-22,19523377,145689640,0,51600,571728,146261368
2020-01-23,34107549,156273565,1400,53000,543780,156817345
2020-02-03,12785216,139864813,0,53000,489190,140354003
2020-02-04,13846144,133289113,0,39500,396185,133685298
2020-02-05,23484966,143332934,0,39500,381965,143714899
2020-02-06,21467436,142803314,0,39500,388285,143191599
2020-02-07,22543824,142242277,0,38100,386715,142628992
2020-02-10,23622835,151517120,7300,39700,397794,151914914
2020-02-11,23104630,157353599,1500,41200,415708,157769307
2020-02-12,26530238,163222996,0,38400,393600,163616596
2020-02-13,18755567,161237878,7000,39400,395576,161633454
2020-02-14,12285820,157178471,4500,38400,383616,157562087
2020-02-17,27644990,156383064,3100,38400,392448,156775512
2020-02-18,36070908,168139636,40000,76900,814371,168954007
2020-02-19,20860796,155895016,7000,77900,853005,156748021
2020-02-20,29477116,158756925,4500,76900,842824,159599749
2020-02-21,16199342,150353356,5500,77900,846773,151200129
2020-02-24,27733265,148903942,15800,88200,979020,149882962
2020-02-25,37578590,148582795,7100,89400,978930,149561725
2020-02-26,23210305,139416872,33000,115300,1214109,140630981
2020-02-27,9419833,132112312,10000,125300,1305626,133417938
2020-02-28,12706939,129952580,1400,126700,1237859,131190439
2020-03-02,14500424,124076705,17700,102200,1056748,125133453
2020-03-03,24508025,127345910,2900,101500,1031240,128377150
2020-03-04,51091784,155396145,2200,100700,1095616,156491761
2020-03-05,52765917,156604397,53500,152000,1719120,158323517
2020-03-06,83862035,189008082,33200,172300,1974558,190982640
2020-03-09,21199803,162383658,53000,211800,2399694,164783352
2020-03-10,30056004,168873130,0,197400,2277996,171151126
2020-03-11,20446282,147107052,32100,229500,2565810,149672862
2020-03-12,11690045,147570005,130700,360200,3987414,151557419
2020-03-13,8537368,140129573,33700,263200,2874144,143003717
2020-03-16,14973378,138515587,139900,399500,4054925,142570512
2020-03-17,7900911,133482441,8200,270100,2703701,136186142
2020-03-18,26116103,144032111,142500,410500,4191205,148223316
2020-03-19,13095108,136056895,44900,325300,3379867,139436762
2020-03-20,5368254,129850894,21900,320200,3330080,133180974
2020-03-23,8994924,123865588,97100,408100,4162620,128028208
2020-03-24,11396841,119723731,17900,343200,3709992,123433723
2020-03-25,28315382,138013743,22500,351900,3782925,141796668
2020-03-26,6700061,125985587,182100,531300,5764605,131750192
2020-03-27,23340059,107745020,40700,417000,4670400,112415420
2020-03-30,22212856,108324660,65200,465200,5349800,113674460
2020-03-31,10863816,100434230,528874,994074,11531258,111965488
2020-04-01,7570191,93470347,6100,916374,10565793,104036140
2020-04-02,7611770,89777965,16600,480124,5559836,95337801
2020-04-03,6054027,87170505,92400,559524,6305835,93476340
2020-04-07,19389229,88283055,8400,512124,6135246,94418301
2020-04-08,15089807,93728223,125586,634010,7367196,101095419
2020-04-09,14576069,84892924,125313,759323,8884079,93777003
2020-04-10,9726059,81360044,34200,762823,8619900,89979944
2020-04-13,4440446,77372051,72500,821723,9597725,86969776
2020-04-14,11377066,70235065,71300,823023,9876276,80111341
2020-04-15,13334844,74845375,23600,836623,9939081,84784456
2020-04-16,70389202,111667560,66500,851323,11126792,122794352
2020-04-17,112797165,164761332,6975,764712,10606555,175367887
2020-04-20,44953050,166006420,153000,870512,12326450,178332870
2020-04-21,29627685,153133769,151700,1022212,14413189,167546958
2020-04-22,38306265,141842359,253700,1228912,17696333,159538692
2020-04-23,20197881,124881915,161600,1255712,18082253,142964168
2020-04-24,32583147,140050509,104000,1316612,18564229,158614738
2020-04-27,105586093,229043970,105000,1390512,19675745,248719715
2020-04-28,102095510,309222467,127400,1351112,19280368,328502835
2020-04-29,106536818,374672671,400400,1668537,25328391,400001062
2020-04-30,39834882,340923289,414900,1616637,22083262,363006551
2020-05-06,37416695,352458062,39100,1477937,20912809,373370871
2020-05-07,55648056,362020891,366300,1753364,27299877,389320768
2020-05-08,50828611,365977838,157039,1616676,24444141,390421979
2020-05-11,27159805,373998748,331400,1858174,28281408,402280156
2020-05-12,71710994,412170552,618800,2222174,34510363,446680915
2020-05-13,152520678,536550664,340298,2306872,36933021,573483685
2020-05-14,30887547,532286142,309670,2501042,39791578,572077720
2020-05-15,33655160,535911269,354600,2734042,45576480,581487749
2020-05-18,34377854,526342803,192373,2751815,45652611,571995414
2020-05-19,32838606,536639020,385200,2829347,49202343,585841363
2020-05-20,45135303,551403648,231200,2852447,48548647,599952295
2020-05-21,38737373,554976975,288900,2610647,46443410,601420385
2020-05-22,41767894,554768587,427959,2656706,48458319,603226906
2020-05-25,50612450,577647486,220300,2609006,50875618,628523104
2020-05-26,47827420,571234371,599169,2808262,55603587,626837958
2020-05-27,58933575,588915062,602495,3322057,63683833,652598895
2020-05-28,73429732,608593545,396870,3618227,66394465,674988010
2020-05-29,36991848,590450354,242193,3562920,67161042,657611396
2020-06-01,233332829,765257294,97700,3528214,69329406,834586700
2020-06-02,31101698,756479135,57100,3261014,61926657,818405792
2020-06-03,18590764,741357107,88600,3082620,57984082,799341189
2020-06-04,20647602,737704942,36000,2816870,52450119,790155061
2020-06-05,32406826,744326202,72400,2793270,51898957,796225159
2020-06-08,15603713,743809236,83300,2505627,45802860,789612096
2020-06-09,33374277,740934300,186600,2474540,47313206,788247506
2020-06-10,17705194,734609291,39300,2316167,44400921,779010212
2020-06-11,18123308,733252915,108900,2352067,44830396,778083311
2020-06-12,37926030,736626113,159000,2444367,49253996,785880109
2020-06-15,28912225,738088039,115488,2343647,46287029,784375068
2020-06-16,122257201,832506710,54000,2324447,48813387,881320097
2020-06-17,22598416,831924351,356454,2640086,54834587,886758938
2020-06-18,43448217,773861359,192100,2478685,49573700,823435059
2020-06-19,12034711,755321100,233207,2356332,49836423,805157523
2020-06-22,29210832,751971618,249700,2382632,50845366,802816984
2020-06-23,13454703,742775348,360800,2636732,56399698,799175046
2020-06-24,38351230,750020892,229121,2601467,58793154,808814046
2020-06-29,47268420,761009225,217598,2537830,53472078,814481303
2020-06-30,30463690,759949976,256500,2683730,56814564,816764540
2020-07-01,19130772,753151019,413911,2911191,61775474,814926493
2020-07-02,20011392,674233929,309610,2975801,64783188,739017117
2020-07-03,21676415,603935128,206800,2866301,62657341,666592469
2020-07-06,36647928,603229415,132804,2718788,60112404,663341819
2020-07-07,34978712,589339538,100800,2464588,57967110,647306648
2020-07-08,35264599,597464132,204616,2488304,58923039,656387171
2020-07-09,33515453,592030041,325786,2695290,64013139,656043180
2020-07-10,14647673,588662245,132200,2736927,65166233,653828478
2020-07-13,34988019,603739301,153400,2689059,63139104,666878405
2020-07-14,22805447,582724039,342300,2690130,63191154,645915193
2020-07-15,24068297,576589325,257600,2749530,61424499,638013824
2020-07-16,23350841,575183130,343200,2628914,56679386,631862516
2020-07-17,23448479,581602020,131000,2457114,52189101,633791121
2020-07-20,33175834,590694166,227047,2391634,50630893,641325059
2020-07-21,32641889,599468076,184600,2449534,51366729,650834805
2020-07-22,52667489,636396235,169083,2535817,52085681,688481916
2020-07-23,41448881,644989893,159500,2543617,52322202,697312095
2020-07-24,46364807,569001600,374000,2831317,54163093,623164693
2020-07-27,14851061,550963545,142000,2899217,54302333,605265878
2020-07-28,32862472,539199747,185900,3049217,58880380,598080127
2020-07-29,31687173,535178122,51300,2802217,56660828,591838950
2020-07-30,48016406,562060645,393447,3141564,60537939,622598584
2020-07-31,32542801,551083786,231300,3251364,63694221,614778007
2020-08-03,21563565,554426446,82400,3216164,63294107,617720553
2020-08-04,24988524,560163104,168600,3196254,61368078,621531182
2020-08-05,24910707,557181637,115000,3146371,60882280,618063917
2020-08-06,26800310,562960550,102200,3204971,61407245,624367795
2020-08-07,23108209,562159499,952600,4154671,78564829,640724328
2020-08-10,22457999,560552291,12600,4095571,76751000,637303291
2020-08-11,26572924,561441548,620267,4632140,85231376,646672924
2020-08-12,25634341,563095565,512100,5101040,93247011,656342576
2020-08-13,33044873,569814115,666600,5496342,104100716,673914831
2020-08-14,76307828,541308828,941300,5594094,109756123,651064951
2020-08-17,78913376,601814703,1010700,6433024,121777146,723591849
2020-08-18,28267682,455550186,161638,6508253,130165060,585715246
2020-08-19,24584560,425559750,129367,6395906,129261259,554821009
2020-08-20,28126327,414796804,184599,6388775,130203235,545000039
2020-08-21,35649894,422295441,25200,4145875,87104833,509400274
2020-08-24,81397001,450674787,431133,4471904,85368647,536043434
2020-08-25,22530452,442878706,12600,3421804,65459110,508337816
2020-08-26,23167298,369778207,59800,3388204,62715657,432493864
2020-08-27,10072175,279822213,102000,3325101,62412146,342234359
2020-08-28,33165357,275835699,57700,3275834,59456388,335292087
2020-08-31,35089263,280239945,1149237,4255137,78847688,359087633
2020-09-01,61269705,309477226,350257,4525794,80559135,390036361
2020-09-02,27843073,301056429,265965,4345559,80610120,381666549
2020-09-03,24518063,289577372,95244,4186203,78784340,368361712
2020-09-04,46208810,278614411,82700,3231596,62757594,341372005
2020-09-07,27247135,278321724,279072,3249166,60921864,339243588
2020-09-08,13848338,270466030,170900,3061566,56240968,326706998
2020-09-09,39795629,281234810,872800,3798497,66359742,347594552
2020-09-10,40580073,276178793,1092500,4491873,82919976,359098769
2020-09-11,17411629,278841948,299000,4595073,85468358,364310306
2020-09-14,15293123,280844662,211350,4803123,89196385,370041047
2020-09-15,26933377,291646217,963200,5731716,107526994,399173211
2020-09-16,22257899,286533094,778600,6463016,123896017,410429111
2020-09-17,26970046,295072596,434000,6690478,126048605,421121201
2020-09-18,19915163,289525796,62300,5739178,107839155,397364951
2020-09-21,20494127,292508430,101900,5691378,103127770,395636200
2020-09-22,15787479,292248723,153600,4654478,82616986,374865709
2020-09-23,7562844,283729386,12800,3163708,58402050,342131436
2020-09-24,15205946,289161489,661800,3632208,65052847,354214336
2020-09-25,4835114,274297841,205396,3779332,68254737,342552578
2020-09-28,8642072,274095716,27900,2521249,45382482,319478198
2020-09-29,29574957,290937192,394816,2814703,49116568,340053760
2020-09-30,31406357,292564259,178300,2669187,46070169,338634428
2020-10-09,39549530,292305851,38500,2673587,50771417,343077268
2020-10-12,62462031,289607884,986894,3539381,72911248,362519132
2020-10-13,29024539,292173558,699200,3960681,81590028,373763586
2020-10-14,25465544,282415647,1008300,4917881,99587092,382002739
2020-10-15,23872005,282286756,1318100,6037281,118753317,401040073
2020-10-16,28584045,292990044,974000,6853081,132332995,425323039
2020-10-19,30276242,298460254,828800,7610681,147342784,445803038
2020-10-20,36498738,292122919,141700,7739681,157502508,449625427
2020-10-21,37215490,304990337,72800,7770774,156425680,461416017
2020-10-22,56406686,323300645,527885,8182649,165289509,488590154
2020-10-23,80200555,354179082,984853,9077002,175276910,529455992
2020-10-26,17814534,333039318,207400,8789753,172454955,505494273
2020-10-27,22960712,327959775,273200,8976727,168403400,496363175
2020-10-28,13853540,319828123,148400,8717176,162052300,481880423
2020-10-29,8553192,307675013,143300,8809176,165700601,473375614
2020-10-30,8394246,303625856,272800,9023776,166398429,470024285
2020-11-02,12708429,304514183,545798,9409474,171440615,475954798
2020-11-03,9888553,304525529,31300,9119574,166797009,471322538
2020-11-04,11696816,295748909,138700,9215974,165979691,461728600
2020-11-05,17819642,293509177,524000,9120080,163979037,457488214
2020-11-06,21763973,298566610,134900,5289580,97169585,395736195
2020-11-09,42817721,313154583,278800,5501480,103482839,416637422
2020-11-10,46874303,332597826,275800,5720516,103312519,435910345
2020-11-11,24461932,329680876,30400,5603433,103047132,432728008
2020-11-12,22779373,330809933,164300,5693333,99974928,430784861
2020-11-13,7914149,328933478,15800,5664220,99803558,428737036
2020-11-16,14691324,325117063,28800,4007882,68775256,393892319
2020-11-17,7447404,321797945,25400,4009282,69520950,391318895
2020-11-18,8545409,318268515,30900,3785744,65569085,383837600
2020-11-19,8731701,313149431,83100,3522094,61495762,374645193
2020-11-20,12067153,311712206,60800,3458494,58448548,370160754
2020-11-23,16447900,310639298,43200,3084491,54472111,365111409
2020-11-24,9111950,309428179,44400,2866309,49988428,359416607
2020-11-25,12321815,312316567,158300,3004609,51198537,363515104
2020-11-26,12235951,311060081,88300,2961404,50817693,361877774
2020-11-27,7300695,307626284,37900,2807904,48464423,356090707
2020-11-30,33186332,327740526,63300,1996854,33127808,360868334
2020-12-01,28751600,338197803,52300,1666533,27331141,365528944
2020-12-02,15628451,342807218,12100,1276487,20666325,363473543
2020-12-03,9008785,311619923,521400,1253266,21217792,332837715
2020-12-04,18142594,324223718,6100,1167499,19613983,343837701
2020-12-07,19195316,334138294,11700,962999,15581324,349719618
2020-12-08,24227042,347861553,1300,778103,12231779,360093332
2020-12-09,90546652,415202271,24900,781303,12266457,427468728
2020-12-10,12340455,415995582,12100,790103,12436220,428431802
2020-12-11,14918647,388338009,12900,747303,11687818,400025827
2020-12-14,8446825,388422937,172700,914703,14196190,402619127
2020-12-15,8181270,387271721,141700,1013753,15591522,402863243
2020-12-16,14553700,383829319,10000,959178,14349304,398178623
2020-12-17,28384332,387194973,4000,952278,14207987,401402960
2020-12-18,18393085,371633904,4900,949378,13756487,385390391
2020-12-21,8512184,366741821,0,928278,13654970,380396791
2020-12-22,27253634,358073806,5900,922578,13635703,371709509
2020-12-23,13235340,334111352,7200,924778,14398793,348510145
2020-12-24,10538793,334996994,10900,924978,14216912,349213906
2020-12-25,32814848,346530967,10200,906178,13076149,359607116
2020-12-28,20948715,355182351,10800,909743,12727304,367909655
2020-12-29,20108534,367019861,0,904643,12511213,379531074
2020-12-30,31083656,375478542,1300,883643,12070564,387549106
2020-12-31,29609617,389280616,4500,880243,12041724,401322340
2021-01-04,48903695,374624197,4400,880343,10837023,385461220
2021-01-05,64347275,390409739,0,864343,9585563,399995302
2021-01-06,346969254,641811879,51900,911243,9449590,651261469
2021-01-07,209351908,671915869,8700,735043,7468037,679383906
2021-01-08,89743547,691498459,18800,748043,7600117,699098576
2021-01-11,164165611,775761660,4700,733843,7529230,783290890
2021-01-12,152081329,776718273,16000,742243,6850903,783569176
2021-01-13,169949781,852710355,77900,814343,7687398,860397753
2021-01-14,199077262,908642498,44700,772043,7882559,916525057
2021-01-15,164795277,883159081,70800,800543,8389691,891548772
2021-01-18,166349960,911791225,17500,761043,7412558,919203783
2021-01-19,101062597,938311900,117200,858343,8162842,946474742
2021-01-20,89085897,954469880,9000,855343,8236953,962706833
2021-01-21,70595157,926439621,16000,842883,8024246,934463867
2021-01-22,72563995,884321035,996680,1723663,16426508,900747543
2021-01-25,83614643,883663889,139000,1813163,16681100,900344989
2021-01-26,81238910,885690483,10900,1815063,15718446,901408929
2021-01-27,117333620,894781572,68700,1706363,16261639,911043211
2021-01-28,290194028,978109534,47000,1678163,17285079,995394613
2021-01-29,170947737,993126581,75500,1725363,16856797,1009983378
2021-02-01,120245694,993117072,2000,1702663,16328538,1009445610
2021-02-02,120649124,1008522020,37200,1709863,16756657,1025278677
2021-02-03,168109067,1026947800,92700,1786963,19263461,1046211261
2021-02-04,224492915,1024901055,65900,1773963,19584551,1044485606
2021-02-05,213274995,1017875302,72500,1797563,20222584,1038097886
2021-02-08,178682175,1027972455,57718,1741981,18134022,1046106477
2021-02-09,139022809,1028976660,18900,1741181,18369460,1047346120
2021-02-10,151297050,1041500116,4000,1714981,17544255,1059044371
2021-02-18,148928180,1071341334,220400,1935381,21153714,1092495048
2021-02-19,193458046,1141940329,24200,1902681,21937912,1163878241
2021-02-22,233402431,1159841537,228400,2078281,23567706,1183409243
2021-02-23,164613409,1180066639,12100,2035781,23879711,1203946350
2021-02-24,140774696,1187795653,27900,2063681,23340233,1211135886
2021-02-25,207495127,1286995847,3400,1882363,20781287,1307777134
2021-02-26,120355652,1301738547,12200,1878163,19870964,1321609511
2021-03-01,90975623,1318480595,0,1877563,20315232,1338795827
2021-03-02,119015705,1287066102,72400,1789163,18303137,1305369239
2021-03-03,101162540,1281938222,28900,1801863,18613244,1300551466
2021-03-04,112361726,1311140137,9900,1768063,17327017,1328467154
2021-03-05,74181756,1303420782,6500,1750363,17363601,1320784383
2021-03-08,108573672,1323619335,29600,1779963,17105445,1340724780
2021-03-09,84711944,1305577497,3600,1769963,16584554,1322162051
2021-03-10,53316517,1303269996,8600,1748163,16292880,1319562876
2021-03-11,77829583,1326234421,9700,1732163,16316976,1342551397
2021-03-12,71326353,1320338381,5200,1650163,15032985,1335371366
2021-03-15,45785739,1315156516,16200,1660363,15142511,1330299027
2021-03-16,107804558,1333295766,108600,1733463,16502568,1349798334
2021-03-17,75518652,1351845751,48800,1770263,16852904,1368698655
2021-03-18,120117838,1361360149,245300,1977963,19522495,1380882644
2021-03-19,86907023,1367305134,15800,1889263,18023569,1385328703
2021-03-22,76227666,1372351421,5300,1885563,18214539,1390565960
2021-03-23,63096390,1387419597,25700,1908263,18223912,1405643509
2021-03-24,67479396,1373110324,10000,1906363,17557603,1390667927
2021-03-25,67619761,1353370015,45700,1951963,18543649,1371913664
2021-03-26,72496012,1345503916,0,1951963,18895001,1364398917
