日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,61037906,857404478,117000,262000,2119580,859524058
2017-07-13,64972629,857665132,85000,235000,1889400,859554532
2017-07-14,54836831,857951431,211000,326000,2621040,860572471
2017-07-17,90784157,854340827,142000,258000,1873080,856213907
2017-07-18,42419305,857906640,168000,283000,2088540,859995180
2017-07-19,52078034,849314656,92100,207100,1549108,850863764
2017-07-20,65532892,850001967,144000,279000,2134350,852136317
2017-07-21,57328520,844740241,85000,220000,1669800,846410041
2017-07-24,53085611,847507937,100000,270000,2041200,849549137
2017-07-25,38024622,848481474,54000,224000,1684480,850165954
2017-07-26,50882513,846186474,197100,322100,2454402,848640876
2017-07-27,76281660,859190514,169100,269200,2062072,861252586
2017-07-28,108023037,863759802,217100,456300,3559140,867318942
2017-07-31,72949497,873015325,100,274400,2145808,875161133
2017-08-01,70940473,852116351,182100,381500,2994775,855111126
2017-08-02,62315922,848568405,30100,229600,1756440,850324845
2017-08-03,54349356,846906359,50000,249600,1874496,848780855
2017-08-04,44732806,840953905,0,129600,959040,841912945
2017-08-07,21181588,830952001,70000,199600,1489016,832441017
2017-08-08,46109920,832480051,72000,201600,1518048,833998099
2017-08-09,45129281,807417974,232000,361600,2773472,810191446
2017-08-10,51271689,814320536,0,141600,1054920,815375456
2017-08-11,36176569,811039995,92100,233700,1668618,812708613
2017-08-14,27327764,811719803,105200,177000,1297410,813017213
2017-08-15,21273326,806577857,90000,142900,1050315,807628172
2017-08-16,58055516,828102282,69900,99700,740771,828843053
2017-08-17,35184251,804974147,0,29800,220818,805194965
2017-08-18,31163369,805571598,0,29800,219328,805790926
2017-08-21,33916930,801303387,137400,167200,1248984,802552371
2017-08-22,50617430,809183941,137500,204700,1535250,810719191
2017-08-23,36743698,815017438,0,174700,1282298,816299736
2017-08-24,22101834,814301513,0,29900,216775,814518288
2017-08-25,18410352,805079526,0,29900,219167,805298693
2017-08-28,62635027,825044086,100000,129900,969054,826013140
2017-08-29,29163263,828975981,0,29900,220662,829196643
2017-08-30,18744046,831336179,0,29900,220961,831557140
2017-08-31,90693139,823483519,180100,210000,1596000,825079519
2017-09-01,47242287,804721732,0,30000,225900,804947632
2017-09-04,38170277,811234582,0,30000,226800,811461382
2017-09-05,49858344,810618738,177800,207800,1579280,812198018
2017-09-06,127688658,833217341,122200,200000,1552000,834769341
2017-09-07,95556317,828800738,30000,110000,862400,829663138
2017-09-08,218964485,846639675,240000,270000,2278800,848918475
2017-09-11,202368524,879310229,80000,130000,1129700,880439929
2017-09-12,201414407,908702900,240000,340000,2818600,911521500
2017-09-13,75104462,902732521,60000,160000,1344000,904076521
2017-09-14,70325427,902156783,90000,220000,1817200,903973983
2017-09-15,52113103,886628060,10000,160000,1320000,887948060
2017-09-18,76335202,893381652,180000,340000,2879800,896261452
2017-09-19,70666360,895058847,20000,260000,2171000,897229847
2017-09-20,157327325,923295114,245000,365000,3171850,926466964
2017-09-21,108687297,896574827,50000,170000,1394000,897968827
2017-09-22,55519173,895608959,185000,305000,2534550,898143509
2017-09-25,59151412,883557543,64700,154700,1237600,884795143
2017-09-26,34681254,886825893,13400,168100,1348162,888174055
2017-09-27,35442221,880359345,115000,220000,1777600,882136945
2017-09-28,37040745,871480280,0,120000,950400,872430680
2017-09-29,23354223,845567822,65000,165000,1326600,846894422
2017-10-09,47145713,860363885,0,150000,1215000,861578885
2017-10-10,40985353,857018439,0,80000,655200,857673639
2017-10-11,73255501,864544172,255000,335000,2767100,867311272
2017-10-12,46826037,867787055,20000,170000,1380400,869167455
2017-10-13,25220030,869173639,120000,230000,1860700,871034339
2017-10-16,43361963,857850123,55000,165000,1278750,859128873
2017-10-17,14797539,851939824,0,120000,932400,852872224
2017-10-18,24762715,837370744,0,70000,529900,837900644
2017-10-19,17506561,824700458,77800,147800,1118846,825819304
2017-10-20,39606698,829815580,287000,434800,3391440,833207020
2017-10-23,19867586,822105169,0,189800,1465256,823570425
2017-10-24,21635449,822247869,0,90000,684000,822931869
2017-10-25,21218920,827856408,65000,155000,1191950,829048358
2017-10-26,24588727,824799909,15000,120000,927600,825727509
2017-10-27,16784066,817515426,64905,184905,1414523,818929949
2017-10-30,31664061,804967891,11800,131800,959504,805927395
2017-10-31,12309907,801330075,0,120000,883200,802213275
2017-11-01,13413083,798533091,0,120000,874800,799407891
2017-11-02,22712437,799395191,37200,157200,1123980,800519171
2017-11-03,12507424,794219379,0,70000,494200,794713579
2017-11-06,10257403,793605345,0,50000,358000,793963345
2017-11-07,12466915,790773386,0,30000,216000,790989386
2017-11-08,22782257,786389306,235000,265000,1918600,788307906
2017-11-09,12431249,785524587,0,100000,724000,786248587
2017-11-10,24005926,792689227,0,100000,720000,793409227
2017-11-13,11960132,787031271,0,30000,214200,787245471
2017-11-14,17665709,784825364,25000,55000,387200,785212564
2017-11-15,10475805,774356260,0,55000,380600,774736860
2017-11-16,9909964,767868307,0,55000,379500,768247807
2017-11-17,18102067,763548837,45000,100000,663000,764211837
2017-11-20,9600289,750936543,0,100000,673000,751609543
2017-11-21,6017575,741790576,0,30000,201600,741992176
2017-11-22,11587447,735645787,110000,140000,943600,736589387
2017-11-23,12651664,739353975,0,30000,195600,739549575
2017-11-24,4788994,734282954,0,30000,197100,734480054
2017-11-27,5829104,730368023,0,30000,197100,730565123
2017-11-28,10727666,733316734,0,30000,201600,733518334
2017-11-29,9008603,732734657,0,30000,201000,732935657
2017-11-30,16986564,737401822,0,30000,200400,737602222
2017-12-01,3962640,732796804,30000,60000,403200,733200004
2017-12-04,9304661,732014369,0,60000,393600,732407969
2017-12-05,12067906,716157422,0,60000,372000,716529422
2017-12-06,6215439,707742419,0,60000,376200,708118619
2017-12-07,6087172,706360241,0,60000,375600,706735841
2017-12-08,8380445,705184055,0,60000,379200,705563255
2017-12-11,7851109,706899695,0,30000,190800,707090495
2017-12-12,7397602,701910533,80000,110000,699600,702610133
2017-12-13,3766240,700751822,0,60000,382800,701134622
2017-12-14,4879655,698792022,0,60000,376800,699168822
2017-12-15,4118331,692254703,0,30000,188400,692443103
2017-12-18,12684867,689037058,0,30000,186600,689223658
2017-12-19,4734647,685444318,0,15000,94350,685538668
2017-12-20,6022436,681964327,0,15000,91500,682055827
2017-12-21,5655685,679343992,0,15000,91200,679435192
2017-12-22,6209487,677829122,0,15000,90600,677919722
2017-12-25,5827226,672014628,0,15000,87450,672102078
2017-12-26,6867024,673623214,0,15000,88650,673711864
2017-12-27,4925008,669551327,30000,45000,268650,669819977
2017-12-28,6651530,670455485,0,15000,90000,670545485
2017-12-29,5244290,659719505,0,15000,89850,659809355
2018-01-02,7414009,659191658,0,15000,91200,659282858
2018-01-03,18706138,657150196,0,15000,93150,657243346
2018-01-04,6910604,657715176,0,15000,92700,657807876
2018-01-05,12207387,659347222,0,15000,93000,659440222
2018-01-08,7348473,658333188,0,15000,93150,658426338
2018-01-09,5798872,655506594,0,15000,92850,655599444
2018-01-10,15703083,663230497,0,15000,90600,663321097
2018-01-11,8033919,664518504,0,15000,91350,664609854
2018-01-12,6172766,659071965,0,15000,90750,659162715
2018-01-15,8047408,652430489,0,0,0,652430489
2018-01-16,6150182,649801080,0,0,0,649801080
2018-01-17,8701432,644980399,0,0,0,644980399
2018-01-18,6003171,643768625,0,0,0,643768625
2018-01-19,9041090,645341571,0,0,0,645341571
2018-01-22,12145701,647780630,0,0,0,647780630
2018-01-23,32460472,653536428,17700,17700,109032,653645460
2018-01-24,17084583,656100341,0,1700,10387,656110728
2018-01-25,14032903,653369659,0,1700,10387,653380046
2018-01-26,6899355,650074271,0,1700,10336,650084607
2018-01-29,9915961,648161344,0,0,0,648161344
2018-01-30,4325792,646996769,0,0,0,646996769
2018-01-31,10752565,637874554,0,0,0,637874554
2018-02-01,8844944,623130202,3000,3000,15690,623145892
2018-02-02,8464677,616817770,23600,23600,121304,616939074
2018-02-05,6651167,601789890,3000,23600,118472,601908362
2018-02-06,8064605,585391376,0,20600,94348,585485724
2018-02-07,4243279,578415089,1000,21600,100008,578515097
2018-02-08,9995828,582893454,54300,55300,267099,583160553
2018-02-09,7145496,578728040,0,1000,4660,578732700
2018-02-12,12844242,581862501,0,0,0,581862501
2018-02-13,4947827,576340286,0,0,0,576340286
2018-02-14,2498788,568621522,0,0,0,568621522
2018-02-22,5166648,566761215,0,0,0,566761215
2018-02-23,2936749,561854443,0,0,0,561854443
2018-02-26,10229136,559529133,0,0,0,559529133
