日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,5200972,5115028,0,0,0,5115028
2019-08-20,6286761,8889255,0,0,0,8889255
2019-08-21,3592639,11471062,0,0,0,11471062
2019-08-22,2377070,12547512,0,0,0,12547512
2019-08-23,3741917,11886840,0,0,0,11886840
2019-08-26,12985609,23890354,0,0,0,23890354
2019-08-27,6200731,26013165,0,0,0,26013165
2019-08-28,3333279,21916535,0,0,0,21916535
2019-08-29,4610870,16874623,0,0,0,16874623
2019-08-30,4452939,17406101,0,0,0,17406101
2019-09-02,2447517,18498612,0,0,0,18498612
2019-09-03,2722451,17113229,0,0,0,17113229
2019-09-04,9744259,18511588,0,0,0,18511588
2019-09-05,10533631,21513440,0,0,0,21513440
2019-09-06,6476139,22759391,0,0,0,22759391
2019-09-09,12212028,30422674,0,0,0,30422674
2019-09-10,17629119,35297792,0,0,0,35297792
2019-09-11,6477428,36327221,0,0,0,36327221
2019-09-12,4816881,29254393,0,0,0,29254393
2019-09-16,5976924,28123340,0,0,0,28123340
2019-09-17,16833740,41432911,0,0,0,41432911
2019-09-18,572876,38580793,0,0,0,38580793
2019-09-19,4687127,41970891,0,0,0,41970891
2019-09-20,2357192,42262094,0,0,0,42262094
2019-09-23,991660,41022559,0,0,0,41022559
2019-09-24,1886895,40542752,0,0,0,40542752
2019-09-25,2481284,39994112,0,0,0,39994112
2019-09-26,5511937,44093367,0,0,0,44093367
2019-09-27,1342029,42730669,0,0,0,42730669
2019-09-30,447036,41293165,0,0,0,41293165
2019-10-08,1726368,42031929,0,0,0,42031929
2019-10-09,5172835,38619881,0,0,0,38619881
2019-10-10,12349589,47583561,0,0,0,47583561
2019-10-11,7083511,41599822,0,0,0,41599822
2019-10-14,5910666,40878816,0,0,0,40878816
2019-10-15,2476838,37867266,0,0,0,37867266
2019-10-16,1242326,36634107,0,0,0,36634107
2019-10-17,899354,36487176,0,0,0,36487176
2019-10-18,1735371,35753079,0,0,0,35753079
2019-10-21,771395,35367837,0,0,0,35367837
2019-10-22,784952,34763952,0,0,0,34763952
2019-10-23,3077076,34895483,0,0,0,34895483
2019-10-24,469670,34672613,0,0,0,34672613
