,Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,2019-01-02,0.997445723994714,1.005108552010572,0.9642401359259959,1.0,0.917610698691286,1955545.1020684866
2019-01-02,2019-01-03,0.9961686164414428,1.0063857204625868,0.9744572399471398,1.0012771684520148,0.9187826341142582,1487787.8816742282
2019-01-02,2019-01-04,0.9910600644308708,1.0166028244837308,0.9885057275268411,1.0038314444573009,0.921126444061459,1232432.5790583836
2019-01-02,2019-01-07,1.0063857204625868,1.0063857204625868,0.9872286199735699,0.9936143404361568,0.9117511433739122,807643.8137443593
2019-01-02,2019-01-08,0.9936143404361568,1.0012771684520148,0.9782886235056971,0.992337171984142,0.9105792079509399,652214.9488837869
2019-01-02,2019-01-09,0.994891447989428,1.015325656031716,0.9782886235056971,0.9782886235056971,0.8976881009944765,1884213.9391767709
2019-01-02,2019-01-10,0.9731800714951251,1.002554276005286,0.9706257954898391,0.9897828959788559,0.9082353980037392,1785742.1629937822
2019-01-02,2019-01-11,0.9846743439682839,0.9885057275268411,0.962962967473981,0.9731800714951251,0.8930004811000749,613727.4644730127
2019-01-02,2019-01-14,0.9833971755162692,0.992337171984142,0.9770115159524259,0.9770115159524259,0.8965162264702479,567601.538097645
2019-01-02,2019-01-15,0.9833971755162692,0.9833971755162692,0.9591315839154239,0.9693486879365679,0.8894847357299019,669985.9579969185
2019-01-02,2019-01-16,0.9731800714951251,0.9731800714951251,0.955300139458123,0.955300139458123,0.8765936287734384,1087083.0246408496
2019-01-02,2019-01-17,0.9565772470113941,0.962962967473981,0.9463601429902501,0.955300139458123,0.8765936287734384,833644.9634229966
2019-01-02,2019-01-18,0.9565772470113941,0.962962967473981,0.9489144189955361,0.9565772470113941,0.877765503297667,549464.8840256506
2019-01-02,2019-01-21,0.9616858599207099,0.9616858599207099,0.9476373114422649,0.9476373114422649,0.8695621989318361,425015.71295352816
2019-01-02,2019-01-22,0.950191587447551,0.9514686950008221,0.9348659314158348,0.9374202074211209,0.8601868373455456,386589.6589392657
2019-01-02,2019-01-23,0.9374202074211209,0.9450830354369789,0.9310344869585341,0.9310344869585341,0.854327221129428,320012.77451022185
2019-01-02,2019-01-24,0.9335887629638201,0.9386973149743921,0.923371658942676,0.9310344869585341,0.854327221129428,312726.69525659684
2019-01-02,2019-01-25,0.9323116554105488,0.962962967473981,0.9323116554105488,0.957854415463409,0.8789374387206392,727859.5217792176
2019-01-02,2019-01-28,0.957854415463409,0.9680715194845531,0.925925934947962,0.9284802109532481,0.8519833502834836,531297.3231845171
2019-01-02,2019-01-29,0.9323116554105488,0.9425287594316929,0.901660282448373,0.9272031033999769,0.8508114757592551,540723.3769162095
2019-01-02,2019-01-30,0.9220944904906612,0.9361430389691061,0.92081738293739,0.92081738293739,0.8449518595431377,224937.4223705445
2019-01-02,2019-01-31,0.9323116554105488,0.9323116554105488,0.9118773864695171,0.9169859384800891,0.841436053274221,457726.6966694477
2019-01-02,2019-02-01,0.9169859384800891,0.9425287594316929,0.915708830926818,0.9335887629638201,0.8566710310766289,480529.7620257358
2019-01-02,2019-02-11,0.943805866984964,0.9463601429902501,0.9335887629638201,0.943805866984964,0.8660463926629194,344137.2958180833
2019-01-02,2019-02-12,0.9450830354369789,0.9591315839154239,0.9412515909796781,0.9565772470113941,0.877765503297667,470320.82195180474
2019-01-02,2019-02-13,0.955300139458123,0.9833971755162692,0.952745863452837,0.9770115159524259,0.8965162264702479,632978.2948010742
2019-01-02,2019-02-14,0.9808428995109831,0.9808428995109831,0.9616858599207099,0.9706257954898391,0.8906566102541305,531282.5083695579
2019-01-02,2019-02-15,0.9706257954898391,0.9719029639418538,0.9642401359259959,0.9680715194845531,0.888312739408186,363359.13508583675
2019-01-02,2019-02-18,0.9706257954898391,0.9987228924467288,0.9693486879365679,0.9987228924467288,0.9164388241670575,897832.0649424202
2019-01-02,2019-02-19,1.0012771684520148,1.0166028244837308,0.9846743439682839,0.9885057275268411,0.9070634016820233,839975.6148256774
2019-01-04,2019-01-04,0.8995598138507095,1.0,0.8963585363621634,1.0,0.9565180224603089,1309146.0704137557
2019-01-04,2019-01-07,0.8995598138507095,1.00680272420372,0.9783913960334323,0.9955982148315706,0.9523076590771897,1152478.882104101
2019-01-04,2019-01-08,0.989595829081106,0.9915966752142447,0.9743897800916306,0.9831932741040136,0.9404421797445984,617229.457433878
2019-01-04,2019-01-09,0.9903961675343614,1.0012005076798833,0.968787487243318,0.9871948900458153,0.9442697758815725,747051.6675064649
2019-01-04,2019-01-10,0.9827931048773859,0.9851941202371524,0.9603841624575626,0.9775910575801767,0.9350835909475202,492911.84925244376
2019-01-04,2019-01-11,0.9775910575801767,1.0012005076798833,0.975990380673666,0.9935974450229075,0.9503938991709405,521526.61542088713
2019-01-04,2019-01-14,0.9939976142495354,0.9991996615467443,0.9743897800916306,0.9811925042953507,0.9385284198383492,325774.07261159533
2019-01-04,2019-01-15,0.9807923350687231,1.0024009390352906,0.9775910575801767,1.0,0.9565180224603089,407247.342665527
2019-01-04,2019-01-16,0.9959983840581985,1.0336134517919726,0.9935974450229075,1.0004001692266278,0.9569009423554053,523313.25009111234
2019-01-04,2019-01-17,1.0004001692266278,1.0012005076798833,0.9815926735219784,0.9835934433306412,0.9408249469907435,284624.01221069496
2019-01-04,2019-01-18,0.9827931048773859,1.0092036632390107,0.9799919966154674,1.005602216523837,0.9618767639063386,450121.13257401163
2019-01-04,2019-01-21,1.0044017851684295,1.022809111646451,0.9915966752142447,1.0176070643492419,0.9733596286417365,474061.22883169283
2019-01-04,2019-01-22,1.0204081726111602,1.0224089424198233,0.9599839932309349,0.9651861168526198,0.9232179589659775,653065.7922959143
2019-01-04,2019-01-23,0.9651861168526198,1.0036014467151737,0.9639856091727366,0.9943977834761631,0.9511595099877064,612693.0028104961
2019-01-04,2019-01-24,0.9991996615467443,1.0132052791808124,0.9847939510105245,1.0024009390352906,0.9588147022616547,374035.4175914331
2019-01-04,2019-01-25,0.9983993994179649,1.0024009390352906,0.9847939510105245,0.9939976142495354,0.9507767427415614,352295.6414819557
2019-01-04,2019-01-28,1.0,1.017206895122614,0.9931972757962799,1.001600676906511,0.9580491677693646,391603.8051072828
2019-01-04,2019-01-29,0.9955982148315706,1.0004001692266278,0.9743897800916306,0.9871948900458153,0.9442697758815725,293246.98147734726
2019-01-04,2019-01-30,0.9879952284990707,1.010404170918894,0.9807923350687231,0.9919968444408724,0.9488629828353125,352701.76393465494
2019-01-04,2019-01-31,0.9903961675343614,0.9991996615467443,0.9627851014928533,0.9735894416383749,0.9312559184860705,446936.3386272753
2019-01-04,2019-02-01,0.9755902114470381,0.9963985532848262,0.9743897800916306,0.9939976142495354,0.9507767427415614,303833.13603608985
2019-01-04,2019-02-11,0.9963985532848262,1.0512205161412147,0.9959983840581985,1.0320128512099376,0.9871390205295285,754030.8992630643
2019-01-04,2019-02-12,1.034813959471856,1.0636254568687715,1.0324129441120895,1.0504201776879591,1.004745932229819,659989.8019631724
2019-01-04,2019-02-13,1.052420947496622,1.0720288579790027,1.0428171150309835,1.0616246870601087,1.0154631861484509,603032.8986804032
2019-01-04,2019-02-14,1.064425795322027,1.064425795322027,1.0444177919374946,1.0500200084613314,1.0043631649836737,492940.4606972836
2019-01-04,2019-02-15,1.057623071118307,1.0732292893344102,1.0424169458043557,1.0432172842576113,0.9978561981236849,378086.2379566656
2019-01-04,2019-02-18,1.0444177919374946,1.0880352454217335,1.033213282565345,1.0776310745028395,1.0307736470208229,736156.2292314041
2019-01-04,2019-02-19,1.0724289508811546,1.0948379696254535,1.056422563438424,1.0720288579790027,1.025414981899269,578379.6371500838
2019-01-04,2019-02-20,1.0664265651306901,1.0708283502991196,1.040416175995693,1.0496198392347036,1.0039803977375288,520395.76306959335
2019-01-04,2019-02-21,1.0476190694260408,1.0772309052762117,1.040416175995693,1.0556222249851683,1.0097218301052278,614077.9968207803
2019-01-07,2019-01-07,0.8553092397579604,1.0,0.8471412470722086,1.0,0.9815198609082095,8231192.241769022
2019-01-07,2019-01-08,1.0198366490487294,1.0303384175192982,0.9824971267360879,1.010501768470569,0.9918275560920762,5352818.743704859
2019-01-07,2019-01-09,1.0198366490487294,1.0268378651226266,0.9953325597109198,1.0023337757848172,0.9838104598379577,3260493.698369161
2019-01-07,2019-01-10,1.0140023208672406,1.0525088423528448,0.9766627985545991,0.9848307912403509,0.9666309678648467,3966973.5368289673
2019-01-07,2019-01-11,0.9813302388436793,1.0,0.9684948058688474,0.9813302388436793,0.9631951807507787,2381605.2189974603
2019-01-07,2019-01-14,0.9848307912403509,1.0,0.9673279179764388,0.9766627985545991,0.9586139828912824,1499933.4256409982
2019-01-07,2019-01-15,0.9743291340503362,1.0326721933041154,0.969661693761256,1.0221704248335466,1.0032806620213712,3378642.3606860936
2019-01-07,2019-01-16,1.0245040893378095,1.0245040893378095,0.9836640146284965,1.0,0.9815198609082095,2087103.224846366
2019-01-07,2019-01-17,0.9941657830990656,1.0186697611563207,0.9813302388436793,0.9964994476033284,0.9780839625135873,1819099.131288798
2019-01-07,2019-01-18,0.997666335495737,1.0,0.969661693761256,0.9848307912403509,0.9666309678648467,1550879.7518425835
2019-01-07,2019-01-21,0.9918320073142483,1.008168103966306,0.9766627985545991,0.9848307912403509,0.9666309678648467,1346215.6838777624
2019-01-07,2019-01-22,0.9848307912403509,0.9964994476033284,0.9743291340503362,0.9836640146284965,0.9654857796805268,949049.8587662815
