日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2019-08-19,7207946,7379664,171718,0,0,0
2019-08-20,5533961,3486796,5160781,0,0,0
2019-08-21,6331615,2596399,1798745,0,0,0
2019-08-22,8818956,3529285,1041944,0,0,0
2019-08-23,10500774,2453083,771265,0,0,0
2019-08-26,12335426,3964872,2130220,0,0,0
2019-08-27,7976093,3998513,8357846,0,0,0
2019-08-28,8062028,2988079,2902144,0,0,0
2019-08-29,8141077,1750220,1671171,0,0,0
2019-08-30,7931411,1092997,1302663,0,0,0
2019-09-02,8899012,3850750,2883149,0,0,0
2019-09-03,11420715,4769330,2247627,0,0,0
2019-09-04,14424957,5245154,2240912,0,0,0
2019-09-05,14184164,5669296,5910089,0,0,0
2019-09-06,14260423,1770702,1694443,0,0,0
2019-09-09,13666000,1378415,1972838,0,0,0
2019-09-10,19373365,9279403,3572038,0,0,0
2019-09-11,15826025,3215061,6762401,0,0,0
2019-09-12,20750225,6143198,1218998,0,0,0
2019-09-16,17405978,3482824,6827071,0,0,0
2019-09-17,18038738,3928808,3296048,0,0,0
2019-09-18,13729442,815947,5125243,0,0,0
2019-09-19,19189501,6460749,1000690,0,0,0
2019-09-20,21028294,5023984,3185191,0,0,0
2019-09-23,21002222,2806474,2832546,0,0,0
2019-09-24,19285033,1137852,2855041,0,0,0
2019-09-25,19712286,2066225,1638972,0,0,0
2019-09-26,21225272,2663810,1150824,0,0,0
2019-09-27,20065651,639588,1799209,0,0,0
2019-09-30,18940772,692504,1817383,0,0,0
2019-10-08,19271532,1564202,1233442,0,0,0
2019-10-09,20823380,3028876,1477028,0,0,0
2019-10-10,20917751,1352652,1258281,0,0,0
2019-10-11,19973907,657992,1601836,0,0,0
2019-10-14,20409416,2454331,2018822,2900,2900,0
2019-10-15,18758889,396499,2047026,4000,1100,0
2019-10-16,18568798,440823,630914,4300,300,0
2019-10-17,18733139,401516,237175,6100,1800,0
2019-10-18,18674344,510448,569243,6100,0,0
2019-10-21,19497263,1064070,241151,6100,0,0
2019-10-22,18864227,295989,929025,6100,0,0
2019-10-23,18898583,157962,123606,0,0,6100
2019-10-24,19108754,351700,141529,0,0,0
2019-10-25,18665058,494497,938193,0,0,0
2019-10-28,18352903,143737,455892,0,0,0
2019-10-29,17977474,294838,670267,0,0,0
2019-10-30,17830099,260080,407455,200,200,0
2019-10-31,18149624,819286,499761,600,400,0
2019-11-01,18711640,998592,436576,600,0,0
2019-11-04,20009449,2510969,1213160,600,0,0
2019-11-05,20413046,2049384,1645787,600,0,0
2019-11-06,24375500,5775359,1812905,600,0,0
2019-11-07,27019059,3225875,582316,2600,2000,0
2019-11-08,27793456,3384283,2609886,19000,16400,0
2019-11-11,27346699,2118666,2565423,25600,6600,0
2019-11-12,26710558,465813,1101954,23000,0,2600
2019-11-13,24463448,284181,2531291,23000,0,0
2019-11-14,25929914,2098446,631980,26600,3600,0
2019-11-15,25580695,870938,1220157,26600,0,0
2019-11-18,25387823,2769106,2961978,28900,2300,0
2019-11-19,26103063,2200413,1485173,28900,0,0
2019-11-20,29918705,6595554,2779912,28900,0,0
2019-11-21,29579017,1530281,1869969,28900,0,0
2019-11-22,34398958,14954879,10134938,26600,0,2300
2019-11-25,46125752,25286464,13559670,32300,5700,0
2019-11-26,55049190,29431344,20507906,184400,155900,3800
2019-11-27,61824157,25716224,18941257,84400,0,100000
2019-11-28,72924900,26888485,15787742,84400,0,0
2019-11-29,70056541,11407614,14275973,171900,90000,2500
2019-12-02,70472109,19372968,18957400,141900,30000,60000
2019-12-03,65934177,8781838,13319770,128600,16700,30000
2019-12-04,63588155,6892670,9238692,148600,20000,0
2019-12-05,60573378,8269244,11284021,128600,0,20000
2019-12-06,58677599,5361046,7256825,125900,0,2700
2019-12-09,67978763,26288123,16986959,428300,302400,0
2019-12-10,70980411,14166189,11164541,278100,49800,200000
2019-12-11,74805746,19861673,16036338,438100,170000,10000
2019-12-12,70119593,10574055,15260208,297100,29000,170000
2019-12-13,73125706,19975013,16968900,352200,147300,92200
2019-12-16,71624636,6717073,8218143,281200,5300,76300
2019-12-17,76096325,14659050,10187361,528800,303500,55900
2019-12-18,65129145,7560560,18527740,277100,0,251700
2019-12-19,61843643,5538495,8823997,304100,27000,0
2019-12-20,57395701,5172623,9620565,304100,0,0
2019-12-23,55214190,3164958,5346469,315900,54600,42800
2019-12-24,54820454,4639341,5033077,315900,0,0
2019-12-25,58407626,6478805,2891633,323600,7700,0
2019-12-26,56521156,6791733,8678203,439600,210000,94000
2019-12-27,53566644,4621946,7576458,295500,91800,235900
2019-12-30,59775295,11679188,5580477,401000,115400,9900
2019-12-31,61061174,15023659,13737780,449000,155000,107000
2020-01-02,61443892,11449094,11066376,328000,23600,144600
2020-01-03,56709205,2917298,7651985,308000,0,20000
2020-01-06,57049371,7181545,6841379,370700,92700,30000
2020-01-07,58731008,16095462,14413825,447100,251000,174600
2020-01-08,57559798,7213308,8384518,218000,41900,271000
2020-01-09,59541060,4796044,2814782,208000,0,10000
2020-01-10,56416677,1636179,4760562,208000,0,0
2020-01-13,56277350,2735403,2874730,196000,0,12000
2020-01-14,50811410,1827092,7293032,155000,0,41000
2020-01-15,50492958,2972606,3291058,154500,0,500
2020-01-16,50471046,1612390,1634302,61800,0,92700
2020-01-17,48288186,2376290,4559150,59200,1000,3600
2020-01-20,49255210,3288159,2321135,41500,1300,19000
2020-01-21,53096393,5591358,1750175,41500,0,0
2020-01-22,50527453,1791483,4360423,29600,0,11900
2020-01-23,47082648,2203160,5647965,29600,0,0
2020-02-03,44978390,1576003,3680261,29600,0,0
2020-02-04,43460706,1717893,3235577,29600,0,0
2020-02-05,42676827,792513,1576392,29600,0,0
2020-02-06,44979358,4285753,1983222,29600,0,0
2020-02-07,45218722,1389918,1150554,42800,13200,0
2020-02-10,45666480,5694369,5246611,62800,20000,0
2020-02-11,41138554,4817345,9345271,102800,40000,0
2020-02-12,41053422,4081663,4166795,130800,68000,40000
2020-02-13,40169467,1909873,2793828,130800,0,0
2020-02-14,40039839,1021036,1150664,170800,40000,0
2020-02-17,37050701,1605921,4595059,134500,3700,40000
2020-02-18,34599303,1193863,3645261,142200,11400,3700
2020-02-19,36199202,2389795,789896,127000,40800,56000
2020-02-20,35636841,3729699,4292060,151600,56000,31400
2020-02-21,36449482,4758620,3945979,64600,1000,88000
2020-02-24,40117893,7282455,3614044,44600,0,20000
2020-02-25,39030086,3530586,4618393,44600,0,0
2020-02-26,42246111,9891065,8021076,135600,91000,0
2020-02-27,40057568,5504375,7692918,90600,0,45000
