day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-12-13,9.22,9.68,9.21,9.66,87058639,9.44,9.25,0.7550942578570927,0,0.0,15463732.502406716,10812865.899209935,True,10.14,0.09978308026030369
2018-02-22,8.32,8.39,8.24,8.35,42421388,8.23,8.21,0.5655846304034706,0,0.0,19733064.892295398,19949391.50508759,True,8.82,0.060096153846153744
2018-02-26,8.53,8.8,8.39,8.69,81585671,8.33,8.48,0.6908652638821362,0,0.0,19896391.680424288,19826247.65718118,True,9.05,0.06096131301289587
2018-03-21,8.5,8.81,8.5,8.58,96095302,8.45,8.48,1.4765411507479866,0,2.0,22958667.07722631,15079884.865164861,True,8.7,0.0235294117647058
2018-07-20,5.98,6.17,5.89,6.14,57602851,6.06,5.98,1.1929352908626698,0,1.0,14110833.836863793,5781235.76373767,True,6.4,0.07023411371237454
2018-08-27,5.21,5.58,5.21,5.4,63271107,5.23,5.23,1.38438037719808,0,0.0,17338892.10375937,5121867.515343269,True,5.45,0.04606525911708248
2019-01-24,6.08,6.28,6.05,6.17,100836067,6.09,6.06,1.6574030351340618,0,0.0,24444799.146586366,19044604.662799485,True,6.21,0.021381578947368363
2019-02-13,5.91,6.2,5.87,6.13,111123474,5.91,5.92,1.0728999248746502,0,0.0,25325786.647896238,13029157.731743924,True,8.12,0.3739424703891707
2019-03-29,7.37,7.87,7.37,7.86,173335226,7.36,7.32,1.4281551319233796,0,2.0,42392872.80736646,32602524.775068287,True,8.34,0.13161465400271366
2019-04-25,7.69,8.05,7.62,7.69,168393543,7.59,7.65,2.8935255424491366,0,0.0,50132496.04103964,16270214.942719601,True,7.88,0.024707412223667014
2019-05-27,6.26,6.53,6.16,6.47,77063403,6.27,6.32,1.430769898013739,0,0.0,18073672.685020614,10195456.366381874,True,6.51,0.039936102236421744
2019-06-11,5.89,6.28,5.87,6.25,89664248,6.01,5.9,0.91687882776377,0,2.0,20543363.56326573,8141717.121106768,True,6.77,0.1494057724957556
2019-07-30,6.08,6.18,6.08,6.11,37687941,6.1,6.06,0.673965373806807,0,2.0,7581848.433784073,7747984.912532978,True,6.12,0.006578947368421018
2019-08-06,5.63,5.8,5.46,5.7,58205148,5.83,5.8,1.0454051735107472,1,3.0,14211943.903364029,7008501.534512599,True,6.8,0.20781527531083488
2019-08-19,5.85,6.23,5.76,6.23,117911403,5.62,5.66,3.332981375420606,0,1.0,42295687.22330558,6207678.786438665,True,7.11,0.2153846153846155
2019-10-28,6.91,7.19,6.8,7.02,273380203,6.36,6.55,1.759502379460871,0,0.0,90397784.37592162,18003098.68947881,True,7.6,0.09985528219971052
2019-12-05,7.49,7.97,7.45,7.73,264694206,7.35,7.43,1.546157531877277,0,0.0,68360079.72883591,28192054.370044403,True,9.1,0.2149532710280373
2020-02-17,7.33,7.48,7.2,7.42,167638751,7.05,7.16,0.6790815964214583,0,0.0,32536689.51518498,12288213.47143733,True,8.8,0.20054570259208737
2020-04-07,7.01,7.15,6.97,7.1,81222824,6.98,6.89,0.6831506357081607,0,1.0,16382810.778834185,7965198.256037244,True,7.35,0.04850213980028539
2020-11-09,10.44,10.89,10.29,10.74,195147604,10.33,10.33,0.5856544571534898,0,0.0,43845337.22388503,17795226.191143606,True,10.82,0.03639846743295028
2020-12-31,9.56,10.07,9.55,9.95,162182024,9.33,9.5,1.1607599459632896,0,0.0,41983998.36379608,24342292.244003396,True,10.06,0.05230125523012541
2021-01-12,9.05,9.07,8.33,8.81,335684035,9.56,9.25,3.3079492026411437,1,3.0,113818605.8609342,22864359.037668318,True,8.6,-0.04972375690607744
2021-01-21,7.89,8.16,7.87,7.97,117680286,7.98,7.89,0.5895242233826117,0,0.0,17273633.684235692,17149140.532644738,True,8.48,0.07477820025348558
2021-02-18,7.95,8.18,7.88,8.0,97205302,7.79,7.81,0.7652895840465461,0,0.0,20946461.610338684,15807753.489736028,True,8.32,0.046540880503144644
2021-03-05,7.97,8.39,7.96,8.3,159697077,8.01,7.99,1.7212483011908892,0,0.0,45466076.62485672,12444732.01265391,True,8.41,0.05520702634880803
2021-04-07,7.73,7.85,7.69,7.78,45019868,7.79,7.74,0.5262004328767318,0,0.0,6922850.933311267,6711810.607717725,True,8.08,0.04527813712807238
2021-05-25,6.76,7.2,6.75,7.15,201202439,6.76,6.79,1.9906517402847843,0,0.0,62311230.11333074,13747991.856044358,True,7.36,0.08875739644970415
2021-06-24,7.03,7.26,7.0,7.2,100777485,6.97,7.01,1.2723404908734213,0,0.0,25428112.744345833,10002624.08520664,True,7.44,0.05832147937411092
2021-07-12,6.6,6.71,6.57,6.63,60831694,6.48,6.52,0.6296643590354669,0,1.0,9840235.654042492,9812585.395280221,True,6.77,0.025757575757575646
2021-07-21,6.42,6.55,6.42,6.45,40820808,6.36,6.42,0.5703874340715778,0,1.0,7455998.407900513,7452546.397086398,True,6.77,0.05451713395638613
2021-09-29,7.16,7.36,7.12,7.29,108329527,7.18,7.22,0.5293888247283813,0,2.0,14265632.84591277,20592339.332945604,True,7.37,0.029329608938547524
