day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2018-01-08,13.34,13.43,13.25,13.35,3262500,13.4,13.36,-0.06839268397709664,1,0.0,1197959.998558508,449126.2566566362,False,13.58,0.01799100449775115,0,30,0,5,-5,-0.0007485029940119681,0,27,0,2,-2
2018-01-09,13.37,13.37,13.18,13.22,2611138,13.34,13.35,-0.19965118773946355,0,1.0,1197036.7751369632,449126.2566566362,False,13.58,0.015706806282722585,0,31,0,6,-6,-0.009737827715355696,0,28,0,3,-3
2018-08-21,11.3,11.35,11.13,11.26,941500,11.19,11.17,-0.21306241171504747,0,1.0,253659.6323130623,360703.7283853356,False,11.63,0.02920353982300883,0,117,0,5,-5,0.008057296329453845,105,0,2,0,2
2018-08-22,11.22,11.38,11.21,11.28,928968,11.3,11.26,-0.013310674455655813,0,0.0,238695.98627123525,360703.7283853356,True,11.63,0.036541889483066026,0,118,0,6,-6,0.001776198934280604,106,0,3,0,3
2018-09-14,11.18,11.37,11.18,11.22,1165121,11.08,11.18,-0.029386944485865873,0,0.0,294304.8726445056,236177.6372611244,False,11.42,0.02146690518783534,0,128,0,5,-5,0.003577817531305927,116,0,4,0,4
2019-03-13,16.5,17.68,15.6,15.91,113100397,14.89,16.9,0.005350418814091817,0,0.0,48649295.19960604,1321222.6872158325,False,17.2,0.042424242424242475,157,0,5,0,5,-0.05857988165680461,0,160,0,1,-1
2019-06-04,11.6,11.75,11.38,11.47,9383491,11.96,11.63,-0.2930546764928156,1,2.0,2432086.881607803,2353419.591526228,False,11.72,0.010344827586207028,0,218,0,5,-5,-0.013757523645743786,0,188,0,4,-4
2019-06-05,11.68,11.72,11.36,11.36,8822113,11.6,11.47,-0.05982613507062562,0,2.0,2495679.912303132,2353419.591526228,False,11.4,-0.023972602739726012,0,219,0,6,-6,-0.00959023539668713,0,189,0,5,-5
2019-06-17,10.38,10.53,10.22,10.32,7593795,10.55,10.35,-0.4116002340955178,1,0.0,5945388.819988593,2489320.609233599,False,11.17,0.07610789980732169,0,224,0,5,-5,-0.0028985507246376274,0,193,0,2,-2
2019-06-18,10.28,10.36,10.11,10.2,7369554,10.38,10.32,-0.029529504022692166,1,1.0,4406667.925849798,2489320.609233599,False,11.17,0.08657587548638146,0,225,0,6,-6,-0.011627906976744318,0,194,0,3,-3
2020-05-19,9.09,9.13,9.03,9.1,5823320,9.11,8.99,-0.25237009280089806,0,2.0,2428401.285080204,1594087.1426088659,False,9.27,0.01980198019801982,0,342,0,5,-5,0.012235817575083408,312,0,1,0,1
2020-07-07,9.85,10.08,9.77,9.8,22853227,9.45,9.8,0.052198722649976714,0,0.0,6989807.456582762,667709.5540378601,False,10.37,0.0527918781725889,307,0,5,0,5,0.0,0,0,0,0,0
2021-09-09,14.15,14.34,13.83,14.07,25806845,14.35,14.24,-0.007139810650995004,1,2.0,4759147.339491707,6909086.795678596,False,14.43,0.01978798586572439,0,510,0,5,-5,-0.011938202247190999,0,449,0,2,-2
2021-10-21,12.84,13.3,12.71,13.21,32362192,12.38,12.81,0.5812370494903445,0,0.0,7745741.0111791855,3864090.354277873,False,13.65,0.06308411214953269,456,0,5,0,5,0.031225604996096834,494,0,7,0,7
2021-10-22,13.3,13.65,13.09,13.13,32495347,12.84,13.21,0.0041145235155888304,0,0.0,8273402.758107938,3864090.354277873,False,14.08,0.05864661654135328,457,0,6,0,6,-0.006056018168054456,0,459,0,1,-1
2022-03-22,12.0,12.03,11.8,11.87,9532009,11.8,11.9,-0.034762980461158444,0,0.0,3586334.9379876386,1654983.0663782135,False,12.17,0.01416666666666666,0,579,0,5,-5,-0.0025210084033614466,0,508,0,1,-1
2022-05-06,8.15,8.22,8.05,8.09,11370833,8.37,8.38,-0.036406097026373874,1,0.0,6932826.816912087,1133213.6586087195,False,9.36,0.14846625766871147,0,592,0,5,-5,-0.03460620525059677,0,526,0,1,-1
2022-05-09,8.14,8.24,8.09,8.17,7309165,8.15,8.09,-0.3572005674518305,0,1.0,3291776.8537389804,1133213.6586087195,False,9.39,0.15356265356265353,0,593,0,6,-6,0.009888751545117369,555,0,1,0,1
2022-06-02,9.35,9.64,9.29,9.59,18419789,9.25,9.35,0.5073074973613634,0,0.0,3248048.959561751,2034303.3645404165,True,10.32,0.1037433155080214,526,0,5,0,5,0.025668449197860932,569,0,4,0,4
2022-06-06,9.64,9.87,9.6,9.81,20793153,9.35,9.59,0.12884859864572817,0,0.0,4483361.55820002,2034303.3645404165,False,11.07,0.14834024896265552,527,0,6,0,6,0.02294056308654846,570,0,5,0,5
