day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-27,37.41,37.54,36.18,36.38,3953141,37.7,37.41,1,3.0,0.2691753255175726,37.37,0.027212754260582672
2018-07-23,48.5,48.69,46.0,47.63,7309227,49.91,49.95,1,3.0,1.699747799897613,50.32,0.056477010287633744
2018-09-03,40.7,40.75,39.6,39.95,3622329,40.93,40.85,1,3.0,1.2691121824345828,40.73,0.019524405506883502
2018-11-27,36.81,36.99,35.66,35.9,2887865,37.23,36.94,1,3.0,0.26582020480245183,37.71,0.05041782729805022
2019-06-05,31.43,31.78,29.33,29.72,11229816,32.43,31.5,1,3.0,1.2895386147310064,29.87,0.005047106325706707
2019-07-22,31.28,31.51,30.21,30.31,6205904,31.63,31.52,1,3.0,0.43267335304078425,32.4,0.06895414054767413
2019-08-01,30.2,30.2,28.93,29.08,9652077,30.41,30.15,1,3.0,1.5627096854360025,28.84,-0.008253094910591452
2019-11-13,23.62,23.65,22.88,22.98,6062963,24.0,23.55,1,3.0,0.39949162804364735,23.25,0.011749347258485532
2019-12-03,22.25,22.25,21.35,21.66,6927961,22.44,22.32,1,3.0,0.7876588401104598,22.84,0.05447830101569706
2020-02-28,24.19,24.35,23.19,23.2,9706966,24.58,24.47,1,3.0,1.0851881949622348,24.37,0.05043103448275876
2020-03-19,20.7,20.9,19.6,20.3,11075637,21.36,20.7,1,3.0,0.3662176684526597,21.49,0.0586206896551722
2020-09-24,22.9,22.9,22.02,22.1,7566852,23.04,22.9,1,3.0,1.0687990997390098,22.26,0.007239819004524861
2020-10-26,22.53,22.53,21.95,22.17,3754390,22.84,22.62,1,3.0,0.59717575148587,22.44,0.012178619756427533
2020-12-09,21.85,21.91,21.6,21.62,2845567,21.92,21.84,1,3.0,0.564275332362888,21.91,0.013413506012950993
2020-12-21,20.86,20.88,20.49,20.54,4822396,21.12,20.86,1,3.0,0.8346200361948191,21.33,0.038461538461538325
2021-05-10,18.85,18.86,18.16,18.22,6394010,19.01,18.85,1,3.0,0.9888680795259821,19.3,0.05927552140504955
2021-06-15,18.0,18.0,17.61,17.78,4258467,18.09,18.01,1,3.0,0.33095144779010655,17.93,0.008436445444319318
2021-07-07,17.3,17.3,16.86,17.11,7632309,17.85,17.62,1,3.0,0.37239063935134875,17.26,0.008766803039158555
2021-07-26,16.13,16.17,15.61,15.62,4693413,16.25,16.13,1,3.0,0.728892732990434,15.78,0.010243277848911658
2022-03-08,24.0,24.32,22.03,22.33,15729853,24.51,23.98,1,3.0,0.3297933559589121,25.53,0.143304970891178
