day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2018-01-04,11.8,12.13,11.8,11.89,2030561,11.63,11.69,2.2582396246518015,0,0.0,672713.1429801254,176885.51081882472,True,11.99,0.01610169491525415
2018-01-25,11.49,11.49,11.35,11.36,882000,11.43,11.48,0.8279035065904004,0,0.0,175865.81270957072,50897.94281672642,True,11.43,-0.005221932114882533
2018-03-01,10.16,10.53,10.16,10.49,1105740,10.3,10.23,1.5187699316628702,0,0.0,311111.03780354315,49225.06265675105,True,10.72,0.0551181102362206
2018-08-29,8.59,8.7,8.4,8.64,1250443,8.69,8.56,0.8423818714915059,0,1.0,220706.6973535198,245757.3420570435,True,9.38,0.09196740395809089
2018-08-30,8.56,9.16,8.52,9.1,4896192,8.59,8.64,2.915565923436734,0,1.0,1777566.872164589,245757.3420570435,True,9.38,0.09579439252336441
2018-10-31,8.17,8.43,8.17,8.37,2441040,8.28,8.27,0.5784072767198118,0,0.0,435829.858247702,332197.9827199903,True,9.18,0.12362301101591178
2018-12-03,8.59,8.96,8.59,8.93,4545507,8.42,8.4,1.685746040074306,0,1.0,1178520.4942596504,369913.6890458963,True,9.15,0.06519208381839348
2018-12-24,8.46,9.05,8.43,8.87,4185314,8.63,8.43,0.9183482083926136,0,0.0,953909.5358623954,302766.0359240388,True,9.78,0.15602836879432602
2019-04-10,12.29,12.94,12.08,12.59,13884459,11.89,12.12,1.1144662999418404,0,0.0,3682434.5114583774,1366362.6822125728,True,15.0,0.2205044751830758
2019-05-17,11.19,11.24,10.35,10.49,8420315,11.25,11.21,0.7902829965834939,1,0.0,1540129.3106894172,1538319.9845928664,True,11.7,0.04557640750670244
2019-05-27,10.99,11.45,10.99,11.45,5884351,10.88,10.91,0.5277659573087063,0,1.0,1372851.531092039,1531274.07023929,True,11.7,0.06460418562329373
2019-05-31,8.53,9.03,8.53,8.7,9609996,8.67,8.52,0.5103459526640721,0,2.0,1663511.5535265028,1240208.9505483685,True,8.8,0.03165298944900363
2019-07-01,8.85,9.0,8.71,9.0,11216805,8.72,8.67,2.4861604761922522,0,2.0,3331870.5137525457,927137.4881787235,True,9.05,0.02259887005649719
2019-09-04,11.18,11.89,11.17,11.72,19742566,11.01,11.06,1.602603055749634,0,1.0,4573108.880163706,2567213.4083487443,True,12.76,0.1413237924865831
2019-09-26,11.74,12.17,11.55,11.55,15171886,11.7,11.74,0.8083488609116354,0,1.0,2820064.1198588447,2187059.284356097,True,12.66,0.0783645655877343
2019-10-16,11.8,11.91,10.75,10.95,28161628,12.3,11.8,1.4375783608873691,1,0.0,7046304.176931318,1460221.1569966692,True,11.57,-0.019491525423728895
2019-10-28,11.11,11.16,10.76,11.09,13754520,11.19,11.23,0.9439880125742466,1,0.0,3123931.389367435,1218200.5814121794,True,11.57,0.0414041404140415
2020-04-02,12.18,13.05,12.11,12.97,26098021,12.03,12.31,1.015044567904237,0,0.0,5983405.034151132,2156473.202546631,True,13.84,0.13628899835796382
2020-09-11,20.55,22.09,20.55,21.86,21086702,21.39,20.7,0.9153880125735958,0,3.0,4146708.837439906,3124498.743696734,True,24.66,0.19999999999999996
2021-02-02,27.05,27.25,25.48,26.16,19482076,26.3,27.15,0.5080904144747629,0,2.0,3514758.2707597325,3510400.5820856835,True,26.56,-0.0181146025878004
2021-03-08,22.7,22.96,21.85,21.86,11126923,22.1,22.49,0.7824711722099815,0,1.0,1952228.7764564343,1406569.7118323713,True,23.33,0.027753303964757725
2021-03-18,21.73,22.5,21.73,22.46,11003316,21.5,21.71,0.6395794405056727,0,0.0,1580350.4927276063,1132733.6358737384,True,23.84,0.09710078232857788
2021-04-09,22.8,23.47,22.56,22.77,15687654,22.75,22.19,0.778265126270604,0,3.0,3955971.836477174,1123941.62057212,True,23.09,0.012719298245613908
2021-05-28,19.73,20.29,19.66,20.08,9012947,19.95,19.74,0.6589850037034255,0,0.0,1422141.8627001233,1285874.1824311346,True,22.13,0.12164216928535221
2021-12-07,51.0,51.3,47.74,49.34,32531835,52.91,50.95,0.5074189744290736,1,3.0,5679589.8736002995,3637353.643025294,True,53.59,0.05078431372549019
2022-04-21,43.26,45.0,42.84,42.87,8100790,45.34,45.4,0.8488707012242438,1,1.0,1826504.8465047537,1822397.7257945398,True,49.31,0.1398520573277855
