day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2018-01-11,8.25,8.34,8.08,8.27,16032936,8.42,8.26,-0.15667444894848725,0,1.0,9261749.330896739,1797367.2834050565,False,8.4,0.0181818181818183,0,33,0,5,-5,0.001210653753026536,31,0,1,0,1
2018-01-12,8.22,8.4,8.16,8.22,15636580,8.25,8.27,-0.02472136107822054,1,1.0,2800811.4814096624,1797367.2834050565,False,8.34,0.014598540145985384,0,34,0,6,-6,-0.006045949214026458,0,32,0,1,-1
2018-01-15,8.22,8.28,8.02,8.06,13151000,8.22,8.22,-0.1589593120746352,0,2.0,3097721.299447868,1797367.2834050565,False,8.34,0.014598540145985384,0,35,0,7,-7,-0.019464720194647178,0,33,0,2,-2
2018-01-16,8.07,8.13,8.0,8.13,10597516,8.22,8.06,-0.19416652726028438,0,1.0,3174130.3661644706,1797367.2834050565,False,8.34,0.03345724907063197,0,36,0,8,-8,0.008684863523573227,32,0,1,0,1
2018-04-10,6.64,6.79,6.64,6.75,8289689,6.7,6.69,-0.18684030680714747,0,2.0,4182531.031167942,4075697.009593009,False,7.03,0.05873493975903621,0,67,0,5,-5,0.008968609865470878,62,0,1,0,1
2018-04-11,6.77,6.83,6.73,6.75,7890076,6.64,6.75,-0.048206030407172085,0,1.0,2168158.609694496,3038035.1123483065,False,7.03,0.03840472673559825,0,68,0,6,-6,0.0,0,0,0,0,0
2018-04-12,6.73,6.8,6.66,6.67,6761482,6.77,6.75,-0.14303968681670498,1,1.0,1639432.5320676565,2334186.267213466,True,7.03,0.04457652303120363,0,69,0,7,-7,-0.011851851851851891,0,57,0,1,-1
2018-04-13,6.67,6.77,6.66,6.68,4712173,6.73,6.67,-0.303085773207708,0,1.0,2020448.0366323122,2153387.5523882774,True,7.03,0.05397301349325345,0,70,0,8,-8,0.0014992503748125774,63,0,1,0,1
2019-03-14,6.88,6.98,6.66,6.72,13957772,6.97,6.94,-0.19428516144346186,1,0.0,4653623.054180634,2328862.4643546487,False,8.15,0.18459302325581395,0,192,0,5,-5,-0.03170028818443815,0,165,0,2,-2
2019-03-15,6.81,6.98,6.73,6.87,11664952,6.88,6.72,-0.16426833738221258,0,1.0,4348755.579650004,2462893.5974803874,False,8.15,0.19676945668135115,0,193,0,6,-6,0.022321428571428603,173,0,1,0,1
2020-02-25,4.41,4.44,4.31,4.4,16223868,4.54,4.5,0.21946377432520792,1,1.0,2779407.2326056324,1088445.969882855,False,5.37,0.217687074829932,272,0,5,0,5,-0.022222222222222143,0,291,0,2,-2
2020-02-26,4.34,4.65,4.33,4.55,24598652,4.41,4.4,0.5162014385225522,0,2.0,5811864.592186828,1088445.969882855,False,5.37,0.2373271889400923,273,0,6,0,6,0.03409090909090895,268,0,1,0,1
2020-02-27,4.6,5.01,4.6,5.01,54865770,4.34,4.55,1.2304380744115573,0,2.0,18043938.64898023,1088445.969882855,False,5.37,0.16739130434782612,274,0,7,0,7,0.10109890109890118,269,0,2,0,2
2020-02-28,4.93,5.25,4.8,4.95,67786739,4.6,5.01,0.23550146111136327,0,1.0,24497087.89762481,1088445.969882855,False,5.37,0.08924949290060868,275,0,8,0,8,-0.011976047904191489,0,292,0,1,-1
2020-03-06,5.06,5.07,4.97,5.0,24015847,5.22,5.14,-0.2095754215358565,1,0.0,11978998.346311385,1088445.969882855,False,4.96,-0.019762845849802257,0,307,0,5,-5,-0.027237354085603016,0,295,0,2,-2
2020-03-09,4.93,4.93,4.77,4.81,22654870,5.06,5.0,-0.05666995630010463,1,1.0,10430936.455908796,1088445.969882855,False,4.96,0.006085192697768749,0,308,0,6,-6,-0.038000000000000034,0,296,0,3,-3
2020-03-10,4.73,4.9,4.7,4.89,19713292,4.93,4.81,-0.12984307568306508,0,2.0,5298189.920958889,1088445.969882855,False,4.96,0.04862579281183921,0,309,0,7,-7,0.016632016632016633,272,0,1,0,1
2020-03-11,4.88,4.96,4.85,4.86,14989689,4.73,4.89,-0.23961512871619817,0,2.0,5668578.77804703,1088445.969882855,False,4.92,0.008196721311475308,0,310,0,8,-8,-0.006134969325153228,0,297,0,1,-1
2020-03-12,4.81,4.92,4.74,4.82,11398798,4.88,4.86,-0.2395574050935947,1,1.0,5289000.204885075,1088445.969882855,False,4.84,0.006237006237006293,0,311,0,9,-9,-0.008230452674897082,0,298,0,2,-2
2020-04-14,4.4,4.43,4.38,4.43,5214582,4.39,4.37,-0.10875557606522068,0,1.0,1298044.514576618,1621253.565798517,False,4.55,0.03409090909090895,0,324,0,5,-5,0.013729977116704761,282,0,1,0,1
2020-06-09,5.0,5.08,4.98,5.07,17538336,4.93,5.02,0.010876891524923993,0,0.0,3559265.7952310634,1509287.8029485885,False,5.14,0.028000000000000025,304,0,5,0,5,0.009960159362550014,301,0,4,0,4
2020-06-29,5.02,5.02,4.96,4.97,6159141,5.05,5.03,-0.03305315699582345,1,0.0,2395998.63923624,1757091.3949941504,False,5.94,0.18326693227091662,0,350,0,5,-5,-0.011928429423459397,0,331,0,1,-1
2020-10-12,5.15,5.23,5.13,5.23,5948843,5.06,5.13,0.1502150063612493,0,0.0,812533.0110637685,1474391.709595041,True,5.51,0.06990291262135906,340,0,5,0,5,0.01949317738791434,339,0,2,0,2
2020-11-02,5.51,5.78,5.45,5.74,34752911,5.47,5.49,0.24942710027371118,0,1.0,13392332.888686435,811499.1878759655,False,5.86,0.06352087114337568,349,0,5,0,5,0.04553734061930781,347,0,2,0,2
2021-06-18,4.83,4.87,4.78,4.87,8782786,4.83,4.81,-0.06691893651451997,0,2.0,3922451.5710059446,2950858.5751899234,False,5.11,0.05797101449275366,0,477,0,5,-5,0.012474012474012586,411,0,1,0,1
2021-06-21,4.86,4.95,4.84,4.95,8730055,4.83,4.87,-0.006003903544957168,0,2.0,2522080.1832286385,2950858.5751899234,False,5.11,0.05144032921810693,0,478,0,6,-6,0.01642710472279263,412,0,2,0,2
