day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-12-21,21.03,21.16,20.3,20.69,3327465,21.65,21.08,1,3.0,0.45240787970662577,20.7,0.0004833252779119501
2017-12-25,20.48,20.49,19.55,19.67,3807588,20.69,20.48,1,3.0,0.6788158834578177,19.88,0.010676156583629748
2018-05-14,18.14,18.18,17.31,17.36,5843282,18.19,18.06,1,3.0,0.8639975858201385,18.15,0.04550691244239635
2018-05-30,16.3,16.3,15.49,15.54,4515953,16.47,16.43,1,3.0,0.3850143931359493,16.3,0.048906048906049104
2018-08-02,14.63,14.82,13.66,14.04,6174378,15.25,14.65,1,3.0,0.2577246843404122,14.19,0.010683760683760646
2018-08-06,13.85,14.07,13.51,13.53,3352270,13.98,13.87,1,3.0,0.20125404835159788,14.2,0.049519586104951996
2019-01-31,11.4,11.43,10.91,10.96,6691941,11.63,11.55,1,3.0,1.3993002098868388,11.92,0.0875912408759123
2019-08-06,15.22,15.64,14.62,15.33,11600886,16.14,15.77,1,3.0,0.43446415294374696,16.33,0.06523157208088692
2019-09-25,16.87,16.98,16.2,16.26,8019920,16.99,16.9,1,3.0,0.5671242962769876,16.44,0.011070110701107083
2019-10-18,14.98,15.24,14.7,14.82,3369681,15.22,14.96,1,3.0,0.3682483544951416,15.5,0.045883940620782715
2021-01-29,19.97,20.06,18.22,18.83,10328458,20.0,19.74,1,3.0,0.34432250022484645,19.06,0.01221455124800852
2022-01-25,22.16,22.8,21.35,21.36,7647241,22.24,22.01,1,3.0,0.3502636259412659,21.95,0.027621722846441932
2022-04-11,20.0,20.02,18.77,19.02,6955911,20.46,20.13,1,3.0,0.3981885226871855,19.52,0.02628811777076767
2022-04-25,17.42,17.42,15.96,15.96,9932188,17.74,17.73,1,3.0,0.8921059033463083,16.2,0.015037593984962294
