day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,high_max,pre_close,postive_return,chg1,chg,chg_max,vol_chg,vol_chg_max,vol_chg_comp
2019-10-16,12.31,12.64,12.06,12.42,30352923,277339439.0,23000.0,18716804.0,0.009756097560975618,30352923.0,448438286.0,0.049930304513311916,12.6,12.3,0.023558082859463703,0.008935824532900094,0.009756097560975618,0.09956076134699854,0.9216640138279746,0.3685039442639635,2.501096740413113
2020-01-03,11.58,11.83,11.52,11.61,17145400,269898807.0,49600.0,15763700.0,0.0051948051948049745,17145400.0,554190038.0,0.07875055992319027,13.06,11.55,0.1278065630397236,0.002590673575129543,0.0051948051948049745,0.02758007117437722,0.7481533354290462,0.21256312425184543,3.5196760400577847
2020-06-18,11.8,12.19,11.7,12.1,20265184,371043463.0,6290.0,28751036.0,0.010860484544694904,20265184.0,1196430524.0,0.11877274481376111,13.05,11.97,0.10593220338983045,0.025423728813559254,0.010860484544694904,0.04632867132867147,1.5690521266571658,0.5047719273236495,3.1084377750094676
2020-07-30,13.16,13.52,13.08,13.24,52798161,428768391.0,28000.0,91186785.0,0.03680501174628037,52798161.0,1302903411.0,0.1298558343371145,14.48,12.77,0.10030395136778125,0.006079027355623046,0.03680501174628037,0.09991386735572783,2.119352156959126,0.3456279562435971,6.131888693243944
2020-08-20,13.21,14.7,13.11,14.62,81477249,479348633.0,32800.0,138827743.0,0.09431137724550887,81477249.0,1554007757.0,0.12253747101103793,14.64,13.36,0.10825132475397425,0.10673732021196058,0.09431137724550887,0.04288777698355961,0.9460868565457972,0.32363893820479506,2.9232788297776584
2020-10-26,11.85,12.09,11.73,12.06,4351932,444554222.0,48500.0,6655134.0,0.01858108108108114,4351932.0,1343517328.0,0.12839938455568967,12.39,11.84,0.04556962025316458,0.017721518987341867,0.01858108108108114,0.02471169686985175,0.6270052883906161,0.29345568763715824,2.136626805359021
2021-04-27,9.08,9.24,8.99,9.22,6771435,314808441.0,43700.0,4451301.0,0.018784530386740217,6771435.0,1297363191.0,0.07211897997828355,9.32,9.05,0.026431718061673992,0.01541850220264318,0.018784530386740217,0.019495412844036775,2.063206243162013,0.5000357136753579,4.126117768663068
2021-12-29,9.25,9.54,9.15,9.46,14393373,252300568.0,277860.0,10309314.0,0.022702702702702693,14393373.0,1366413997.0,0.07664571530115843,10.4,9.25,0.12432432432432439,0.022702702702702693,0.022702702702702693,0.040494938132733305,1.286421435819466,0.5525762558415104,2.3280432740643073
2022-03-16,7.59,7.67,7.22,7.62,5906953,264290176.0,193660.0,4703821.0,0.024193548387096753,5906953.0,1352475075.0,0.10696028938835499,8.06,7.44,0.06192358366271411,0.0039525691699604515,0.024193548387096753,0.07692307692307698,1.2205294183408961,0.40409792534500555,3.0203803132590896
2022-04-18,7.63,7.8,7.47,7.74,8489065,258453749.0,561060.0,4381118.0,0.009126466753585527,8489065.0,1374878952.0,0.06759523000993276,7.95,7.67,0.041939711664482404,0.014416775884665833,0.009126466753585527,0.0579310344827586,4.693912537045648,0.7489067055393586,6.267686618809372
