day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-05-30,7.52,7.66,7.22,7.35,9026155,7.72,7.72,1,3.0,0.2953620062754949,7.79,0.05986394557823127
2019-01-31,7.27,7.37,7.11,7.15,4331040,7.32,7.28,1,3.0,0.5307273626917368,7.55,0.055944055944055826
2019-03-26,8.64,8.88,8.45,8.52,15124808,8.73,8.64,1,3.0,0.3478438324200257,9.09,0.06690140845070425
2019-08-06,7.33,7.33,6.98,7.14,8267028,7.64,7.43,1,3.0,0.7005607902654281,7.28,0.019607843137255054
2020-02-04,7.15,7.87,7.15,7.66,31344933,7.81,7.81,1,3.0,2.4919269417583885,8.31,0.08485639686684077
2020-09-17,9.75,9.75,9.51,9.63,8516662,9.76,9.74,1,3.0,0.5321165383046136,9.97,0.03530633437175501
2021-02-01,7.03,7.1,6.91,6.93,5996224,7.25,7.12,1,3.0,0.5622477497933278,7.09,0.023088023088023046
2021-04-23,7.84,7.86,7.74,7.78,6510552,7.87,7.88,1,3.0,0.24402607609163596,7.77,-0.0012853470437018677
2021-06-02,7.45,7.45,7.32,7.34,5982666,7.48,7.45,1,3.0,0.9250597371372895,7.4,0.008174386920980936
2022-03-15,7.27,7.37,6.8,6.81,13494243,7.45,7.32,1,3.0,0.8567973258416979,7.24,0.06314243759177685
2022-04-25,6.96,7.07,6.66,6.66,18039358,7.06,7.13,1,3.0,0.4887081102323607,6.97,0.04654654654654644
