day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-10-20,19.6,19.71,19.35,19.54,5657274,19.8,19.55,1,3.0,0.7297115004191832,19.99,0.023029682702149445
2018-08-20,17.94,18.22,17.31,17.73,6021912,18.2,17.95,1,3.0,0.6558047914554606,18.44,0.04004512126339543
2019-05-27,15.52,15.84,14.92,15.65,29572187,15.92,15.69,1,3.0,1.5372286966198239,15.9,0.015974440894568787
2019-10-18,21.0,21.01,19.99,20.18,20613216,21.13,20.95,1,3.0,0.5700087224331658,21.34,0.0574826560951438
2019-12-23,24.6,24.86,24.07,24.1,18493800,25.1,25.0,1,3.0,0.37400840417235304,25.14,0.043153526970954426
2020-04-28,20.62,20.78,19.7,20.08,19848158,20.65,20.57,1,3.0,1.27530071147289,22.82,0.13645418326693237
2020-06-12,23.57,24.12,23.34,23.56,21300534,24.3,24.06,1,3.0,0.24939637484705535,24.23,0.02843803056027161
2020-12-11,26.71,26.74,25.01,25.31,23575891,27.05,26.74,1,3.0,1.0141323958154103,25.66,0.013828526274199948
2021-04-01,32.88,33.29,32.23,32.66,10470586,33.39,33.18,1,3.0,0.2968325739174871,35.48,0.08634415186772815
2021-04-02,32.81,34.5,31.21,31.65,22103810,32.88,32.66,1,3.0,1.1110384843790024,37.54,0.18609794628751986
2021-08-12,39.31,39.95,38.49,38.64,14431548,39.9,39.23,1,3.0,0.30194482294727965,39.1,0.011904761904761862
2021-12-29,37.92,37.99,36.69,37.22,9620377,38.49,37.92,1,3.0,0.47431384643676755,39.18,0.05265986029016667
2022-03-02,31.1,31.18,29.82,30.42,10329119,32.0,31.21,1,3.0,0.5466716919066683,30.59,0.005588428665351586
2022-03-07,28.53,28.65,27.37,27.66,13391126,29.41,28.94,1,3.0,0.4332552547827795,27.95,0.010484454085321726
2022-03-09,26.92,27.5,25.43,26.69,11294034,27.66,26.87,1,3.0,0.2871003507890617,27.5,0.030348445110528255
2022-04-11,23.46,23.46,22.19,22.3,8602987,23.79,23.47,1,3.0,0.7015966907128244,24.1,0.08071748878923768
