day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-02-05,18.0,18.07,17.91,17.95,535900,18.2,17.99,1,3.0,0.3382466775472137,17.93,-0.0011142061281337323,19.008000000000003
2018-02-07,16.86,17.0,15.68,16.44,952916,17.91,16.53,1,3.0,1.5191341668221683,17.1,0.04014598540145986,18.898
2018-08-17,14.71,14.85,14.41,14.5,322837,14.93,14.71,1,3.0,0.20852499233364008,14.97,0.032413793103448274,14.85
2018-10-12,13.6,13.61,12.9,13.43,1020370,14.5,13.54,1,3.0,2.1156432093231734,13.95,0.0387192851824274,14.826
2019-01-30,14.24,14.37,14.06,14.21,657800,14.48,14.27,1,3.0,0.23049478095897635,14.55,0.02392681210415204,14.306000000000001
2019-04-30,17.35,18.29,17.35,17.83,2376208,19.56,17.84,1,3.0,1.098410771179592,17.38,-0.025238362310712192,17.848000000000003
2019-08-05,12.57,12.68,12.24,12.27,2081160,12.65,12.57,1,3.0,0.8059137972640402,12.09,-0.014669926650366705,12.634
2020-02-03,11.1,11.1,11.1,11.1,609400,12.7,12.33,1,3.0,0.32973700040178144,11.07,-0.002702702702702675,12.398
2020-09-25,11.52,11.52,11.3,11.4,1242970,11.78,11.48,1,3.0,0.20171994696523265,11.53,0.011403508771929749,11.976
2021-04-02,15.03,15.27,14.9,14.94,6199696,15.3,15.15,1,3.0,0.3637573713006752,17.01,0.13855421686747005,15.288
2022-03-09,14.9,14.9,13.58,14.08,3910844,15.19,14.66,1,3.0,0.39784582289715753,14.46,0.026988636363636465,15.232
2022-04-26,11.45,11.55,10.73,10.75,3396929,12.79,11.64,1,3.0,2.0807618276237116,11.35,0.05581395348837215,13.08
