day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-02-06,16.46,16.56,16.0,16.0,7259531,16.7,16.67,1,3.0,0.22633127633820083,16.61,0.038124999999999964,16.406
2018-04-04,14.88,15.04,14.67,14.82,4498647,15.0,14.87,1,3.0,0.6849856069020064,15.24,0.028340080971659853,15.246
2018-06-13,13.47,13.47,13.13,13.15,3938352,13.51,13.5,1,3.0,0.87002771260006,13.36,0.015969581749049278,13.948
2018-07-06,11.08,11.18,10.74,10.91,5881016,11.48,11.07,1,3.0,1.2964599436567834,11.25,0.031164069660861493,12.142
2018-08-02,11.18,11.38,10.83,11.05,3390583,11.56,11.25,1,3.0,0.25467406819120897,11.17,0.010859728506787292,11.23
2018-08-03,11.05,11.17,10.93,10.99,1739549,11.18,11.05,1,3.0,0.2256881019163357,11.08,0.008189262966332933,11.138
2018-12-21,9.69,9.71,9.62,9.66,1834309,9.82,9.72,1,3.0,0.4163623899836897,9.71,0.005175983436852993,9.922
2019-08-06,9.66,9.83,9.55,9.6,4709568,10.04,9.84,1,3.0,1.0127213580608578,9.68,0.008333333333333304,10.218
2020-01-21,12.19,12.38,11.57,11.67,17871040,12.9,12.13,1,3.0,2.8650080302583936,11.74,0.005998286203941827,11.786
2020-02-03,9.97,10.08,9.97,9.97,11319950,11.22,11.08,1,3.0,1.049481012092449,10.91,0.09428284854563684,11.786
2020-08-27,20.1,20.14,18.88,19.0,27751621,21.05,19.78,1,3.0,0.844005418212951,19.38,0.020000000000000018,20.108
2020-10-19,14.51,14.99,14.48,14.52,13175697,15.0,14.63,1,3.0,0.31056046501340484,14.77,0.017217630853994415,15.038
2020-11-26,12.95,12.95,12.68,12.74,9352985,13.55,12.95,1,3.0,0.5663325297953659,12.92,0.014128728414442682,13.568
2021-04-26,11.31,11.46,11.19,11.21,11770377,11.49,11.33,1,3.0,0.2109907726741338,11.64,0.038358608385370196,11.863999999999999
2021-05-20,11.24,11.27,10.99,11.22,12988697,11.47,11.23,1,3.0,0.2688613050841562,11.95,0.06506238859180025,11.32
2021-11-29,9.87,9.91,9.82,9.82,6688555,10.08,9.95,1,3.0,0.995408677015363,9.98,0.016293279022403295,9.966000000000001
