day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2018-01-02,18.58,18.78,18.26,18.75,3975389,18.22,18.54,0.8553868628128181,0,0.0,714801.3978405447,714494.6308560139,True,20.8,0.1194833153928958
2018-01-04,18.45,19.22,18.38,18.96,4849754,18.75,18.57,0.6410733096172112,0,0.0,1048356.805202645,711521.1389559555,True,20.8,0.12737127371273727
2018-01-22,19.05,20.19,18.87,19.87,6575524,18.65,19.11,1.6124657327432081,0,2.0,1507623.6580948166,696719.5657933821,True,20.98,0.10131233595800526
2018-05-21,28.0,29.59,28.0,28.9,9479592,27.15,27.88,0.6613180321927521,0,1.0,1893231.6503878457,1359357.8574901884,True,28.72,0.02571428571428558
2018-09-04,25.29,26.5,25.1,26.14,10705330,24.25,25.25,0.9296424134044459,0,2.0,2508171.7318398114,1914566.1839565586,True,26.91,0.06405693950177938
2018-10-10,23.0,23.22,21.14,21.5,11879474,23.85,23.0,0.7898664064716481,1,1.0,2755003.377972486,1651059.1072014775,True,23.3,0.01304347826086949
2018-12-24,20.96,21.65,20.71,21.4,4849176,20.63,20.92,0.63890897034355,0,0.0,760255.7805381374,677778.9660960268,True,23.7,0.13072519083969447
2019-08-28,31.74,33.6,31.74,33.17,9086648,31.46,31.9,0.5160622565626416,0,1.0,1711436.4991479656,1139978.513385255,True,38.0,0.19722747321991174
2019-10-25,33.78,33.79,31.49,31.5,27642570,35.3,34.99,3.2774318978240666,1,1.0,9793373.29362991,982977.8742467418,True,33.99,0.006216696269982336
2020-03-24,46.0,46.78,42.7,44.54,15604397,45.01,45.25,0.8421644952958947,0,0.0,3233763.1377700446,1689541.3930409076,True,45.5,-0.010869565217391353
2020-09-25,69.85,72.89,68.8,70.42,7258646,68.74,69.14,0.7287400921261682,0,1.0,1606510.0274618347,742447.259552712,True,75.76,0.08460987831066591
2020-11-16,60.48,64.49,59.59,64.04,7703092,59.57,60.91,0.5646654300615297,0,2.0,1360947.2498915645,893230.9318363838,True,64.3,0.06316137566137559
2020-11-30,60.76,62.41,59.25,60.49,6767261,60.24,59.98,1.639518547294978,0,1.0,1797069.5543197063,828914.6128790152,True,64.85,0.06731402238314677
2021-01-22,66.07,66.78,62.25,62.37,9858957,65.67,66.08,0.6791203816536862,0,0.0,1717767.5408140367,802364.9454033443,True,69.27,0.0484334796428032
2021-03-17,51.79,55.18,51.32,54.53,7922880,51.2,51.59,0.7971240136422899,0,1.0,1497814.2901813337,784509.1608870694,True,58.74,0.1341957906931841
2021-06-28,48.84,50.95,48.68,50.53,5909480,48.78,48.76,0.5118295079316635,0,1.0,845087.399897561,246036.99863203336,True,58.84,0.20475020475020478
2021-09-13,71.46,71.68,67.77,69.94,5817914,70.29,71.45,0.7013011432339529,0,1.0,1152668.7536212925,892087.1147709498,True,72.24,0.010915197313182246
2021-11-01,68.0,74.5,68.0,69.83,7949395,68.72,70.0,1.3787899326736253,1,2.0,2293096.602944687,623609.3922240156,True,74.99,0.10279411764705881
2021-11-12,72.5,72.5,70.68,71.16,5743956,73.62,71.99,0.7920668610791233,1,1.0,1235316.451971989,623609.3922240156,True,75.28,0.03834482758620683
2022-02-18,53.6,55.33,52.09,53.28,11930519,51.81,52.03,3.037911735698528,0,1.0,3731376.267776961,738756.2753936023,True,57.57,0.07406716417910442
2022-03-07,50.15,50.15,47.9,48.12,6620139,50.82,50.37,0.5595380001017682,1,3.0,1076538.4535284545,511122.9741990688,True,51.7,0.030907278165503538
2022-05-30,48.49,52.47,48.19,52.0,6990485,48.31,47.89,2.38494245754952,0,0.0,2081071.7648605865,362930.8001507356,True,,
