day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-10-26,47.32,47.32,45.51,46.48,7523740,48.62,47.36,1,3.0,0.28205787965450035,48.3,0.03915662650602414
2018-03-21,49.0,49.0,47.35,48.34,11312205,49.96,49.77,1,3.0,1.3148037118039753,48.11,-0.004757964418700911
2018-04-16,44.92,44.92,43.5,43.8,3544206,45.5,44.92,1,3.0,0.30759493624184975,44.64,0.019178082191780854
2018-05-03,40.2,40.45,38.85,39.74,6431686,40.59,40.24,1,3.0,0.5622571150901925,43.28,0.08907901358832415
2018-08-01,31.5,31.5,29.08,30.12,15572503,35.9,32.31,1,3.0,0.48993261171717806,29.3,-0.02722443559096943
2018-08-06,27.5,27.78,26.01,26.15,5827405,28.31,28.18,1,3.0,0.5473047516505516,27.86,0.06539196940726577
2018-09-03,24.35,24.36,22.51,23.07,5940767,25.27,24.26,1,3.0,0.3306259114674617,24.26,0.05158214130905936
2018-12-21,24.03,24.03,23.02,23.46,4432269,24.11,24.15,1,3.0,0.5521208871905621,23.85,0.01662404092071612
2020-09-09,39.55,40.39,37.69,37.85,11805643,40.69,40.48,1,3.0,0.31028951326034004,43.5,0.14927344782034346
2020-11-30,79.65,79.65,75.08,78.58,14384428,80.0,79.66,1,3.0,0.4276238382664652,76.0,-0.03283278187834049
2020-12-01,76.0,76.0,70.72,74.83,22532327,79.65,78.58,1,3.0,0.5664388601340282,76.57,0.0232527061339034
2021-07-19,97.0,97.0,91.6,93.35,43075264,104.8,98.99,1,3.0,0.2551710910824363,104.56,0.12008569898232468
2021-11-15,143.0,143.11,133.0,134.99,23875802,144.03,144.7,1,3.0,0.8606618028977344,137.1,0.015630787465737983
2021-12-07,132.0,132.5,123.58,125.4,22477446,133.52,131.59,1,3.0,0.6585099973843034,134.2,0.070175438596491
2022-04-11,88.73,88.73,85.01,85.45,13106059,91.3,89.95,1,3.0,0.29032584863697264,87.79,0.02738443534230539
2022-04-25,71.76,73.31,68.9,68.96,16486985,75.21,73.99,1,3.0,0.34039972679788066,73.36,0.06380510440835274
