day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-10-30,17.08,17.1,16.1,16.62,43371162,17.86,17.39,1,3.0,0.2871895131737512,17.36,0.044524669073405354
2018-01-10,13.26,13.37,12.69,12.8,35635915,13.33,13.28,1,3.0,0.47609640577786494,13.25,0.03515625
2018-05-30,11.65,11.66,11.2,11.28,29013787,11.93,11.94,1,3.0,0.729502438035742,11.63,0.031028368794326466
2020-04-28,7.31,7.35,6.8,7.13,23846737,7.42,7.27,1,3.0,0.2462798290988515,8.06,0.1304347826086958
2020-07-24,9.83,9.89,8.99,9.08,33696092,9.91,9.9,1,3.0,0.3945059693846851,9.75,0.07378854625550657
2021-08-12,28.94,29.2,27.7,28.93,71566940,29.88,29.53,1,3.0,0.2089730005038306,30.42,0.05150362945039766
2021-09-29,32.4,32.63,30.19,31.05,68915632,33.06,32.3,1,3.0,0.26059428642045557,33.98,0.09436392914653768
2022-03-08,32.77,33.35,30.97,31.13,90838061,33.23,32.99,1,3.0,0.5030902451050774,32.68,0.049791198201092124
2022-04-21,29.4,30.0,27.53,27.75,47068248,30.2,29.48,1,3.0,0.2877755537340041,28.03,0.010090090090090209
2022-04-25,26.2,26.43,24.56,24.56,59608153,27.8,27.29,1,3.0,0.758121395127449,27.0,0.09934853420195444
