day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-10-19,12.37,12.5,12.01,12.04,15446444,12.59,12.41,1,3.0,0.24173016289381866,12.75,0.05897009966777422
2017-12-05,10.85,10.94,10.22,10.43,21078304,11.04,10.91,1,3.0,0.752020450749344,10.64,0.020134228187919545
2019-01-31,3.61,3.65,3.52,3.53,6032766,3.63,3.61,1,3.0,1.0560565534615889,3.77,0.06798866855524088
2019-04-29,4.47,4.55,4.43,4.45,13697672,4.48,4.47,1,3.0,0.33882573238150426,4.77,0.07191011235955047
2019-08-05,3.03,3.03,2.93,2.95,9397931,3.05,3.03,1,3.0,0.20494544113661117,2.96,0.003389830508474523
2019-08-06,2.9,2.93,2.84,2.93,13925709,3.03,2.95,1,3.0,0.4817845544939625,2.96,0.010238907849829282
2021-06-10,3.64,3.66,3.63,3.63,7115869,3.66,3.64,1,3.0,0.2017312611925528,3.7,0.019283746556473913
2021-11-23,3.66,3.66,3.56,3.6,20300991,3.68,3.64,1,3.0,0.45468713141962214,3.65,0.01388888888888884
2022-02-24,4.43,4.58,4.2,4.29,80531600,4.54,4.46,1,3.0,0.6724906036680169,4.52,0.05361305361305346
2022-04-20,3.85,3.9,3.67,3.7,50792633,3.94,3.91,1,3.0,0.9198800626652051,3.7,0.0
2022-04-25,3.4,3.42,3.26,3.27,33243100,3.44,3.46,1,3.0,0.3062589391706714,3.4,0.039755351681957096
