day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2017-11-24,6.26,6.36,6.16,6.26,31114067,6.5,6.3,-0.07947830076095685,1,1.0,16256098.122176006,,False,6.59,0.05271565495207664,0,16,0,5,-5,-0.006349206349206327,0,15,0,3,-3
2017-11-27,6.33,6.37,6.11,6.14,25570831,6.26,6.26,-0.1781585158892921,0,2.0,13373101.227393199,,False,6.59,0.041074249605055346,0,17,0,6,-6,-0.019169329073482455,0,16,0,4,-4
2018-05-23,4.92,5.15,4.8,4.87,51890238,4.64,4.92,0.1106094283437613,0,1.0,8111947.07201235,2668773.514356755,False,5.12,0.04065040650406515,70,0,5,0,5,-0.010162601626016232,0,78,0,1,-1
2018-06-19,4.27,4.39,4.0,4.15,26457876,4.51,4.27,0.13212957103521616,1,2.0,6982454.755911617,5999949.009381726,False,4.24,-0.007025761124121677,80,0,5,0,5,-0.02810304449648693,0,90,0,4,-4
2018-08-30,3.9,3.91,3.85,3.85,5252900,3.93,3.9,-0.2995684123208435,1,1.0,2741809.17538378,4643484.224927777,False,3.86,-0.01025641025641022,0,117,0,5,-5,-0.012820512820512775,0,118,0,3,-3
2019-11-13,15.77,15.87,15.23,15.36,67418219,16.12,15.74,-0.2585991464537405,1,1.0,31456916.815782685,18001836.10010699,False,15.85,0.005072923272035457,0,266,0,5,-5,-0.02414231257941557,0,253,0,4,-4
2020-04-07,19.4,21.12,19.01,21.11,193426111,17.85,19.2,0.1855685414993098,0,1.0,32341141.54462797,10213349.274459621,False,22.28,0.14845360824742282,289,0,5,0,5,0.09947916666666679,284,0,2,0,2
2021-02-10,16.01,16.19,15.6,15.93,41005193,16.2,15.95,-0.06899981034976266,1,1.0,5583066.805477886,5574662.087571307,False,19.01,0.18738288569643968,0,429,0,5,-5,-0.0012539184952977678,0,408,0,2,-2
2021-03-01,16.63,17.08,16.61,16.78,40207989,16.8,16.56,-0.21015710193266401,0,1.0,23760467.513751533,5485816.584437724,False,16.82,0.011425135297654876,0,434,0,5,-5,0.013285024154589431,391,0,1,0,1
2021-07-22,10.67,10.8,10.61,10.66,17472724,10.66,10.8,-0.4581061321161406,0,0.0,13022015.737315293,5629031.677710043,False,10.93,0.024367385192127333,0,486,0,5,-5,-0.012962962962963065,0,464,0,1,-1
2021-08-16,9.59,9.67,9.52,9.53,18516081,9.64,9.62,-0.13842995972470828,1,1.0,7592993.708736688,5629031.677710043,False,9.64,0.005213764337852034,0,498,0,5,-5,-0.009355509355509328,0,475,0,3,-3
2021-11-11,10.5,10.77,10.45,10.53,31487409,10.68,10.52,-0.09151944839238513,0,1.0,16708292.712692223,13607832.680990862,False,11.1,0.05714285714285716,0,527,0,5,-5,0.000950570342205248,467,0,1,0,1
2021-12-07,9.53,9.65,9.49,9.61,16670334,9.72,9.59,-0.19823052493109228,0,0.0,5901836.212538894,5344976.334438559,False,9.94,0.043022035676810066,0,536,0,5,-5,0.002085505735140769,475,0,1,0,1
2021-12-30,9.49,9.53,9.38,9.41,22173619,9.5,9.45,-0.04369583795252341,1,1.0,9499089.902063852,5791384.161544629,False,11.11,0.1707060063224446,0,544,0,5,-5,-0.004232804232804144,0,522,0,3,-3
2022-04-07,7.4,7.59,7.22,7.31,74061506,7.6,7.47,-0.19154531660405416,1,1.0,25823383.167832103,6821354.795186004,False,7.45,0.006756756756756799,0,580,0,5,-5,-0.021419009370816644,0,557,0,2,-2
2022-04-08,7.28,7.3,6.93,7.14,65885316,7.4,7.31,-0.11039729599881487,1,2.0,17486545.853346445,7115948.0551887965,False,7.45,0.02335164835164827,0,581,0,6,-6,-0.023255813953488413,0,558,0,3,-3
