day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-05-31,25.6,25.84,25.43,25.65,4257351,1323097816,4900,29457417,0.009047993705743496,4257351.0,-75111117.0,0.26991180752687916,0.3397706712838078,1.0,28.28,0.03688212927756651,0.2885594455408296
2018-12-04,23.5,23.74,23.38,23.62,6775359,857212031,27400,24081658,0.0016963528413911355,6775359.0,-47838293.0,0.1508616267883282,0.2801628273387963,1.0,23.74,0.01781376518218636,4.814129646002936
2019-02-14,22.43,22.63,22.22,22.41,5661595,781455541,37200,22764256,-0.0031138790035587505,-5661595.0,-50633394.0,0.17930079291908618,0.19803140702296293,1.0,22.63,0.06915963007639725,0.5885862933055668
2019-06-17,21.27,21.37,21.0,21.14,3243825,814729942,37700,8837777,-0.010762751520823621,-3243825.0,-49736157.0,0.12860479281652368,0.18072599737618483,1.0,21.89,0.018695850433196437,0.3992255342316591
2019-08-21,14.6,14.73,14.48,14.59,9230899,763846880,53081,18547452,-0.008157715839565038,-9230899.0,-28456236.0,0.13757473830094588,0.18564782818599296,1.0,14.98,0.06776315789473686,0.3783760250843724
2019-12-16,15.9,16.44,15.78,16.39,28718052,892453112,100881,85504964,0.04394904458598736,28718052.0,36037456.0,0.1848165293881244,0.22139210461245823,1.0,16.44,0.02262443438914019,0.20733751764187058
2019-12-30,17.68,17.91,17.37,17.83,20091655,871001198,157161,63163556,-0.00335382895472347,-20091655.0,147103576.0,0.17821829279443327,0.22872220585235478,1.0,18.08,0.004608294930875445,1.2619317922977569
2020-02-07,27.5,27.99,25.86,26.92,119920373,1490973565,332781,582127861,0.03458877786318215,119920373.0,548996967.0,0.1802891963107235,0.3251491048312357,1.0,27.99,0.08453237410071934,6.597133040110139
2020-05-11,21.05,21.5,20.5,20.83,37105104,1210375779,1276672,118644072,0.003855421686746796,37105104.0,497711069.0,0.15226254895514413,0.16749906445721682,1.0,21.5,0.05249999999999999,0.44521594558342725
2020-07-15,26.13,26.13,24.52,24.57,37796309,1179911246,1545206,134248360,-0.04878048780487798,-37796309.0,789782423.0,0.1402523491214496,0.19381970719367114,1.0,27.6,0.12612208258527824,0.2650422798621177
2020-08-04,23.45,23.45,22.8,22.98,16555520,1169103840,1886050,115829227,-0.00948275862068959,-16555520.0,728959759.0,0.3025475151392308,0.3025475151392308,1.0,23.92,0.021704180064308742,0.27103259226521725
2020-11-24,26.24,27.69,25.56,25.56,40534142,1273845856,1556033,153393823,-0.017678708685626487,-40534142.0,948636128.0,0.14213376830371394,0.24511744211586378,1.0,27.69,0.058248472505091575,0.474972534346799
2021-06-25,23.4,23.68,22.5,23.18,101800811,1577048387,2822844,357408294,-0.014036580178647506,-101800811.0,1077795972.0,0.152051061275281,0.21442530559222106,1.0,23.68,0.036713286713286664,0.6921444959511631
2021-09-09,19.38,19.62,19.21,19.38,22631832,1799934754,3178547,57865069,-0.0066632496155818455,-22631832.0,985960108.0,0.13169199287357533,0.18729306201418683,1.0,23.0,0.09888268156424607,0.2341228882243669
2021-12-06,23.98,24.36,23.3,23.44,76035706,1892350909,2142758,242603033,-0.016365925304238194,-76035706.0,1275571965.0,0.13389199140202843,0.20745413644247668,1.0,24.57,0.1460348162475822,1.1673542158122512
2022-04-18,12.57,12.87,12.45,12.84,21872585,1387552072,1360292,30978722,0.022292993630573132,21872585.0,876054350.0,0.11187413199196247,0.22823770266956656,1.0,14.19,0.20018281535648996,0.6730564634719525
