day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-05-28,12.6,12.68,12.54,12.54,1519843,12.77,12.65,1,3.0,0.2134946169540306,12.64,0.0031746031746031633,12.892
2018-05-31,12.05,12.19,11.98,12.07,1399780,12.45,11.96,0,3.0,1.0445588893864755,12.1,0.004149377593360981,12.786
2018-06-22,8.7,9.12,8.66,8.99,3969254,9.31,8.73,0,3.0,0.36487417265364486,11.28,0.29655172413793096,10.99
2018-11-26,10.8,10.89,10.61,10.77,3600224,11.37,10.78,1,3.0,0.6859738354017957,11.69,0.08240740740740726,9.536
2019-08-05,12.79,13.01,12.76,12.79,2065506,12.76,12.89,0,3.0,0.6950670358496065,13.3,0.03987490226739654,13.08
2020-02-05,10.63,11.2,10.63,10.98,5851725,9.94,10.64,0,3.0,6.035738310848272,12.38,0.1646284101599247,12.026
2020-08-26,14.4,14.49,13.61,13.95,12331608,14.81,14.37,1,3.0,0.31117163349595045,15.63,0.0854166666666667,13.076
2020-08-27,13.93,14.23,13.7,14.21,7221220,14.4,13.95,0,3.0,0.2604402563807984,15.63,0.1220387652548458,13.18
2020-12-14,12.02,12.23,12.02,12.14,1592682,12.2,12.02,0,3.0,0.7207564176562213,13.6,0.13144758735440942,12.2
2021-01-12,12.46,12.88,12.4,12.8,5081818,12.85,12.5,0,3.0,0.26850205433828855,14.48,0.1621187800963082,12.197999999999999
2021-02-04,12.05,12.05,11.07,11.28,9994014,12.65,12.07,1,3.0,0.3243991674698432,12.04,-0.0008298755186723072,12.950000000000001
2021-07-29,10.65,10.79,10.65,10.72,2641716,11.12,10.61,0,3.0,0.48725427770303975,11.52,0.08169014084507031,11.362
2022-04-26,10.36,10.49,9.54,9.68,14174582,11.0,10.38,1,3.0,0.26516048383505497,10.13,-0.0222007722007721,11.67
