day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-12-05,20.3,20.3,19.53,19.67,2499900,20.5,20.26,1,3.0,1.4146997345655876,19.8,0.0066090493136756745
2017-12-25,18.38,18.4,17.41,17.75,4264046,18.55,18.34,1,3.0,1.0049116042881323,18.83,0.060845070422535175
2018-05-03,16.65,16.65,15.68,16.24,6396911,16.71,16.63,1,3.0,1.828738025675234,16.46,0.013546798029556717
2018-06-19,15.61,15.64,14.25,14.4,5516727,15.82,15.83,1,3.0,2.0960305207279313,14.48,0.005555555555555536
2018-10-10,14.27,14.27,13.92,14.17,2293642,14.45,14.25,1,3.0,0.4264066975707499,13.84,-0.023288637967537107
2018-10-11,13.69,13.84,12.75,12.75,4262530,14.27,14.17,1,3.0,0.8584112080263615,12.77,0.0015686274509802978
2020-02-04,10.0,10.38,10.0,10.18,18995776,10.47,10.47,1,3.0,4.394841384794525,11.76,0.15520628683693527
2020-04-28,11.1,11.17,10.48,10.6,15535001,11.29,11.05,1,3.0,1.4668861642074291,11.19,0.0556603773584905
2020-07-16,12.58,12.91,11.76,11.88,25643977,12.98,12.7,1,3.0,0.21410210880597424,12.8,0.07744107744107742
2020-09-10,11.59,11.7,10.87,10.9,15305216,11.84,11.53,1,3.0,0.30634585780261125,11.33,0.03944954128440359
2020-12-28,9.01,9.02,8.51,8.55,9177524,9.13,9.02,1,3.0,0.6269863275003669,8.82,0.03157894736842093
2021-01-29,7.37,7.4,6.98,7.11,9000893,7.48,7.33,1,3.0,0.6838230589784697,8.06,0.13361462728551343
2021-10-19,7.49,7.51,7.42,7.44,2925550,7.51,7.51,1,3.0,0.5165346363230146,7.5,0.008064516129032251
2022-03-08,8.79,8.88,8.62,8.68,9751802,8.86,8.74,1,3.0,0.4693304195240491,8.77,0.010368663594469973
2022-03-09,8.68,8.77,8.04,8.39,12930297,8.79,8.68,1,3.0,0.32593924692072296,9.35,0.11442193087008334
2022-03-23,9.11,9.14,8.74,8.79,28024401,9.14,9.16,1,3.0,0.2906359127843985,8.81,0.0022753128555177415
