day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,high_max,pre_close,postive_return,chg1,chg,chg_max,vol_chg,vol_chg_max,vol_chg_comp
2017-12-19,6.12,6.15,6.06,6.13,6089243,437505402,103900,7930424,0.0016339869281045694,6089243.0,-13647272.0,0.21332778971125807,6.14,6.12,0.0032679738562091387,0.0016339869281045694,0.0016339869281045694,0.02777777777777779,0.4705680251289288,0.19287815256852536,2.4397165716409814
2017-12-26,5.63,5.7,5.54,5.66,5350837,428055477,113900,5823483,0.008912655971479388,5350837.0,-23689493.0,0.19365324331535036,6.14,5.61,0.09058614564831258,0.005328596802842034,0.008912655971479388,0.053962900505902134,1.3719730564131352,0.4705680251289288,2.9155679586117955
2018-01-22,6.43,6.77,6.3,6.77,67842432,400487415,120000,77652900,0.1008130081300811,67842432.0,63666635.0,0.1751502168940305,7.4,6.15,0.1508553654743392,0.05287713841368591,0.1008130081300811,0.10017889087656529,2.575739724049365,0.563917245300992,4.567584597762316
2018-02-26,5.41,5.79,5.32,5.75,22035532,359203329,272100,26930596,0.06877323420074344,22035532.0,47655758.0,0.2200079434981611,6.33,5.38,0.17005545286506463,0.06284658040665425,0.06877323420074344,0.03962264150943395,1.058724038895026,0.3880048881203033,2.728635827306284
2018-07-24,4.64,5.13,4.59,4.99,25084829,281390959,400229,24335312,0.07081545064377681,25084829.0,298325413.0,0.19961331383289077,5.12,4.66,0.10344827586206917,0.07543103448275867,0.07081545064377681,0.0401785714285714,1.4284028697345819,0.6951325100166634,2.054864143385181
2019-01-04,4.66,5.19,4.62,5.08,66935228,279415737,319951,62106684,0.07627118644067798,66935228.0,451309243.0,0.1891666545133318,5.48,4.72,0.1759656652360515,0.09012875536480691,0.07627118644067798,0.05357142857142838,1.8162122501987672,0.707338450074102,2.5676707522523308
2019-01-31,4.85,4.95,4.76,4.88,21776010,282209637,328500,22054707,0.010351966873705987,21776010.0,398377257.0,0.20860934090854183,5.67,4.83,0.16907216494845367,0.006185567010309256,0.010351966873705987,0.03543307086614167,1.2550107934286565,0.40264872106705984,3.11688756915147
2019-07-16,5.53,5.6,5.5,5.57,5559500,357668675,91500,5756111,0.005415162454873723,5559500.0,1210735353.0,0.18655222899849216,5.69,5.54,0.02893309222423146,0.00723327305605781,0.005415162454873723,0.06101694915254241,5.899320586927523,0.7874895624333704,7.491300035391473
2019-12-04,5.26,5.33,5.25,5.3,1820078,294577978,24900,1699320,0.001890359168241984,1820078.0,1260365732.0,0.17649381739556974,5.6,5.29,0.06463878326996197,0.0076045627376426506,0.001890359168241984,0.014571948998178486,0.9710908269900658,0.40579550102249495,2.3930546902150946
2020-01-03,5.45,5.54,5.41,5.49,6791248,290752317,13400,5818611,0.009191176470588092,6791248.0,1274526808.0,0.15648964667466128,5.73,5.44,0.05137614678899083,0.007339449541284404,0.009191176470588092,0.007407407407407307,1.3200768717888378,0.3420108287350069,3.8597516829259386
