day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2019-03-28,10.46,10.54,10.31,10.37,14389230,10.45,10.53,-0.2948899572550101,0,2.0,5228054.758668345,5949147.141699386,False,11.92,0.13957934990439758,0,66,0,5,-5,-0.015194681861348536,0,63,0,1,-1
2020-07-06,8.69,9.43,8.69,9.43,76268102,8.48,8.57,1.0915113131721652,0,0.0,27122484.779282432,949137.8246534046,False,9.81,0.12888377445339483,194,0,5,0,5,0.10035005834305721,191,0,5,0,5
2020-07-13,8.98,9.21,8.91,9.12,28250455,9.25,9.08,-0.15933064275859377,0,1.0,13735213.201575834,1628073.909771941,False,9.81,0.09242761692650325,0,238,0,5,-5,0.004405286343612147,194,0,1,0,1
2020-07-14,9.12,9.14,8.93,8.99,23456613,8.98,9.12,-0.1696907890510082,0,1.0,8010352.346337818,1628073.909771941,False,9.81,0.07565789473684226,0,239,0,6,-6,-0.01425438596491213,0,215,0,1,-1
2020-07-15,8.69,8.73,8.51,8.55,19118299,9.12,8.99,-0.18495057236097978,1,1.0,8214473.990931763,1628073.909771941,False,9.81,0.12888377445339483,0,240,0,7,-7,-0.04894327030033363,0,216,0,2,-2
2020-07-27,8.61,8.69,8.33,8.45,14116827,8.86,8.61,-0.38259059971843823,1,3.0,8432247.544191958,1902610.2138711056,False,9.35,0.08594657375145176,0,246,0,5,-5,-0.018583042973286945,0,221,0,5,-5
2020-07-28,8.46,8.57,8.43,8.52,9569297,8.61,8.45,-0.32213542037456433,0,3.0,7927459.610735357,1902610.2138711056,False,9.35,0.1052009456264773,0,247,0,6,-6,0.008284023668639007,198,0,1,0,1
2020-08-24,9.24,9.26,9.09,9.14,17772250,9.29,9.22,-0.2695636398728142,1,2.0,25487299.815184534,6620244.893162711,False,9.4,0.017316017316017396,0,258,0,5,-5,-0.008676789587852451,0,229,0,1,-1
2020-08-25,9.15,9.25,9.1,9.13,17110177,9.24,9.14,-0.03725318966366109,1,2.0,10691647.799797865,6620244.893162711,False,9.4,0.02732240437158473,0,259,0,6,-6,-0.001094091903719896,0,230,0,2,-2
2020-09-17,8.92,9.01,8.9,8.91,6191124,8.97,8.95,-0.3033991102229844,1,0.0,2722892.202653623,2245224.6640224303,False,9.27,0.039237668161435035,0,270,0,5,-5,-0.004469273743016644,0,238,0,1,-1
2020-12-10,9.64,9.76,9.48,9.55,16811568,9.85,9.63,-0.15634233388444485,1,3.0,11347239.516750436,1434505.4289440732,False,9.57,-0.007261410788381717,0,298,0,5,-5,-0.00830737279335414,0,269,0,5,-5
2021-05-10,9.16,9.21,9.05,9.2,11681162,9.07,9.17,-0.23579631915518884,0,0.0,9620285.708179148,2166442.1993883955,False,9.41,0.02729257641921401,0,353,0,5,-5,0.0032715376226826187,286,0,3,0,3
2021-05-11,9.13,9.26,9.13,9.2,9400264,9.16,9.2,-0.19526293702629927,0,0.0,6871449.450037768,2166442.1993883955,False,9.41,0.03066812705366906,0,354,0,6,-6,0.0,0,0,0,0,0
2022-03-22,7.33,7.53,7.32,7.44,10844483,7.44,7.36,-0.05196626499999435,0,0.0,2247239.048524501,2033209.8724936387,False,8.12,0.10777626193724399,0,465,0,5,-5,0.010869565217391353,375,0,1,0,1
2022-03-23,7.44,7.45,7.36,7.41,9065029,7.33,7.44,-0.16408841251353334,0,0.0,1218408.2792314026,1910729.1374603424,False,8.12,0.09139784946236551,0,466,0,6,-6,-0.0040322580645161255,0,428,0,1,-1
2022-04-13,7.88,7.92,7.79,7.82,11079809,7.79,7.9,-0.17542195606381927,0,0.0,4513299.521663177,1615543.4503414864,False,7.95,0.008883248730964466,0,473,0,5,-5,-0.010126582278481067,0,433,0,1,-1
