day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-06-26,16.01,16.01,15.64,15.76,9482494,16.45,16.07,1,3.0,1.2936708432102946,15.94,0.011421319796954377
2019-06-03,18.32,18.38,17.16,17.5,32668124,18.57,18.3,1,3.0,1.2647057131192776,17.5,0.0
2019-09-17,20.0,20.15,19.4,19.5,16798259,20.14,19.99,1,3.0,0.26815673414588836,20.75,0.0641025641025641
2019-12-31,21.33,21.49,20.92,21.18,15469482,21.35,21.34,1,3.0,0.23549982193671037,22.38,0.056657223796033884
2020-01-17,20.06,20.06,18.14,18.4,112957414,20.93,20.16,1,3.0,2.057268778267561,19.32,0.050000000000000044
2020-07-24,22.24,22.64,20.7,20.91,33616548,22.4,22.24,1,3.0,0.4860285927645609,21.32,0.019607843137254832
2020-09-24,19.75,20.06,19.3,19.33,16561294,19.92,19.81,1,3.0,0.7758346869976702,19.98,0.03362648732540108
2021-06-17,28.51,28.69,27.72,27.88,15984205,28.68,28.32,1,3.0,0.4332051917515005,28.99,0.0398134863701578
2021-09-08,33.34,34.27,31.11,31.9,70667004,34.1,33.48,1,3.0,0.5759741860228824,33.46,0.0489028213166145
2022-01-25,37.65,38.21,35.71,35.98,32701764,37.89,38.1,1,3.0,0.9627149882237451,38.64,0.07392996108949434
2022-02-11,33.4,33.6,32.31,32.42,39779630,34.29,33.6,1,3.0,0.4494843096418786,33.84,0.04380012338062933
2022-03-15,33.92,34.84,32.2,32.45,35909997,34.66,34.25,1,3.0,0.5549601153346619,33.09,0.01972265023112474
2022-03-16,32.87,33.09,29.21,29.91,106754824,33.92,32.45,1,3.0,1.9728441358544253,31.97,0.06887328652624536
2022-04-25,26.25,26.57,25.85,26.0,24347882,26.6,26.78,1,3.0,0.45317943928535787,29.57,0.13730769230769235
