day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-06-13,8.62,8.65,8.56,8.6,1327695,44899321,5300,123961,-0.002320185614849146,-1327695.0,-11288281.0,0.010850153358822627,0.2113607151646029,1.0,8.96,0.12677878395860298,0.7700437099270621
2018-08-10,7.89,7.94,7.89,7.9,530125,40994744,5300,208305,-0.0012642225031604948,-530125.0,-5907900.0,0.0496444255703766,0.2616969602485213,1.0,8.2,0.0037406483790525247,0.5965634969647773
2018-11-08,7.94,8.04,7.92,8.0,3801292,38185195,65294,1314758,0.0062893081761006275,3801292.0,30707096.0,0.043342274575068174,0.14215126324925725,1.0,8.07,0.040524433849821184,0.5560539557057163
2018-11-26,8.16,8.27,8.12,8.23,3014585,41105867,77794,1750726,0.006112469437652868,3014585.0,45065643.0,0.07086661514648102,0.1424343522723314,1.0,8.73,0.025882352941176467,0.9648803507469024
2019-02-20,9.45,9.69,9.2,9.58,8362199,56532963,10900,6708587,0.013756613756613856,8362199.0,123224536.0,0.08493928395407123,0.14746338953169094,1.0,10.15,0.011652542372881491,2.320925124890697
2019-07-19,9.39,9.47,9.38,9.42,1087383,47527723,19646,303332,0.0031948881789136685,1087383.0,215175773.0,0.029597452395567464,0.1516949998998639,1.0,9.8,0.015576323987538832,0.5447572583240057
2019-12-18,11.67,11.67,11.41,11.47,6387098,73790391,23881,9422548,-0.022998296422487186,-6387098.0,274919709.0,0.12783770632696506,0.21183104536307373,1.0,12.11,0.01475694444444442,0.7208463505449827
2020-03-04,9.8,9.9,9.7,9.86,3674289,51886988,15600,2162525,0.0,3674289.0,238293050.0,0.06005673922942115,0.22789442812870708,1.0,10.36,0.10635964912280715,0.2853762024646138
2020-03-20,8.59,8.89,8.59,8.81,6728213,94831154,17500,2012138,0.029205607476635587,6728213.0,200789493.0,0.03421736784052983,0.338036492794696,1.0,9.87,0.028636884306987298,0.6407994907930361
2020-08-05,9.41,9.44,9.2,9.35,6706087,70088030,37900,7788592,-0.020942408376963484,-6706087.0,243364486.0,0.12461601481010777,0.168931318302269,1.0,9.73,0.01382978723404249,0.3398455476055764
2021-05-26,9.54,9.6,9.44,9.51,3365743,63974814,10000,3375205,-0.005230125523012608,-3365743.0,258815281.0,0.1053373178927014,0.19873185934590765,1.0,10.09,0.08126410835214459,0.38262816798265686
2021-07-19,8.5,8.52,8.39,8.45,2455752,69947870,1300,1452520,-0.0035377358490567,-2455752.0,231373707.0,0.06995584432493804,0.12573102926868573,1.0,8.79,0.09285714285714275,0.48408578015920334
2021-09-24,11.33,11.98,11.33,11.98,47256829,107154523,323636,55192186,0.10009182736455458,47256829.0,358823887.0,0.10020761854957078,0.23608999321120844,1.0,11.98,0.25445026178010477,1.2208791844423272
2021-09-27,11.65,11.98,10.78,10.8,35822951,101949000,206636,45981738,-0.09849749582637723,-35822951.0,323000936.0,0.1127928996328627,0.23608999321120844,1.0,11.98,0.2452830188679247,0.5481737613066284
2021-11-29,9.55,9.75,9.52,9.64,4856547,144326954,311409,6085255,-0.004132231404958553,-4856547.0,328588069.0,0.13004673910797607,0.187881107379354,1.0,10.37,0.03147953830010497,0.24929237698023488
2022-05-20,8.98,9.16,8.93,9.15,4857508,81654712,55200,8855501,0.023489932885906173,4857508.0,293773615.0,0.20155382327944762,0.23142905686752296,1.0,9.27,,0.38961824547274704
