day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2018-01-04,11.53,11.8,11.3,11.72,9711994,11.06,11.48,0.010561476919030088,0,0.0,3244878.1722213696,222144.5496755386,False,12.7,0.10147441457068518,28,0,5,0,5,0.020905923344947785,27,0,7,0,7
2018-03-30,10.6,10.68,10.51,10.58,3094012,10.41,10.54,-0.036675615938317585,0,1.0,655424.5613747593,956457.9611887257,False,10.67,0.006603773584905603,0,64,0,5,-5,0.00379506641366234,56,0,2,0,2
2018-04-20,10.42,10.42,9.78,9.86,7936688,10.34,10.47,0.7598250970635907,0,0.0,1856366.156547785,321038.1207215727,False,9.9,-0.04990403071017269,59,0,5,0,5,-0.058261700095511126,0,59,0,1,-1
2018-09-11,7.07,7.11,6.98,7.04,2053798,7.24,7.07,-0.0002321987075731835,1,3.0,390505.5555145101,393047.9223621769,False,7.21,0.01980198019801982,0,122,0,5,-5,-0.004243281471004279,0,110,0,5,-5
2018-09-12,7.01,7.09,6.97,7.05,1435442,7.07,7.04,-0.30107926874989654,0,3.0,360315.24802802363,387486.52476586145,True,7.21,0.028530670470756192,0,123,0,6,-6,0.0014204545454545858,110,0,1,0,1
2019-02-13,7.15,7.25,7.08,7.19,5358389,6.97,7.14,0.014494210627257642,0,0.0,1321316.995144349,265917.7811430232,False,8.15,0.1398601398601398,153,0,5,0,5,0.0070028011204483764,164,0,4,0,4
2019-12-16,6.92,7.03,6.89,7.03,3162242,6.85,6.92,0.42666329803792413,0,2.0,540066.105486894,291483.89498605276,False,7.38,0.06647398843930641,244,0,5,0,5,0.01589595375722541,265,0,2,0,2
2019-12-17,7.05,7.23,7.03,7.16,4381854,6.92,7.03,0.38567952737330025,0,1.0,1041394.5842288517,291483.89498605276,False,7.43,0.053900709219858234,245,0,6,0,6,0.01849217638691325,266,0,3,0,3
2020-01-23,7.56,7.93,7.49,7.78,14832681,7.82,7.53,0.08161296440882304,0,0.0,5730075.609837247,397111.24009885045,False,11.66,0.5423280423280423,256,0,5,0,5,0.033200531208499307,279,0,1,0,1
2020-02-03,7.78,8.56,7.56,8.56,37035970,7.56,7.78,1.4969167745197245,0,0.0,12917026.604537234,428831.7667542235,False,11.66,0.49871465295629824,257,0,6,0,6,0.10025706940874035,280,0,2,0,2
2020-02-04,8.5,9.22,8.11,8.85,40991631,7.78,8.56,0.10680592407867273,0,0.0,14900372.790387856,529274.9495106929,False,11.66,0.371764705882353,258,0,7,0,7,0.0338785046728971,281,0,3,0,3
2020-02-05,8.61,9.74,8.61,9.7,44834850,8.5,8.85,0.0937561864762102,0,0.0,14876953.340645442,610927.8888765868,False,11.66,0.35423925667828127,259,0,8,0,8,0.09604519774011289,282,0,4,0,4
2020-02-06,9.5,10.67,9.35,10.67,45463248,8.61,9.7,0.014015838125922109,0,0.0,12645726.273290379,610927.8888765868,False,11.66,0.22736842105263166,260,0,9,0,9,0.10000000000000009,283,0,5,0,5
2020-02-07,11.0,11.66,10.2,10.27,47948870,9.5,10.67,0.05467321648466461,0,0.0,4277963.129890587,610927.8888765868,False,10.64,-0.032727272727272716,261,0,10,0,10,-0.03748828491096534,0,264,0,1,-1
2022-03-29,11.84,12.29,11.6,12.1,16267316,11.47,11.83,0.694290943067535,0,1.0,4159535.273362277,907774.1582668975,False,14.88,0.2567567567567568,503,0,5,0,5,0.02282333051563823,535,0,2,0,2
2022-04-22,12.5,12.57,11.97,12.02,24090662,13.48,12.6,-0.26648674924477467,1,1.0,9757536.070543244,936605.0122700408,False,11.75,-0.06000000000000005,0,591,0,5,-5,-0.04603174603174609,0,530,0,4,-4
2022-06-16,12.94,13.11,12.66,12.86,14025238,13.36,12.82,-0.3099508806525565,0,1.0,6591790.330054758,2757895.2628642614,False,,,0,611,0,5,-5,0.0031201248049921304,561,0,1,0,1
2022-06-17,12.71,12.88,12.63,12.82,12343200,12.94,12.86,-0.11992937303452533,1,1.0,4515336.070202015,2757895.2628642614,False,,,0,612,0,6,-6,-0.0031104199066873672,0,546,0,1,-1
