day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-28,55.58,56.23,54.25,54.8,6409804,56.86,56.3,1,3.0,0.2277043697077572,56.77,0.035948905109489226
2018-04-18,54.0,54.35,52.45,53.4,3910966,55.38,53.9,1,3.0,0.47841871707219896,54.96,0.02921348314606753
2018-06-19,63.02,63.8,59.32,59.73,7435344,64.12,64.03,1,3.0,0.43735111248922043,63.79,0.06797254311066481
2018-07-23,61.99,61.99,59.7,60.47,6876046,62.3,62.37,1,3.0,0.7896671100895583,63.3,0.046800066148503294
2018-08-20,46.2,46.7,44.08,45.75,6797405,48.03,47.09,1,3.0,0.3808830299038741,48.44,0.05879781420765018
2018-08-31,47.6,48.02,46.8,47.3,3977751,48.12,48.02,1,3.0,0.23057606815924858,47.99,0.01458773784355194
2018-10-10,42.73,42.9,39.78,40.07,13247548,43.85,42.73,1,3.0,1.2292395405334777,39.45,-0.015472922385824761
2018-12-20,37.49,37.95,36.63,37.76,5189729,38.21,37.9,1,3.0,0.5656604083238352,37.48,-0.007415254237288171
2019-08-02,65.0,66.15,63.71,65.7,6453551,67.8,66.85,1,3.0,1.027693101404905,66.5,0.0121765601217656
2019-09-30,77.5,78.18,76.6,77.31,3901375,78.1,77.46,1,3.0,0.2508985660777119,78.98,0.021601345233475566
2020-01-06,87.83,87.83,86.0,86.5,6546171,88.0,87.64,1,3.0,0.3551642395038068,92.59,0.07040462427745675
2021-07-26,353.16,353.32,319.29,320.0,14672985,357.0,354.77,1,3.0,1.4716013173127993,338.98,0.0593125000000001
2021-08-20,289.9,292.2,269.3,272.04,16414073,302.67,299.11,1,3.0,1.0349012400395474,288.0,0.05866784296426997
2022-01-10,280.0,296.67,277.01,288.4,9797446,301.3,295.0,1,3.0,1.2178430788426904,300.99,0.043654646324549295
2022-03-28,252.0,252.98,238.5,241.25,9280252,263.2,257.8,1,3.0,0.6474344567892161,257.0,0.06528497409326417
