day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-06-23,52.39,52.48,51.3,52.32,671500,53.51,52.51,1,3.0,0.20654029287575248,53.65,0.025420489296636095,
2017-11-17,48.7,48.9,45.58,45.75,1819699,49.88,48.64,1,3.0,0.5814915758607084,46.79,0.02273224043715838,50.437999999999995
2018-01-30,37.02,37.77,36.08,36.45,1347900,39.03,38.4,1,3.0,1.6728138013087448,36.97,0.014266117969821579,38.296
2019-10-21,59.35,59.5,57.01,57.6,1617726,60.0,59.35,1,3.0,0.9777979639168011,58.65,0.01822916666666652,59.95
2020-02-04,45.85,50.78,45.85,49.79,2894220,50.94,50.94,1,3.0,6.398312883435583,53.52,0.07491464149427607,54.686
2020-04-28,51.1,51.4,48.87,49.89,1882962,52.12,51.4,1,3.0,0.4724387220881996,51.28,0.027861294848667173,52.019999999999996
2021-02-01,17.55,18.0,17.55,17.55,4823290,19.5,19.5,1,3.0,1.0905872450204712,18.88,0.07578347578347566,21.862000000000002
2021-04-27,19.78,20.09,19.14,19.66,1406861,20.01,19.78,1,3.0,0.82994406867846,19.95,0.014750762970498377,20.37
2021-04-29,19.57,19.68,18.97,18.99,1681970,19.6,19.54,1,3.0,0.7351309417947063,19.85,0.045286993154291855,20.058
2021-07-28,18.52,18.86,17.82,17.97,2085288,18.85,18.65,1,3.0,0.4771529807451189,19.1,0.06288258208124664,19.31
2022-04-25,18.2,18.2,16.89,16.89,2088420,18.44,18.38,1,3.0,1.201230881443076,18.2,0.07756068679692119,19.016
