day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-06-07,8.37,8.52,8.3,8.49,6397926,8.3,8.36,0.7205982845990688,0,0.0,1323473.8380212628,1376521.7151422198,True,8.81,0.05256869772998818
2017-06-15,8.39,8.63,8.35,8.52,6810317,8.43,8.4,1.0711553193825263,0,1.0,1524946.1696411883,1066275.0707259595,True,8.81,0.05005959475566146
2018-07-24,3.61,3.78,3.58,3.69,23409862,3.59,3.61,0.7921063260424823,0,1.0,5325870.571723546,6083033.456477246,True,4.06,0.12465373961218829
2018-07-26,3.72,4.06,3.69,4.06,88158413,3.7,3.69,4.735479366801048,0,0.0,32363194.718919165,5274913.195623364,True,4.05,0.08870967741935476
2018-08-17,3.41,3.44,3.16,3.2,14024700,3.35,3.37,0.5745520009026501,0,1.0,2123706.3521182328,4756254.316503433,True,3.45,0.011730205278592365
2018-09-05,3.3,3.42,3.28,3.29,16756156,3.22,3.3,0.6360104056947786,0,1.0,4278313.020504322,2106146.646746884,True,3.36,0.0181818181818183
2018-09-19,3.24,3.35,3.23,3.34,15721559,3.18,3.25,1.1840100198889125,0,1.0,3718091.597225695,1592368.4388034437,True,3.37,0.04012345679012341
2018-12-03,3.77,4.02,3.77,3.96,25393771,3.68,3.69,1.487330943669194,0,1.0,5874055.796184659,4170984.0853816355,True,4.04,0.07161803713527859
2018-12-12,3.9,3.99,3.84,3.9,15873183,3.85,3.91,0.6418716189734992,0,1.0,3226208.829351877,3125659.3031832254,True,3.93,0.007692307692307665
2018-12-27,3.63,3.66,3.34,3.36,9597046,3.57,3.59,1.4719810010998549,0,1.0,2209367.7877212716,2194338.9532364667,True,3.97,0.09366391184573009
2019-01-07,3.65,3.97,3.61,3.92,47961251,3.53,3.61,6.2786012277387,0,0.0,18616988.6675336,2045528.2537146544,True,4.1,0.12328767123287654
2019-02-18,3.91,4.18,3.91,4.09,32723207,3.94,3.88,1.9468977305167643,0,1.0,9559452.792908836,1852317.3389558443,True,5.17,0.32225063938618925
2019-03-21,4.78,5.27,4.74,5.23,126027791,4.81,4.79,4.210187863162516,0,1.0,45483761.21319781,5696120.557520196,True,5.12,0.07112970711297062
2019-05-28,3.89,4.22,3.89,4.02,38736024,3.76,3.84,4.817962587892319,0,2.0,15029230.298405511,1575783.5110957678,True,4.43,0.13881748071979416
2019-07-25,3.79,4.05,3.78,3.97,40756323,3.79,3.8,1.1463514552612026,0,0.0,10693090.770892793,4463180.681934371,True,3.96,0.04485488126649084
2019-08-19,3.37,3.45,3.37,3.45,14284518,3.35,3.36,0.7286652995006124,0,1.0,2495637.588541368,1549361.6209483123,True,3.81,0.13056379821958464
2019-10-14,3.39,3.45,3.38,3.45,10430332,3.36,3.37,0.5204703016266328,0,0.0,1874721.8309198034,1148016.0279729706,True,3.5,0.032448377581120846
2019-11-20,3.11,3.22,3.09,3.14,12752517,3.04,3.13,0.8995522856934746,0,0.0,3119171.4938068576,886518.4970926453,True,3.18,0.022508038585209
2020-07-01,2.84,2.86,2.82,2.85,5806884,2.82,2.84,0.6019754873818806,0,2.0,847456.4626259012,739087.7958622046,True,3.8,0.3380281690140845
2020-10-28,3.04,3.05,2.97,3.03,5989850,3.06,3.04,0.9214249053698595,1,1.0,1404123.1536333691,733456.2225154059,True,3.06,0.006578947368421018
2020-12-04,3.13,3.18,3.1,3.16,10095900,3.14,3.13,0.9974742463545636,0,0.0,1950051.6504041639,733456.2225154059,True,4.48,0.4313099041533548
2021-01-20,3.35,3.42,3.16,3.23,53976708,2.99,3.29,1.479769579613452,0,0.0,15386723.626942853,5183094.165458538,True,4.18,0.24776119402985053
2021-06-07,3.66,3.66,3.55,3.61,19984532,3.69,3.68,0.6613348084104,1,2.0,3646146.8091170774,3568751.6257428406,True,3.65,-0.002732240437158584
2021-06-29,3.46,3.5,3.39,3.5,12166765,3.44,3.48,0.543826446548402,0,1.0,1842383.9820007242,2325519.059153556,True,3.53,0.02023121387283222
2021-08-09,3.08,3.23,3.06,3.17,13227877,3.13,3.08,1.2931224755135649,0,1.0,2971427.900254716,1590316.9464841387,True,3.48,0.1298701298701299
2021-09-23,3.43,3.68,3.43,3.57,30713668,3.4,3.43,1.7157391313113055,0,1.0,7512569.265054437,2763915.7266817284,True,3.89,0.13411078717201175
2021-11-10,3.23,3.25,3.17,3.24,6313419,3.21,3.23,0.6615375505461552,0,0.0,1032824.0872421847,1353454.0252487243,True,4.18,0.2941176470588234
2021-11-11,3.23,3.37,3.23,3.37,20652301,3.23,3.24,2.271175412244934,0,0.0,7180835.044759171,1353454.0252487243,True,4.6,0.4241486068111453
2022-01-18,8.16,8.58,8.01,8.36,155866673,8.19,8.18,0.736955831837512,0,1.0,30019781.95460766,29965832.3633537,True,8.15,-0.001225490196078427
2022-06-27,5.92,6.15,5.83,6.14,63160429,5.95,5.89,0.8105053313659463,0,1.0,12730510.395669308,10478442.701992063,True,,
