day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-04-17,7.05,7.13,7.01,7.01,15755616,7.1,7.05,1,3.0,0.4922241598355961,7.11,0.014265335235378096,7.18
2018-04-23,6.7,6.77,6.45,6.56,17417587,6.99,6.69,1,3.0,0.5116264272180366,6.74,0.027439024390244038,7.066
2018-05-29,5.7,5.7,5.55,5.61,16141451,5.75,5.68,1,3.0,0.4167606080169024,5.59,-0.0035650623885918886,5.922
2018-05-30,5.53,5.59,5.43,5.44,19582899,5.7,5.61,1,3.0,0.3373096907629205,5.63,0.03492647058823528,5.886
2018-08-31,4.35,4.36,4.26,4.33,11742490,4.45,4.35,1,3.0,0.39051495572135075,4.33,0.0,4.48
2019-08-05,3.94,3.97,3.88,3.9,11396800,4.0,3.96,1,3.0,0.37169786008386074,3.86,-0.01025641025641022,4.158
2020-12-23,4.69,4.7,4.62,4.65,11770926,4.73,4.66,1,3.0,0.2699358555050473,4.67,0.004301075268817067,4.828
2021-01-25,4.43,4.45,4.33,4.4,16800953,4.6,4.45,1,3.0,0.5332937654287637,4.5,0.022727272727272707,4.45
2021-07-26,4.09,4.1,3.86,3.94,32497277,4.16,4.1,1,3.0,0.2218006489044071,3.94,0.0,4.206
2021-07-27,3.91,3.94,3.77,3.84,22908646,4.09,3.94,1,3.0,1.9414863987849285,3.94,0.02604166666666674,4.19
2022-03-15,6.31,6.33,5.77,5.77,59867992,6.46,6.41,1,3.0,0.2158117620023816,6.97,0.2079722703639515,6.088
