,count,mean,std,min,25%,50%,75%,max,mv_tatal,mv_on_trade
000155,9.0,0.051721118602224614,0.04214698670045939,0.013262599469495928,0.023391812865497075,0.04048582995951411,0.05213270142180093,0.13437236731255275,265.5192311801,228.4729970932
000156,11.0,0.01889684329236797,0.024783119169724793,-0.005025125628140614,0.0028244227682429623,0.010489510489510412,0.027966595897837787,0.07449494949494939,138.7846356648,117.2226242318
000157,9.0,0.015115473542022325,0.01873700372998225,-0.0051679586563307955,-0.0017985611510791255,0.014354066985646119,0.02774566473988438,0.05030487804878048,510.26595340800003,415.48722804690004
000158,14.0,0.04196433508254265,0.027985253065282174,0.00273972602739736,0.0159335985468686,0.043034413657559,0.057518518518518524,0.0850767085076709,90.96129233959999,89.734078419
000159,7.0,0.06171693964944559,0.08287309896009327,-0.028112449799196915,0.01627247319901559,0.045217391304347876,0.07800866914579285,0.22635135135135132,27.8317188113,27.8317188113
000166,7.0,0.016079109283931508,0.007052128591816462,0.008583690987124415,0.010770532650086873,0.014799154334038,0.019958114250066772,0.02771362586605086,1014.1178024399001,912.6880892811
000301,13.0,0.039548457359591345,0.03878559469657423,0.0021505376344086446,0.009505703422053147,0.022346368715083775,0.05226318245450301,0.12090790048013966,952.6307888858,774.5639459724
000333,16.0,0.023535578302157772,0.028802220123591564,-0.029582577132486465,0.005824645154702324,0.023487247561121305,0.03239595688938335,0.0893628509719222,3800.099819897,3717.2102458633003
000338,11.0,0.02932400462553917,0.02292289623946898,0.0,0.011917474480210966,0.03165630299604283,0.04638469638469633,0.06314797360980218,1021.0071314124001,590.8222047403
000400,7.0,0.042290351804972745,0.07753950028439341,-0.0237467018469657,0.004455062656484876,0.015607580824972045,0.04484458459360319,0.20557228915662673,187.2463782041,187.2332118886
000401,9.0,0.05119462327467181,0.03942565778896997,0.004915730337078594,0.015300546448087315,0.044314381270903036,0.08253968253968269,0.11644736842105252,288.94777212400004,153.63329368590001
000402,11.0,0.009647538844392985,0.010576840786960891,0.001519756838905817,0.00496859181157705,0.006553079947575258,0.0095483122859783,0.03966005665722383,182.92250688779998,182.8551335839
000403,25.0,0.02532473414335936,0.026470395658241865,-0.009868421052631526,0.004971319311663613,0.02031832035218417,0.04143258426966301,0.11292795094532448,142.4894317897,117.1865961442
000404,8.0,0.006696194495685398,0.004576316419647678,0.0,0.0038560411311054366,0.008610299448069236,0.010362694300518172,0.01048218029350112,31.389420245900002,31.379083009699997
000413,12.0,0.041615376599301236,0.04589423173215187,-0.003529411764705781,0.021417642406089177,0.02481156745116131,0.04098901098901103,0.17391304347826075,99.6996730052,86.095747255
000415,10.0,0.021923866742420427,0.01873419869331272,-0.01412429378531066,0.010522182777912004,0.024524030050427026,0.03610369805566155,0.04662379421221874,131.7303103842,85.0371101138
000417,7.0,0.019073214912023437,0.02703845932797753,0.0,0.005383548550330741,0.01109057301293892,0.016753611057134243,0.07814761215629518,37.0444995,37.0038039225
000423,12.0,0.041556939053606044,0.047769339215345166,0.0,0.009888538657698343,0.0203129202648491,0.07298009828260854,0.1603174603174602,209.9409033974,209.9409033974
000425,6.0,0.02153407398338747,0.014512721564941669,0.004310344827586299,0.012359044408277231,0.019472044300598346,0.028213754601526142,0.04483430799220289,403.4339316158,402.80457276410004
000426,6.0,0.03179991919028221,0.01086308667789005,0.018140589569161092,0.023382132905665043,0.03247874636889381,0.039093841220629755,0.046052631578947345,118.13145652799999,94.864503628
000488,10.0,0.029042795923262643,0.014519365385513563,0.00877192982456143,0.017957411127778822,0.03278191985088541,0.03740958408679923,0.05130434782608684,163.5346099292,91.2301724499
000501,21.0,0.0237134680403896,0.02140860013142164,0.005175983436852993,0.010859728506787292,0.017217630853994415,0.028340080971659853,0.09428284854563684,77.51446669810001,77.42177212760001
000503,25.0,0.0532649548761276,0.06823374771077484,-0.00992779783393516,0.01972525537160963,0.032863849765258246,0.05149812734082393,0.33092659446450057,82.1937012892,81.4294656106
000505,5.0,0.040057711223364836,0.04437047458086215,0.009268795056642576,0.016393442622950838,0.023354564755838636,0.03346720214190091,0.11780455153949121,77.3475092022,66.054756861
000506,13.0,0.01757125866747594,0.0499021391217196,-0.08705357142857151,0.007712082262210762,0.021874999999999867,0.054441260744985565,0.07507507507507505,28.8924513925,28.8816659129
000513,10.0,0.03837727034656474,0.039934171390637305,-0.013733568765940674,0.012985878616700919,0.028714094378632815,0.05542294552466098,0.12195121951219523,303.6480495429,196.5789776343
000516,5.0,0.048071313402914616,0.08493377350348197,-0.05031446540880502,0.01673640167364021,0.020215633423180668,0.07684824902723753,0.1768707482993197,186.8536363032,155.4693910759
000517,7.0,0.025002237326818198,0.01677290142270348,0.004587155963302614,0.016568563331153308,0.02452316076294281,0.027187028657616907,0.058394160583941535,110.80050308530001,86.89498507309999
000519,7.0,0.06071712910564558,0.07015633412434358,0.015936254980079667,0.02330547658679538,0.04281767955801108,0.05165140738498797,0.2163522012578616,306.084457869,305.8494435377
000528,9.0,0.015816450687988513,0.017604837480418023,-0.01078582434514641,0.0048367593712213,0.014446227929374,0.022123893805309658,0.051148225469728636,122.1887494375,59.9148305
