day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-06,9.44,9.44,9.44,9.44,1247400,10.49,10.49,1,3.0,9.351867219917013,8.5,-0.09957627118644063
2018-02-09,6.89,6.89,6.89,6.89,769400,7.65,7.65,1,3.0,0.964258360990554,7.58,0.100145137880987
2018-04-16,6.51,6.52,6.28,6.33,10741305,6.64,6.55,1,3.0,0.7107200539719161,6.5,0.026856240126382325
2018-06-12,5.53,5.63,5.3,5.51,4519527,5.67,5.57,1,3.0,0.5562573602837368,5.49,-0.003629764065335661
2018-06-13,5.47,5.49,5.26,5.27,6057637,5.53,5.51,1,3.0,0.34032543671052307,5.35,0.015180265654648917
2018-09-03,4.81,4.82,4.65,4.77,3593320,4.82,4.81,1,3.0,0.6397506231227599,4.99,0.04612159329140475
2018-10-16,4.21,4.31,4.13,4.18,2708490,4.3,4.21,1,3.0,0.2039718549147438,4.6,0.1004784688995215
2019-01-29,6.0,6.04,5.55,5.75,14479313,6.02,6.01,1,3.0,0.26086880420773984,5.81,0.01043478260869568
2019-01-31,5.56,5.59,5.14,5.29,15718412,5.73,5.49,1,3.0,0.40200523057868254,5.79,0.09451795841209831
2019-08-02,8.63,8.65,8.15,8.27,32190000,8.84,8.87,1,3.0,0.4096328766849744,8.34,0.00846432889963733
2019-08-06,7.6,7.72,7.27,7.57,27855320,8.23,8.01,1,3.0,0.27230818672839074,7.75,0.023778071334213946
2020-02-04,5.83,6.36,5.83,6.24,14513921,6.48,6.48,1,3.0,11.56398978531856,6.54,0.04807692307692313
2021-02-25,11.12,11.18,10.27,10.35,13513760,11.2,10.94,1,3.0,0.49915239919119325,10.38,0.0028985507246377384
2021-07-28,9.8,9.89,9.2,9.35,9040173,10.17,9.92,1,3.0,0.24487709828006454,10.15,0.08556149732620333
2022-03-09,9.37,9.48,8.72,9.04,6652599,9.78,9.34,1,3.0,0.5401816472810788,9.4,0.039823008849557695
2022-04-25,7.3,7.34,6.85,6.92,5738359,7.4,7.39,1,3.0,1.4508238660630393,7.04,0.01734104046242768
