day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-12-18,11.74,11.83,11.55,11.61,3857961,11.88,11.76,1,3.0,0.5735462903821822,11.77,0.013781223083548788
2017-12-25,11.3,11.37,10.66,10.77,9199200,11.4,11.27,1,3.0,1.6045550834860811,10.86,0.008356545961002881
2018-05-16,10.72,10.97,10.6,10.75,7793649,10.79,10.79,1,3.0,0.5053026936165455,10.93,0.016744186046511622
2018-10-16,6.43,6.49,6.01,6.09,8030058,6.71,6.45,1,3.0,0.4481804906789608,6.54,0.07389162561576357
2019-04-30,21.13,22.05,20.28,21.29,43743613,23.97,22.0,1,3.0,0.27729266338024083,20.28,-0.04744011272898063
2019-05-07,19.21,19.39,18.15,18.92,37447799,20.06,19.16,1,3.0,0.3327239218110223,20.75,0.09672304439746293
2019-07-22,17.36,17.39,15.8,16.04,22754481,17.57,17.36,1,3.0,1.65582149391178,16.6,0.034912718204488824
2021-04-12,16.43,16.49,16.24,16.38,4891685,16.61,16.51,1,3.0,0.27879165751691404,16.93,0.03357753357753368
2022-03-09,12.68,12.75,11.45,11.88,18691543,13.0,12.61,1,3.0,0.40776793283520485,12.19,0.026094276094275948
2022-04-25,9.64,9.64,8.95,8.97,9645503,9.72,9.72,1,3.0,1.0413499423605326,9.03,0.006688963210702115
