day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-01-23,198.95,199.0,190.0,190.71,924559,200.0,199.37,1,3.0,1.1372145168747112,199.26,0.04483246814535158
2018-02-06,170.0,170.79,162.01,162.96,598959,176.58,174.43,1,3.0,1.1389177549468092,168.8,0.03583701521845861
2018-07-30,123.11,123.74,121.43,121.9,436198,123.8,123.52,1,3.0,0.24806294706723886,123.8,0.015586546349466657
2018-08-06,112.05,112.93,109.6,111.94,423050,114.6,112.05,1,3.0,0.2410634921100574,122.6,0.0952295872788993
2018-09-11,128.87,129.76,124.25,126.2,814841,131.51,129.31,1,3.0,0.504354247629949,128.16,0.015530903328050627
2019-11-01,268.4,270.5,263.38,264.22,1022000,272.7,268.95,1,3.0,0.2915210756778275,273.98,0.036938914540912915
2020-09-08,579.0,583.27,568.0,570.98,857906,606.13,580.0,1,3.0,0.23775241085186316,578.55,0.013257907457354001
2020-11-16,432.63,435.0,421.0,423.1,1098272,436.28,434.86,1,3.0,0.24907820841474604,427.9,0.011344835736232461
2020-12-28,415.17,415.88,385.75,389.99,1782905,418.99,412.97,1,3.0,1.8779137806631985,433.0,0.11028487909946416
2021-01-08,370.1,395.77,357.0,367.18,3997403,420.0,387.58,1,3.0,0.406676906889629,368.1,0.0025055830927611655
2021-01-12,322.56,325.33,299.19,308.44,5212047,368.03,330.46,1,3.0,0.3470435735720292,316.47,0.02603423680456496
2021-07-05,520.0,520.69,505.55,509.99,978997,522.8,517.77,1,3.0,0.20369568905949142,530.58,0.04037334065373832
2022-04-11,361.94,387.76,337.01,349.11,1563446,375.0,364.7,1,3.0,0.368154288679587,379.78,0.08785196642891924
