day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-09-15,7.27,7.27,6.8,6.86,92685649,7.41,7.31,1,3.0,0.3448965671721034,7.06,0.02915451895043719
2017-10-19,6.12,6.14,5.98,6.0,33202306,6.36,6.16,1,3.0,0.5541166204879568,6.21,0.03499999999999992
2017-11-17,5.9,5.92,5.57,5.64,45450459,6.03,5.92,1,3.0,0.3586410988040163,5.92,0.049645390070921946
2018-09-03,4.03,4.04,3.95,4.02,8282459,4.04,4.03,1,3.0,0.25454926885127716,4.07,0.012437810945273853
2019-06-05,4.05,4.07,3.95,3.97,25971861,4.07,4.01,1,3.0,1.3509880457610524,4.02,0.012594458438287104
2021-01-29,5.16,5.17,4.84,4.9,13708490,5.26,5.14,1,3.0,0.26844678376771847,4.94,0.008163265306122547
2021-02-02,4.9,4.91,4.63,4.68,23988869,4.93,4.88,1,3.0,1.1590961681931509,4.73,0.010683760683760868
2021-10-29,8.92,9.14,8.4,8.49,138910209,9.78,8.96,1,3.0,0.6084567086629824,8.84,0.04122497055359231
2022-05-09,13.72,14.05,12.9,14.03,52898251,14.0,14.16,1,3.0,0.41560393399973994,14.24,0.014967925873129007
2022-05-10,13.31,13.5,12.63,12.96,79260589,13.72,14.03,1,3.0,0.498359350293075,14.24,0.09876543209876543
