day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-12-11,21.7,21.87,21.41,21.56,4688982,22.11,21.88,1,3.0,0.2615618478269175,21.63,0.0032467532467532756,22.022000000000002
2017-12-14,21.19,21.27,20.58,20.76,4123248,21.43,21.22,1,3.0,0.47485068088574023,20.76,0.0,21.94
2017-12-15,20.65,20.76,19.58,20.0,6639582,21.19,20.76,1,3.0,0.6461050976684841,20.23,0.011500000000000066,21.928
2018-03-29,18.98,19.09,18.74,18.84,3230831,19.15,18.98,1,3.0,0.22806762279483928,19.1,0.013800424628450214,18.966
2018-04-17,18.33,18.45,17.98,18.01,1872438,18.7,18.32,1,3.0,0.8867689400210792,18.23,0.012215435868961677,18.895999999999997
2018-04-19,17.9,17.94,17.8,17.85,1934528,18.09,17.87,1,3.0,0.28291404041148493,18.08,0.012885154061624382,18.834
2018-12-14,13.91,13.94,13.31,13.55,8848924,13.97,13.88,1,3.0,1.0998233430587385,13.68,0.00959409594095928,14.078
2018-12-17,13.53,13.68,13.36,13.54,3500333,13.91,13.55,1,3.0,0.831828084490458,13.75,0.015509601181683985,13.99
2019-11-14,12.88,13.05,12.88,13.0,1422101,13.16,13.02,1,3.0,0.5280344013855962,13.86,0.06615384615384601,13.556000000000001
2020-02-03,11.63,11.63,11.63,11.63,2962100,13.1,12.92,1,3.0,0.3532407559727968,11.61,-0.0017196904557180703,13.228
2020-04-13,11.1,11.1,10.93,10.98,1993852,11.24,11.11,1,3.0,0.41509229753912624,11.17,0.01730418943533696,11.042
2020-06-11,11.18,11.25,11.0,11.03,6259330,11.45,11.2,1,3.0,0.21941444786315234,11.01,-0.0018132366273798661,11.14
2020-06-12,10.9,10.97,10.81,10.92,7958707,11.18,11.03,1,3.0,0.5240370755613732,11.02,0.009157509157509125,11.14
2020-12-23,11.08,11.14,11.02,11.08,1348080,11.28,11.1,1,3.0,0.48689696477410593,11.12,0.0036101083032489267,11.306000000000001
