day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-03,14.23,14.37,13.92,13.97,11574110,14.33,14.24,1,3.0,0.6138293852475589,14.54,0.040801717967072104
2018-07-30,12.62,12.7,12.51,12.57,1747600,12.69,12.6,1,3.0,0.3047633268627743,12.64,0.005568814638027053
2018-07-31,12.52,12.64,12.42,12.56,2148101,12.62,12.57,1,3.0,0.2291720073243304,12.62,0.004777070063694211
2018-09-11,11.3,11.49,10.93,11.07,4559405,11.58,11.34,1,3.0,0.6731251855448073,11.15,0.0072267389340561206
2018-10-15,11.41,11.8,10.9,10.96,7686588,11.66,11.41,1,3.0,2.5456736956599957,11.12,0.014598540145985162
2019-10-24,11.98,12.05,11.66,11.81,6841233,12.09,11.98,1,3.0,1.0250993052260347,11.88,0.00592718035563089
2019-10-28,11.77,11.88,11.72,11.79,6110982,11.78,11.8,1,3.0,0.3790161905688194,11.81,0.0016963528413911355
2020-09-24,10.82,10.92,10.51,10.57,9642338,10.95,10.86,1,3.0,0.4791911093329668,10.94,0.03500473036896867
2020-10-29,10.54,10.72,10.48,10.52,11144398,10.79,10.65,1,3.0,0.35408658554425676,10.64,0.011406844106463865
2020-12-24,9.87,9.92,9.46,9.63,10072195,9.95,9.87,1,3.0,0.323326983536381,9.73,0.01038421599169248
2021-07-26,8.48,8.49,8.29,8.39,8153568,8.64,8.52,1,3.0,0.27213212152454247,8.48,0.010727056019070202
2022-01-27,9.24,9.25,9.06,9.06,6402488,9.3,9.25,1,3.0,0.22655822996731145,9.73,0.07395143487858724
2022-02-17,10.05,10.07,9.8,9.92,7886765,10.13,10.05,1,3.0,1.0095358335860083,10.26,0.03427419354838701
