day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-12-13,2.76,2.76,2.71,2.76,10097133,2.8,2.76,0.6587584396869282,0,0.0,2199247.1595515767,2184233.762605753,True,3.34,0.21014492753623193
2017-12-19,2.72,2.74,2.68,2.69,19356921,2.71,2.73,1.0303285564773903,0,1.0,5021855.182838657,2184233.762605753,True,3.34,0.2279411764705881
2018-03-23,2.53,2.76,2.52,2.76,243531815,2.51,2.51,27.251691776838705,0,1.0,104694040.77458371,3795926.098522779,True,2.93,0.15810276679841917
2018-05-07,2.44,2.49,2.43,2.48,18327350,2.43,2.45,0.5588569315286425,0,2.0,3385207.2311891858,1840084.9593685048,True,2.48,0.016393442622950838
2018-07-02,2.13,2.14,2.09,2.11,14623754,2.11,2.14,0.5991831168738857,0,1.0,2991863.729062562,2893349.653140871,True,2.12,-0.004694835680751019
2018-08-27,1.83,1.87,1.83,1.86,17146331,1.82,1.83,0.546663997837274,0,0.0,2578029.145041493,2437986.8357672417,True,1.88,0.027322404371584508
2018-09-04,1.83,1.86,1.81,1.84,13098400,1.81,1.83,0.5804751995563511,0,2.0,1959136.0117091325,1923312.5286530978,True,1.86,0.016393442622950838
2018-11-08,1.46,1.56,1.45,1.51,71784469,1.43,1.44,1.132620188898338,0,0.0,17906355.539622605,8263020.705061471,True,1.74,0.19178082191780832
2018-11-23,1.61,1.61,1.53,1.54,42092358,1.61,1.61,1.0085451675459427,0,1.0,8295267.137370523,7692519.558969043,True,1.61,0.0
2018-12-03,1.54,1.61,1.54,1.58,45707751,1.52,1.52,1.2092048868411909,0,1.0,12594157.190226583,7529893.2288007,True,1.59,0.032467532467532534
2018-12-13,1.5,1.54,1.47,1.52,25606892,1.51,1.49,0.9236413263332637,0,1.0,6074125.641225665,2772267.211066847,True,1.66,0.10666666666666669
2019-06-11,2.02,2.1,2.02,2.09,62552058,2.04,2.02,1.084531207854615,0,0.0,13939836.971994225,13476958.592135327,True,2.15,0.06435643564356441
2019-08-15,1.7,1.71,1.64,1.69,31988190,1.75,1.73,0.5894603523971875,1,2.0,5389565.124607498,5346333.690874186,True,2.31,0.35882352941176476
2020-04-22,2.13,2.29,2.12,2.25,205462721,2.15,2.16,0.6457169154486286,0,2.0,41068038.736253954,22448329.8934819,True,3.05,0.431924882629108
2021-03-26,2.41,2.46,2.4,2.46,38052892,2.4,2.42,0.7345794614050074,0,1.0,6584772.336983017,7121227.679152528,True,2.52,0.04564315352697079
2021-04-13,2.32,2.38,2.3,2.36,50382267,2.32,2.32,0.6302341898505113,0,2.0,7922382.665732638,7880250.989741574,True,2.45,0.056034482758620774
2021-05-06,2.37,2.42,2.36,2.4,38559719,2.34,2.36,0.7164141354678155,0,0.0,8800083.56339472,4172791.639903169,True,2.5,0.05485232067510548
2021-05-25,2.37,2.37,2.32,2.35,28859645,2.38,2.37,0.5579633745621075,1,0.0,6064511.6407152265,2401514.286412706,True,2.38,0.00421940928270037
2022-02-21,3.35,3.58,3.35,3.52,142314508,3.31,3.35,1.5800710500523913,0,1.0,41145884.21988898,7336265.70034489,True,3.72,0.11044776119402977
2022-04-25,3.0,3.0,2.72,2.72,129755068,3.02,3.02,0.8756180335617716,1,1.0,22172999.816196725,15360460.124110661,True,2.99,-0.0033333333333332993
